##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	KRAS_siRNA_M1_2.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	45292678
Total Bases	6.7 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	52
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.61882333387308	37.0	37.0	37.0	37.0	37.0
2	36.548209536208034	37.0	37.0	37.0	37.0	37.0
3	36.60711883717717	37.0	37.0	37.0	37.0	37.0
4	36.59900547280512	37.0	37.0	37.0	37.0	37.0
5	36.6176253035866	37.0	37.0	37.0	37.0	37.0
6	36.58168417420582	37.0	37.0	37.0	37.0	37.0
7	36.57718097393137	37.0	37.0	37.0	37.0	37.0
8	36.636152934034946	37.0	37.0	37.0	37.0	37.0
9	36.6272867327474	37.0	37.0	37.0	37.0	37.0
10-14	36.62583440087159	37.0	37.0	37.0	37.0	37.0
15-19	36.59795992632628	37.0	37.0	37.0	37.0	37.0
20-24	36.577570025777675	37.0	37.0	37.0	37.0	37.0
25-29	36.54515802311358	37.0	37.0	37.0	37.0	37.0
30-34	36.51843195935554	37.0	37.0	37.0	37.0	37.0
35-39	36.49051286391147	37.0	37.0	37.0	37.0	37.0
40-44	36.46919695938492	37.0	37.0	37.0	37.0	37.0
45-49	36.44695169492959	37.0	37.0	37.0	37.0	37.0
50-54	36.4299112982456	37.0	37.0	37.0	37.0	37.0
55-59	36.40965569755006	37.0	37.0	37.0	37.0	37.0
60-64	36.37127723381691	37.0	37.0	37.0	37.0	37.0
65-69	36.34757461239099	37.0	37.0	37.0	37.0	37.0
70-74	36.31473859858762	37.0	37.0	37.0	37.0	37.0
75-79	36.29774936249078	37.0	37.0	37.0	37.0	37.0
80-84	36.28073033791467	37.0	37.0	37.0	37.0	37.0
85-89	36.27247431030683	37.0	37.0	37.0	37.0	37.0
90-94	36.22595469846142	37.0	37.0	37.0	37.0	37.0
95-99	36.193416944787415	37.0	37.0	37.0	37.0	37.0
100-104	36.16952402328694	37.0	37.0	37.0	37.0	37.0
105-109	36.12644563874099	37.0	37.0	37.0	37.0	37.0
110-114	36.12524066693517	37.0	37.0	37.0	37.0	37.0
115-119	36.0707628769489	37.0	37.0	37.0	37.0	37.0
120-124	36.062471095217646	37.0	37.0	37.0	37.0	37.0
125-129	36.025163131224	37.0	37.0	37.0	37.0	37.0
130-134	35.99143120219122	37.0	37.0	37.0	37.0	37.0
135-139	35.94060878449271	37.0	37.0	37.0	37.0	37.0
140-144	35.86292622396935	37.0	37.0	37.0	37.0	37.0
145-149	35.82463983251333	37.0	37.0	37.0	37.0	37.0
150	35.767123617640806	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	25-29	-0.04058516038721649
1103	30-34	-0.06004289798232776
1103	35-39	-0.0750588670113288
1103	40-44	-0.07287796023403104
1103	45-49	-0.0686958210832671
1103	50-54	-0.09544582023506365
1103	55-59	-0.09918227976953631
1103	60-64	-0.04967225851640222
1103	65-69	-0.08338774388582237
1103	70-74	-0.04015394480983758
1103	75-79	-0.03009461434837135
1103	80-84	-0.053728521344531543
1103	85-89	-0.06862774530296178
1103	90-94	-0.015130044969623668
1103	95-99	-0.03829331794612045
1103	100-104	-0.06628227863104996
1103	105-109	-0.04152900808253435
1103	110-114	-0.02078248750912337
1103	115-119	-0.04567908789445596
1103	120-124	-0.024829842577332784
1103	125-129	-0.02950545633155599
1103	130-134	-0.03253149032558866
1103	135-139	-0.11422698297066347
1103	140-144	-0.03559436047605402
1103	145-149	-0.05057512631118044
1103	150	-0.0957772975088389
1104	1	-0.08337392762563667
1104	2	-0.13391639848551762
1104	3	-0.12223322228594924
1104	4	0.0030519968285176446
1104	5	-0.06265273382514636
1104	6	-0.061376506855005175
1104	7	-0.08597335382096816
1104	8	-0.09343707747101604
1104	9	-0.08330963640978695
1104	10-14	-0.08582657839964725
1104	15-19	-0.09952383621831018
1104	20-24	-0.10751945455506018
1104	25-29	-0.09329046777492778
1104	30-34	-0.0873084550103016
1104	35-39	-0.11536351358155628
1104	40-44	-0.09512605778575534
1104	45-49	-0.12178672095851084
1104	50-54	-0.13227840712320926
1104	55-59	-0.13402733616486984
1104	60-64	-0.0833886649731852
1104	65-69	-0.0948899662787781
1104	70-74	-0.06865475320478964
1104	75-79	-0.12207136317423561
1104	80-84	-0.10527776861589189
1104	85-89	-0.11269093699493737
1104	90-94	-0.09387083046235745
1104	95-99	-0.0542842401180863
1104	100-104	-0.08398766778206834
1104	105-109	-0.08251108436056143
1104	110-114	-0.10209118380570459
1104	115-119	-0.09998963685571027
1104	120-124	-0.10333942548555086
1104	125-129	-0.0762914206687384
1104	130-134	-0.11231160670983087
1104	135-139	-0.1203241523813432
1104	140-144	-0.06840276703789527
1104	145-149	0.012471170909101659
1104	150	-0.2113361625056669
1105	1	-0.12194735319610572
1105	2	-0.09074788049863969
1105	3	-0.16938111110652443
1105	4	-0.036229757890133385
1105	5	-0.08044036758074213
1105	6	-0.12686843468094366
1105	7	-0.11750366534569423
1105	8	-0.1443148665912375
1105	9	-0.10441243104491349
1105	10-14	-0.08711483037011192
1105	15-19	-0.1299769745343511
1105	20-24	-0.15070018724237144
1105	25-29	-0.1436074824679423
1105	30-34	-0.12133175269921992
1105	35-39	-0.15062958580263341
1105	40-44	-0.11035284065354034
1105	45-49	-0.12810020136690525
1105	50-54	-0.1311654826451516
1105	55-59	-0.17609569527041202
1105	60-64	-0.13407405831432584
1105	65-69	-0.15536991567230984
1105	70-74	-0.1573253526060654
1105	75-79	-0.1395721556812859
1105	80-84	-0.17037000218925868
1105	85-89	-0.16237926504607714
1105	90-94	-0.14417567794600217
1105	95-99	-0.11975608872419485
1105	100-104	-0.11139258296422838
1105	105-109	-0.17608454198749257
1105	110-114	-0.16271689275816215
1105	115-119	-0.13803968245900222
1105	120-124	-0.16730898941553107
1105	125-129	-0.09631485750646362
1105	130-134	-0.16273867718346935
1105	135-139	-0.15200291145896472
1105	140-144	-0.10138833759192067
1105	145-149	-0.10186187771532929
1105	150	-0.18990558457984008
1106	1	-0.09974720447139873
1106	2	-0.13523134295721206
1106	3	-0.05270588958293132
1106	4	-0.0753196721504068
1106	5	-0.060846228873117525
1106	6	-0.0209450517435954
1106	7	-0.09822840450515713
1106	8	-0.107828319192258
1106	9	-0.05931721961722758
1106	10-14	-0.04465979174818102
1106	15-19	-0.0692812723292775
1106	20-24	-0.0688707647176372
1106	25-29	-0.1037545929676611
1106	30-34	-0.09315576855438223
1106	35-39	-0.11484222863039406
1106	40-44	-0.07019942433927895
1106	45-49	-0.07861209332602215
1106	50-54	-0.11197704003267717
1106	55-59	-0.11598927521018254
1106	60-64	-0.09707356815052037
1106	65-69	-0.07142594019135373
1106	70-74	-0.042076259951890904
1106	75-79	-0.07803330093708638
1106	80-84	-0.10020418428239708
1106	85-89	-0.11194015898968956
1106	90-94	-0.07143353832554311
1106	95-99	-0.049964777674077254
1106	100-104	-0.06243641946710454
1106	105-109	-0.05936163038145992
1106	110-114	-0.013729233227792292
1106	115-119	-0.09285142250745793
1106	120-124	-0.09084668353113301
1106	125-129	-0.018372752530225966
1106	130-134	-0.04333098007780478
1106	135-139	-0.039914471466033774
1106	140-144	-0.044980947989103015
1106	145-149	-0.04235695023573527
1106	150	-0.06291681633999957
1107	1	-0.05937184406904805
1107	2	-0.05065147383781721
1107	3	-0.03355138242106648
1107	4	-0.007339800957431919
1107	5	-0.011634000783082854
1107	6	-0.024192513728749532
1107	7	-0.05318261137492897
1107	8	-0.08954636508812541
1107	9	-0.021474902184166922
1107	10-14	-0.02002870520165345
1107	15-19	-0.05333330222276089
1107	20-24	-0.07080403879683672
1107	25-29	-0.05802842994846458
1107	30-34	-0.05028494410838391
1107	35-39	-0.03875827879971894
1107	40-44	-0.05065742161911402
1107	45-49	-0.06177826154803512
1107	50-54	-0.0841985700142871
1107	55-59	-0.0733850943072909
1107	60-64	-0.050141835118296285
1107	65-69	-0.05554067703047849
1107	70-74	-0.03581667789138265
1107	75-79	-0.03830897397876498
1107	80-84	-0.050599003348402505
1107	85-89	-0.04113408302314525
1107	90-94	-0.023866761979064677
1107	95-99	-0.018516278333386538
1107	100-104	0.009503631448708916
1107	105-109	-0.02974931444703799
1107	110-114	-0.0010001379778898922
1107	115-119	-0.021429842005900923
1107	120-124	-0.03358682530745227
1107	125-129	0.03852385217096099
1107	130-134	-0.013819506111126145
1107	135-139	-0.0733275370939026
1107	140-144	0.04444648000819029
1107	145-149	0.034982335529036845
1107	150	0.03529396684175623
1108	1	-0.09211872907184215
1108	2	-0.0885591337959255
1108	3	-0.03751444340844756
1108	4	-0.006509197449837245
1108	5	-0.030103834765363047
1108	6	-0.0778188207917836
1108	7	-0.06911284142925922
1108	8	-0.06955678508028029
1108	9	-0.04086343682244831
1108	10-14	-0.04368638458608132
1108	15-19	-0.065447446542926
1108	20-24	-0.10336180515496807
1108	25-29	-0.156045401522384
1108	30-34	-0.08826165874945957
1108	35-39	-0.1071099820892698
1108	40-44	-0.06671164302663612
1108	45-49	-0.07558655803379821
1108	50-54	-0.08401084163810424
1108	55-59	-0.07345653631998772
1108	60-64	-0.05984182734776766
1108	65-69	-0.06802480128772004
1108	70-74	-0.04359466371531795
1108	75-79	-0.012962272847161671
1108	80-84	-0.03597358474652168
1108	85-89	-0.053123973851960216
1108	90-94	-0.02911070494903356
1108	95-99	-0.01386270796472644
1108	100-104	-0.02730800074522932
1108	105-109	-0.04808600096442461
1108	110-114	9.167005609143075E-4
1108	115-119	-0.03964299591189757
1108	120-124	-0.026977142485272054
1108	125-129	-0.016013001178649233
1108	130-134	-0.011214508072477258
1108	135-139	-0.037993633922120296
1108	140-144	0.02531774301797185
1108	145-149	0.01493109687939409
1108	150	0.0111465478260655
1109	1	0.01658920838193012
1109	2	0.010839421088661538
1109	3	-0.04226044205037738
1109	4	-0.09400656036739719
1109	5	-0.048016501977151904
1109	6	-0.03900848783482047
1109	7	-0.056366952596079045
1109	8	-0.01771598331033175
1109	9	-0.05484278239692486
1109	10-14	-0.046311182746187285
1109	15-19	-0.04244472866109561
1109	20-24	-0.07237965472828733
1109	25-29	-0.07498436296923927
1109	30-34	-0.031647018590533094
1109	35-39	-0.05416553781784472
1109	40-44	-0.05590864003423235
1109	45-49	-0.074706399401677
1109	50-54	-0.06226830370189873
1109	55-59	-0.07381788091887387
1109	60-64	-0.003612984996109958
1109	65-69	-0.044937613719270075
1109	70-74	-0.03294381504480981
1109	75-79	-0.0402256070259881
1109	80-84	-0.03251322506982035
1109	85-89	-0.03702096401957533
1109	90-94	-0.04386602003265949
1109	95-99	-0.03765821731756347
1109	100-104	0.016249871867167087
1109	105-109	-0.023233494758564177
1109	110-114	-0.007262768456115509
1109	115-119	0.002415295231003256
1109	120-124	-0.03388202723279932
1109	125-129	0.01719354226922576
1109	130-134	-0.03378834436217204
1109	135-139	-0.02058701893708559
1109	140-144	0.03252725014855429
1109	145-149	0.034986926322417844
1109	150	-0.025708866466068514
1110	1	-0.1358389633643
1110	2	-0.12947170464072855
1110	3	0.005723250445981876
1110	4	-0.06045366278643627
1110	5	-0.04017808734123918
1110	6	-0.07272821943855234
1110	7	-0.09621638431043777
1110	8	-0.0435404514108626
1110	9	-0.05124645344152867
1110	10-14	-0.08031501946464203
1110	15-19	-0.09131874403001916
1110	20-24	-0.04521109377614607
1110	25-29	-0.089181126180371
1110	30-34	-0.057078092529437185
1110	35-39	-0.09130487961238032
1110	40-44	-0.05632259260254813
1110	45-49	-0.046901502393836836
1110	50-54	-0.06100245345457722
1110	55-59	-0.078070129784642
1110	60-64	-0.06269738178031758
1110	65-69	-0.041840626651222124
1110	70-74	-0.031397757890815114
1110	75-79	-0.04698305785316137
1110	80-84	-0.06205788304557558
1110	85-89	-0.04982987235309366
1110	90-94	-0.056162314008595615
1110	95-99	-0.048621509771926696
1110	100-104	-0.009301768077634165
1110	105-109	-0.026391089680217306
1110	110-114	0.009254959979159594
1110	115-119	0.004669155588146623
1110	120-124	-0.020273800621616545
1110	125-129	-0.019050975150598504
1110	130-134	0.047035152086799314
1110	135-139	0.003159286611655432
1110	140-144	-0.012942979897921703
1110	145-149	-0.001384190044312561
1110	150	0.05555113646918386
1111	1	-0.05386319388419025
1111	2	0.01683492337027559
1111	3	0.00920859428799048
1111	4	-0.0273047520267653
1111	5	0.02642770333755351
1111	6	-0.009494888110964439
1111	7	-0.10745754013783682
1111	8	-0.004195796082143488
1111	9	-0.056776198282001644
1111	10-14	-0.047074318506375334
1111	15-19	-0.0436640823661989
1111	20-24	-0.04461956215388341
1111	25-29	-0.06289238327655511
1111	30-34	-0.06510630051512578
1111	35-39	-0.08225375797523782
1111	40-44	-0.011993275324996944
1111	45-49	-0.03479394167825234
1111	50-54	-0.053589433101237205
1111	55-59	-0.01957402473357206
1111	60-64	-0.040966047572197795
1111	65-69	-0.03428082830909318
1111	70-74	-0.013776423191224296
1111	75-79	-0.015341891656902362
1111	80-84	0.017707761995346516
1111	85-89	0.03768665829268514
1111	90-94	0.03953311556533379
1111	95-99	0.035804932270558254
1111	100-104	0.00897467201189528
1111	105-109	0.03535803110747793
1111	110-114	0.06670351009259434
1111	115-119	0.037429876946305285
1111	120-124	5.23210332183055E-4
1111	125-129	0.05105938632960516
1111	130-134	0.04841597432082523
1111	135-139	0.0912095835492508
1111	140-144	0.07820236017423099
1111	145-149	0.031123005696855444
1111	150	0.036472766083022634
1112	1	-0.052656068713645254
1112	2	0.04270716286055887
1112	3	-0.005781242631876182
1112	4	-0.05030493346175291
1112	5	-0.02946055279591775
1112	6	0.020448791704616553
1112	7	0.023353114344430992
1112	8	-0.0216812186767541
1112	9	-0.026222573219889966
1112	10-14	0.001518925512947078
1112	15-19	-0.016741696294431563
1112	20-24	-0.02800823629935678
1112	25-29	-0.01598764962292165
1112	30-34	-0.025491389139602916
1112	35-39	-0.002388933672456517
1112	40-44	-0.016452181554491574
1112	45-49	-0.03174237389086443
1112	50-54	-0.007713040346999378
1112	55-59	-0.04727466299271299
1112	60-64	-0.015388526593646645
1112	65-69	-0.0576145822702685
1112	70-74	-0.02354316447574689
1112	75-79	-0.016927023836935007
1112	80-84	7.107141331275102E-4
1112	85-89	-0.031816797866071056
1112	90-94	-0.010226334836609396
1112	95-99	-0.02176636536911758
1112	100-104	0.023689252305175046
1112	105-109	0.017219247218598355
1112	110-114	0.057559604937679865
1112	115-119	0.026236265578674534
1112	120-124	0.015458637680659137
1112	125-129	-0.008118472490536988
1112	130-134	0.03802868489894706
1112	135-139	0.026276363973764205
1112	140-144	0.06833491932911073
1112	145-149	0.04263727080526536
1112	150	0.11590557838890447
1113	1	-0.127529707715766
1113	2	-0.09397051755896513
1113	3	-0.0693486424535692
1113	4	-0.04564496293918552
1113	5	-0.042348087584038296
1113	6	-0.033031492115242145
1113	7	-0.119684347412786
1113	8	0.006808330465311485
1113	9	-0.05585918773638099
1113	10-14	-0.020847816901600424
1113	15-19	-0.030887068763881587
1113	20-24	-0.0574577097925868
1113	25-29	-0.06277011520381137
1113	30-34	-0.01968371148868897
1113	35-39	-0.045756738259512986
1113	40-44	-0.008997707542640399
1113	45-49	-0.022200330185057737
1113	50-54	-0.02002684713149705
1113	55-59	-0.05111918750293398
1113	60-64	-0.04671264699142341
1113	65-69	-0.007442986340578273
1113	70-74	0.020214101033126042
1113	75-79	-0.034904783296823894
1113	80-84	-0.03719060266917751
1113	85-89	-0.00651325000626457
1113	90-94	-0.00906844335259649
1113	95-99	-0.019337968539467454
1113	100-104	-0.024037707630476746
1113	105-109	-0.02430878839427919
1113	110-114	0.013088960191936394
1113	115-119	0.0032559506128251314
1113	120-124	0.004007850405550073
1113	125-129	0.027583916361692218
1113	130-134	0.029708959190152484
1113	135-139	0.055874110524641196
1113	140-144	0.03565307085739988
1113	145-149	0.07752373930529188
1113	150	0.1061655675502351
1114	1	-0.09780409585734873
1114	2	-0.13943786088690757
1114	3	-0.10754963552096797
1114	4	-0.12967088111138025
1114	5	-0.12462782417583895
1114	6	-0.05478867414451827
1114	7	-0.0913595706520951
1114	8	-0.1359460096516827
1114	9	-0.09189234128161416
1114	10-14	-0.09766922609207285
1114	15-19	-0.12435538073106756
1114	20-24	-0.06775275507130374
1114	25-29	-0.1075953955564799
1114	30-34	-0.07244512898076039
1114	35-39	-0.11586520025262104
1114	40-44	-0.03836736428180387
1114	45-49	-0.057887557308824
1114	50-54	-0.05548532376099047
1114	55-59	-0.11672772046782853
1114	60-64	-0.12287906481483901
1114	65-69	-0.07778761072871276
1114	70-74	-0.04012324087962327
1114	75-79	-0.021752789753662682
1114	80-84	-0.029640195555678872
1114	85-89	-0.003699669848145959
1114	90-94	-0.055339977912389315
1114	95-99	-0.0349597941259816
1114	100-104	-0.030179712152161642
1114	105-109	-0.02096582312618267
1114	110-114	-0.004219553741059201
1114	115-119	-0.0018187402002212139
1114	120-124	-0.019149954548730364
1114	125-129	0.007306823017785291
1114	130-134	0.01734259883725997
1114	135-139	0.01340796462887539
1114	140-144	0.03490718469217313
1114	145-149	0.13611042986543964
1114	150	0.10770155667793802
1115	1	-0.09116052430247379
1115	2	-0.055207810812227365
1115	3	-0.07486142282208874
1115	4	-0.0417461304501785
1115	5	-0.05466482526311012
1115	6	-0.07454602263193522
1115	7	-0.05700574469828723
1115	8	-0.044398228023929676
1115	9	-0.09438751627963882
1115	10-14	-0.038424635173228694
1115	15-19	-0.043424578595647745
1115	20-24	-0.05591140076003143
1115	25-29	-0.0699676787887995
1115	30-34	-0.0775320636654655
1115	35-39	-0.05437888331864826
1115	40-44	-0.034366459476373734
1115	45-49	-0.033756415071891865
1115	50-54	-0.02837259365636413
1115	55-59	-0.06006435511830688
1115	60-64	0.004796441104957694
1115	65-69	-0.014633150470558576
1115	70-74	-0.00854748740806599
1115	75-79	0.008046704608702271
1115	80-84	0.0023944127820740846
1115	85-89	-0.02106936657843761
1115	90-94	-0.007335638232248698
1115	95-99	-0.007314348062543274
1115	100-104	-0.011268102802375779
1115	105-109	0.023813082680000264
1115	110-114	0.028375516668234013
1115	115-119	0.031210439304892645
1115	120-124	0.02917615538983398
1115	125-129	0.046511657049009614
1115	130-134	0.03786574003581222
1115	135-139	0.009707028221072278
1115	140-144	0.023644444993983882
1115	145-149	0.06422369420030094
1115	150	-0.003700496722508717
1116	1	-0.14191406679199048
1116	2	-0.10943270152068862
1116	3	-0.16993997206713374
1116	4	-0.1430040936482655
1116	5	-0.07824301729787209
1116	6	-0.07116478672138271
1116	7	-0.12259565989323562
1116	8	-0.07780766133665651
1116	9	-0.10144593589251372
1116	10-14	-0.06878850844316275
1116	15-19	-0.0755222358144465
1116	20-24	-0.06589053264650602
1116	25-29	-0.08356713686563921
1116	30-34	-0.049515237765689335
1116	35-39	-0.08188663829830745
1116	40-44	-0.03715939041448024
1116	45-49	-0.05903502058218635
1116	50-54	-0.06707506895703119
1116	55-59	-0.0862159510894216
1116	60-64	-0.08818834691943067
1116	65-69	-0.07057944307204167
1116	70-74	-0.048348449099577806
1116	75-79	-0.03296357120205329
1116	80-84	-0.05120706269996589
1116	85-89	-0.04629839759465426
1116	90-94	-0.030168750699807845
1116	95-99	-0.05471736454604326
1116	100-104	-0.0269181237167615
1116	105-109	-0.056340286386699745
1116	110-114	0.004365609172737095
1116	115-119	0.027220548540910272
1116	120-124	-0.013561648562806283
1116	125-129	-0.018228310524442293
1116	130-134	0.002574521115882078
1116	135-139	0.03486780986379756
1116	140-144	0.030513284042051225
1116	145-149	0.06834782569810471
1116	150	0.02211118497906739
1117	1	-0.056058951232650145
1117	2	-0.07409361842604767
1117	3	-0.10977710717659761
1117	4	-0.10963153068787079
1117	5	-0.06888841869426443
1117	6	-0.030528378387153055
1117	7	-0.1477523268499823
1117	8	-0.09740328098283157
1117	9	-0.08639154519212866
1117	10-14	-0.09205469280386325
1117	15-19	-0.07344819893604893
1117	20-24	-0.07758394136683933
1117	25-29	-0.10058561978279812
1117	30-34	-0.08074941938330937
1117	35-39	-0.07288495284915797
1117	40-44	-0.07347533354855784
1117	45-49	-0.059067030022980305
1117	50-54	-0.09873538265048154
1117	55-59	-0.10801770120860965
1117	60-64	-0.07335984556823405
1117	65-69	-0.04998551213085989
1117	70-74	-0.027123315428070782
1117	75-79	-0.04547201600602335
1117	80-84	-0.07109769757574469
1117	85-89	-0.03067994864042589
1117	90-94	-0.06487095662097886
1117	95-99	-0.013220124581238224
1117	100-104	0.006644393553656869
1117	105-109	-0.05251587914624167
1117	110-114	9.713061183020955E-4
1117	115-119	0.03785885502288977
1117	120-124	-0.0169397561983331
1117	125-129	-0.028524875993305443
1117	130-134	0.02040640290029927
1117	135-139	0.04307240349297814
1117	140-144	0.025413503843005003
1117	145-149	0.06196264459011047
1117	150	0.042224620818579695
1118	1	-0.09717572463766544
1118	2	-0.017638381302184314
1118	3	-0.09152357827003499
1118	4	-0.09617729048844126
1118	5	-0.11276036175207338
1118	6	-0.096610053510922
1118	7	-0.06238991514078407
1118	8	-0.04814334293023137
1118	9	-0.0958508196782546
1118	10-14	-0.0518928106880594
1118	15-19	-0.07619864440258795
1118	20-24	-0.05630741778648485
1118	25-29	-0.07431090714051436
1118	30-34	-0.0730843666117238
1118	35-39	-0.05903848405725398
1118	40-44	-0.06127772689399791
1118	45-49	-0.08493061732775686
1118	50-54	-0.06206164585548635
1118	55-59	-0.03511405886100505
1118	60-64	-0.06512619458384705
1118	65-69	-0.06321589858140442
1118	70-74	-0.03425320268960519
1118	75-79	-0.021365341457638465
1118	80-84	-0.016498459986728164
1118	85-89	-0.03403533221406718
1118	90-94	-0.036444437704247434
1118	95-99	-0.02587827882955196
1118	100-104	-0.005917581107738101
1118	105-109	-0.046160758431170734
1118	110-114	0.02163610814461947
1118	115-119	0.005580549576379212
1118	120-124	-0.010473193140740022
1118	125-129	0.01963057153854919
1118	130-134	0.010554173023820113
1118	135-139	0.037159660424507024
1118	140-144	0.07182730137407844
