##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	Control_siRNA_P2_2_fastq_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	39989452
Total Bases	5.9 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.60355373211916	37.0	37.0	37.0	37.0	37.0
2	36.5183481384041	37.0	37.0	37.0	37.0	37.0
3	36.58705050521823	37.0	37.0	37.0	37.0	37.0
4	36.58199202129602	37.0	37.0	37.0	37.0	37.0
5	36.60438102527637	37.0	37.0	37.0	37.0	37.0
6	36.56728864401543	37.0	37.0	37.0	37.0	37.0
7	36.57053600034329	37.0	37.0	37.0	37.0	37.0
8	36.62444996745642	37.0	37.0	37.0	37.0	37.0
9	36.61189365635718	37.0	37.0	37.0	37.0	37.0
10-14	36.616629205121384	37.0	37.0	37.0	37.0	37.0
15-19	36.59044671079764	37.0	37.0	37.0	37.0	37.0
20-24	36.57004832174245	37.0	37.0	37.0	37.0	37.0
25-29	36.536214369729294	37.0	37.0	37.0	37.0	37.0
30-34	36.50813634055301	37.0	37.0	37.0	37.0	37.0
35-39	36.47800076880274	37.0	37.0	37.0	37.0	37.0
40-44	36.45478888782972	37.0	37.0	37.0	37.0	37.0
45-49	36.43215835015693	37.0	37.0	37.0	37.0	37.0
50-54	36.414184190371	37.0	37.0	37.0	37.0	37.0
55-59	36.39165755009596	37.0	37.0	37.0	37.0	37.0
60-64	36.350539572285214	37.0	37.0	37.0	37.0	37.0
65-69	36.32550740130172	37.0	37.0	37.0	37.0	37.0
70-74	36.29063248478624	37.0	37.0	37.0	37.0	37.0
75-79	36.273238212916745	37.0	37.0	37.0	37.0	37.0
80-84	36.25372850820761	37.0	37.0	37.0	37.0	37.0
85-89	36.24381034278739	37.0	37.0	37.0	37.0	37.0
90-94	36.193847782660285	37.0	37.0	37.0	37.0	37.0
95-99	36.15776148670405	37.0	37.0	37.0	37.0	37.0
100-104	36.13077268975829	37.0	37.0	37.0	37.0	37.0
105-109	36.082367715366544	37.0	37.0	37.0	37.0	37.0
110-114	36.07996263614715	37.0	37.0	37.0	37.0	37.0
115-119	36.02039743380329	37.0	37.0	37.0	37.0	37.0
120-124	36.00744579345574	37.0	37.0	37.0	37.0	37.0
125-129	35.96260236324319	37.0	37.0	37.0	37.0	37.0
130-134	35.922536562891636	37.0	37.0	37.0	37.0	37.0
135-139	35.86011911341021	37.0	37.0	37.0	37.0	37.0
140-144	35.767589008221464	37.0	37.0	37.0	37.0	37.0
145-149	35.71270823616187	37.0	37.0	37.0	37.0	37.0
150	35.63902476082943	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	25-29	-0.11424961484001273
1103	30-34	-0.10707498780245572
1103	35-39	-0.11020782343159397
1103	40-44	-0.10458387978044925
1103	45-49	-0.11924515377373979
1103	50-54	-0.13522534757360916
1103	55-59	-0.1549939498722921
1103	60-64	-0.13198165776842785
1103	65-69	-0.11383423984278096
1103	70-74	-0.13922477171993108
1103	75-79	-0.08547240378081256
1103	80-84	-0.10912455955398315
1103	85-89	-0.14744290511705316
1103	90-94	-0.14214749678026095
1103	95-99	-0.07900083397467483
1103	100-104	-0.11091201244251181
1103	105-109	-0.08543404573707392
1103	110-114	-0.06420756834359764
1103	115-119	-0.034956532163327836
1103	120-124	-0.12740306737969576
1103	125-129	-0.04729130552262717
1103	130-134	-0.08776375780152534
1103	135-139	-0.08060582579124542
1103	140-144	-0.04438887183135165
1103	145-149	-0.08183132001678217
1103	150	-0.015244400579753403
1104	1	-0.13135145570770135
1104	2	-0.08346112552165152
1104	3	-0.1967131470779151
1104	4	-0.06409182610956066
1104	5	-0.07762941268949675
1104	6	-0.08622572765154501
1104	7	-0.12698000951458965
1104	8	-0.10720860081980277
1104	9	-0.1497292614684227
1104	10-14	-0.1185156857232954
1104	15-19	-0.10737945494801693
1104	20-24	-0.12331322318816973
1104	25-29	-0.11395473299228343
1104	30-34	-0.090992626053648
1104	35-39	-0.09853917398829992
1104	40-44	-0.09730390776581999
1104	45-49	-0.11917786280507414
1104	50-54	-0.11625535838690126
1104	55-59	-0.12596412265608592
1104	60-64	-0.12499572871144693
1104	65-69	-0.10708053952859586
1104	70-74	-0.13069687880448555
1104	75-79	-0.09878138892873523
1104	80-84	-0.13663000365101396
1104	85-89	-0.13858883975385083
1104	90-94	-0.10525888736160738
1104	95-99	-0.09946559346069961
1104	100-104	-0.12235709767912795
1104	105-109	-0.14066929508337012
1104	110-114	-0.04587363160860747
1104	115-119	-0.10483209720073461
1104	120-124	-0.14420146974948267
1104	125-129	-0.08230111274688312
1104	130-134	-0.08419398090193653
1104	135-139	-0.10459818997404824
1104	140-144	-0.1335577642531618
1104	145-149	-0.09602306320520881
1104	150	-0.10908851730579272
1105	1	-0.15055174786603231
1105	2	-0.20707683999263082
1105	3	-0.09462627485632424
1105	4	-0.13000839610271697
1105	5	-0.13940786039049158
1105	6	-0.12914539993720808
1105	7	-0.1558469440088146
1105	8	-0.1463034391275997
1105	9	-0.12458446380247779
1105	10-14	-0.12145595413194599
1105	15-19	-0.16460259016503187
1105	20-24	-0.14385464917500457
1105	25-29	-0.14573563266892364
1105	30-34	-0.13419683853835807
1105	35-39	-0.15320646711348473
1105	40-44	-0.13397897918138568
1105	45-49	-0.10996171784465503
1105	50-54	-0.15080112044935845
1105	55-59	-0.1805615061287753
1105	60-64	-0.12572109302944057
1105	65-69	-0.11104721250235627
1105	70-74	-0.12930128418740594
1105	75-79	-0.11036631244386541
1105	80-84	-0.11190165208022052
1105	85-89	-0.10431669266176868
1105	90-94	-0.1296722498257381
1105	95-99	-0.09172958667075193
1105	100-104	-0.12458433251438805
1105	105-109	-0.1355480321316591
1105	110-114	-0.10721753867353812
1105	115-119	-0.12416170863346565
1105	120-124	-0.17122654060992204
1105	125-129	-0.10751701298218563
1105	130-134	-0.09123638330893868
1105	135-139	-0.17762850116471185
1105	140-144	-0.13424398672482596
1105	145-149	-0.09879331143348935
1105	150	-0.08197611548226291
1106	1	-0.18277740907485196
1106	2	-0.1815159395440844
1106	3	-0.1330469594739796
1106	4	-0.10894127296437262
1106	5	-0.11834310190027963
1106	6	-0.14520863204705137
1106	7	-0.1444003917958412
1106	8	-0.10942509625409258
1106	9	-0.14134367097378941
1106	10-14	-0.10149669228996316
1106	15-19	-0.14545648352271456
1106	20-24	-0.1064860319810279
1106	25-29	-0.15010066671157318
1106	30-34	-0.11689832606756312
1106	35-39	-0.11121310657251371
1106	40-44	-0.14293895018133185
1106	45-49	-0.08206480515289627
1106	50-54	-0.13582138193688564
1106	55-59	-0.14453113789868155
1106	60-64	-0.1992684837702754
1106	65-69	-0.18215166161146357
1106	70-74	-0.16078846578457018
1106	75-79	-0.1646147220406604
1106	80-84	-0.1801055173813566
1106	85-89	-0.19486819718096626
1106	90-94	-0.21264680692123505
1106	95-99	-0.21637525005978375
1106	100-104	-0.20734252430579403
1106	105-109	-0.2134139206399155
1106	110-114	-0.17250387746282314
1106	115-119	-0.1658484807208751
1106	120-124	-0.21132165621639132
1106	125-129	-0.12086625566814746
1106	130-134	-0.15223474011494886
1106	135-139	-0.16536750501885678
1106	140-144	-0.12616923357636267
1106	145-149	-0.10714982423014163
1106	150	-0.14223976429039453
1107	1	-0.11635778069538816
1107	2	-0.12600627996661018
1107	3	-0.03173352858043188
1107	4	-0.055148757036931784
1107	5	-0.10656949464173238
1107	6	-0.028808016869092512
1107	7	-0.13071497557028522
1107	8	-0.061728893614429126
1107	9	-0.06549513019034237
1107	10-14	-0.08302823367127132
1107	15-19	-0.07622283020937459
1107	20-24	-0.10339023122302393
1107	25-29	-0.09970329168893244
1107	30-34	-0.06890146773466199
1107	35-39	-0.06500503583735906
1107	40-44	-0.05378557720027288
1107	45-49	-0.050856025978212926
1107	50-54	-0.058750094075584514
1107	55-59	-0.12586332066221928
1107	60-64	-0.09539492840470132
1107	65-69	-0.069578042121897
1107	70-74	-0.10678265355820571
1107	75-79	-0.09783925612833144
1107	80-84	-0.05847414735885792
1107	85-89	-0.0766135859684951
1107	90-94	-0.12441854752604797
1107	95-99	-0.0866807181640894
1107	100-104	-0.09079225683209557
1107	105-109	-0.10031152259431764
1107	110-114	-0.04069067581213659
1107	115-119	-0.024939484356579555
1107	120-124	-0.057392341237424205
1107	125-129	-0.04279181031764523
1107	130-134	0.0013496528110366057
1107	135-139	-0.04024673696729053
1107	140-144	0.020462709775500798
1107	145-149	0.038424490899053865
1107	150	0.014844124372416445
1108	1	-0.07359377459395944
1108	2	-0.07616427048306207
1108	3	-0.017929644893555974
1108	4	-0.06667737486323233
1108	5	-0.08232090139814119
1108	6	-0.012121243174426866
1108	7	-0.02669826572970635
1108	8	-0.10432743011465817
1108	9	-0.08267748887124071
1108	10-14	-0.03399827272846068
1108	15-19	-0.03820076390832128
1108	20-24	-0.1079932048035559
1108	25-29	-0.09336945429706134
1108	30-34	-0.05275798982020774
1108	35-39	-0.10514127639861215
1108	40-44	-0.05720300698661873
1108	45-49	-0.07185889651096744
1108	50-54	-0.08638325856166773
1108	55-59	-0.07214167277798822
1108	60-64	-0.04915182390312367
1108	65-69	-0.06000801476292139
1108	70-74	-0.05691468205899497
1108	75-79	-0.04932942992908096
1108	80-84	-0.11401144162958587
1108	85-89	-0.08031537396991695
1108	90-94	-0.08512563702756637
1108	95-99	-0.039814360523081405
1108	100-104	-0.05155341229007604
1108	105-109	-0.06796979467977593
1108	110-114	0.004976627429975622
1108	115-119	-0.04807124017381881
1108	120-124	-0.01632692884444964
1108	125-129	-0.023632901950961127
1108	130-134	-0.07197256369546068
1108	135-139	-0.06326643008591049
1108	140-144	-0.031141350890884212
1108	145-149	-0.06984368142329345
1108	150	-0.030978009458124234
1109	1	-0.08125008684755386
1109	2	-0.081122462407059
1109	3	0.011428400069888767
1109	4	-0.008748882982963835
1109	5	-0.01270240824950264
1109	6	0.0027803740881608974
1109	7	-0.08659645510289948
1109	8	-0.06283653557571256
1109	9	-0.04217425258427454
1109	10-14	0.0023485108589014203
1109	15-19	-0.05499529721930685
1109	20-24	-0.0514587661483219
1109	25-29	-0.04891647467891147
1109	30-34	-0.012778597543182002
1109	35-39	-0.07251361085830865
1109	40-44	-0.03633498333269358
1109	45-49	-0.04640989216752445
1109	50-54	-0.05388163446261984
1109	55-59	-0.047969857936337235
1109	60-64	-0.030749024277696435
1109	65-69	0.006242712416131724
1109	70-74	-0.05066865963106437
1109	75-79	-0.0156244946170645
1109	80-84	-0.0240929834300303
1109	85-89	-0.011559574609115941
1109	90-94	-0.03505043885646586
1109	95-99	-0.016105552190651906
1109	100-104	-0.017036728890268193
1109	105-109	-0.0429164272445135
1109	110-114	-0.03475067025826917
1109	115-119	-0.003257063502637436
1109	120-124	-0.03280135412058627
1109	125-129	0.02865763814546085
1109	130-134	-0.051954111097359146
1109	135-139	0.019196057015967938
1109	140-144	0.049487243191002506
1109	145-149	0.030065390101263745
1109	150	-0.019128861408475473
1110	1	-0.08386659820133957
1110	2	-0.13437083389086268
1110	3	-0.06110509714824275
1110	4	-0.017847218013876898
1110	5	-0.10985997197385444
1110	6	-0.05235758634101728
1110	7	-0.13872676961815245
1110	8	-0.07930820345747236
1110	9	-0.08590295996864228
1110	10-14	-0.06749556327604012
1110	15-19	-0.06817084002343421
1110	20-24	-0.09566033495768522
1110	25-29	-0.09277879721201998
1110	30-34	-0.07553180281777827
1110	35-39	-0.09810501687241668
1110	40-44	-0.02478772536777285
1110	45-49	-0.04185588403932883
1110	50-54	-0.036015134528170734
1110	55-59	-0.09308598221907971
1110	60-64	-0.06369580067282499
1110	65-69	-0.03026435837842456
1110	70-74	-0.042970198957775096
1110	75-79	-0.0331919265474383
1110	80-84	-0.06693489767881289
1110	85-89	-0.04248768498458588
1110	90-94	-0.03087156635144339
1110	95-99	0.004792500115250675
1110	100-104	-0.0452489589119196
1110	105-109	-0.0553315192784396
1110	110-114	-0.054390068337561104
1110	115-119	-0.07147826289494219
1110	120-124	-0.020915407499025207
1110	125-129	-0.04075375876877274
1110	130-134	-0.020408027692880637
1110	135-139	-0.06337239820569351
1110	140-144	-0.021882430726108737
1110	145-149	-0.010635169950504064
1110	150	0.048115791820343645
1111	1	-0.03276968476418318
1111	2	-0.1085240678818522
1111	3	-0.07716209388981099
1111	4	-0.10355275326511304
1111	5	-0.0815841546334255
1111	6	-0.04241330276973798
1111	7	-0.11030166251506301
1111	8	-0.08315718899569902
1111	9	-0.12382628292095177
1111	10-14	-0.07216116261498229
1111	15-19	-0.06250899875099947
1111	20-24	-0.0850131524266331
1111	25-29	-0.09916573273638107
1111	30-34	-0.073414842756101
1111	35-39	-0.07414892223495428
1111	40-44	-0.06398797422408364
1111	45-49	-0.06236061074778121
1111	50-54	-0.08370731657280572
1111	55-59	-0.07271478757669314
1111	60-64	-0.05703673261087516
1111	65-69	-0.09022330669630918
1111	70-74	-0.10127446902932036
1111	75-79	-0.03421186507799945
1111	80-84	-0.11612557421485548
1111	85-89	-0.09233170540712621
1111	90-94	-0.05369135331027053
1111	95-99	-0.08266216347834643
1111	100-104	-0.08247435522638824
1111	105-109	-0.03782551105609144
1111	110-114	-0.05605228913987759
1111	115-119	-0.05415728750313065
1111	120-124	-0.08393089255864083
1111	125-129	-0.032744813393456695
1111	130-134	-0.04335685481342466
1111	135-139	-0.02722926259221481
1111	140-144	-0.07558819177361187
1111	145-149	-0.04323428910487337
1111	150	-0.02680484920082904
1112	1	-0.15138649109910318
1112	2	-0.09084646801256469
1112	3	-0.07441305322866043
1112	4	-0.05363034317942095
1112	5	-0.0012740546712564083
1112	6	-0.055284560019707385
1112	7	-0.07211867198924438
1112	8	-0.08670791796338051
1112	9	-0.11133386788061728
1112	10-14	-0.041083092625470385
1112	15-19	-0.051970428442103866
1112	20-24	-0.058866138805747426
1112	25-29	-0.059757294065235556
1112	30-34	-0.03995866323369768
1112	35-39	-0.06425009149999994
1112	40-44	-0.026904792329446536
1112	45-49	-0.046367385903664626
1112	50-54	-0.06236326713070639
1112	55-59	-0.06312530657368853
1112	60-64	-0.047256039087962165
1112	65-69	-0.04519816857399661
1112	70-74	-0.059131681705274275
1112	75-79	-0.009284576692515145
1112	80-84	-0.026283510899027362
1112	85-89	-0.04352689787424424
1112	90-94	-0.05439584833139577
1112	95-99	-0.06597956844647968
1112	100-104	-0.031029627054394382
1112	105-109	-0.05627427303798527
1112	110-114	-0.004486922988469644
1112	115-119	0.004598602375097016
1112	120-124	-0.011164525667446412
1112	125-129	0.0040532810218181226
1112	130-134	0.008928588063461973
1112	135-139	0.04746103600542284
1112	140-144	0.04158295461301975
1112	145-149	0.03179433446194935
1112	150	-0.007980082418427514
1113	1	-0.1365235666931781
1113	2	-0.06185201206211843
1113	3	-0.03490456447012491
1113	4	-0.0792020091140202
1113	5	-0.0446147515379991
1113	6	-0.006498804912091316
1113	7	-0.04968544157394206
1113	8	0.03578351077540276
1113	9	-0.04492557470582881
1113	10-14	-0.016848791663413465
1113	15-19	-0.057484750842967
1113	20-24	-0.03274969322861665
1113	25-29	-0.06368961257584971
1113	30-34	-0.06375924769320562
1113	35-39	-0.07573162009499868
1113	40-44	-0.04254753974509384
1113	45-49	-0.03276133575430151
1113	50-54	-0.0836742229100409
1113	55-59	-0.0805501715380359
1113	60-64	-0.05768114042906092
1113	65-69	-0.05681860645373149
1113	70-74	-0.05064220291094301
1113	75-79	-0.031983256226901347
1113	80-84	-0.021065710057541764
1113	85-89	-0.032038690490352906
1113	90-94	-0.0854703243872521
1113	95-99	-0.07337445207751614
1113	100-104	-0.05780536790739177
1113	105-109	-0.05987139015840626
1113	110-114	-0.014506058730560767
1113	115-119	-0.010925045924643939
1113	120-124	-0.031700825271968824
1113	125-129	-0.05317049882386726
1113	130-134	-0.03137770048056865
1113	135-139	-0.006127101655962974
1113	140-144	-0.017091122453656737
1113	145-149	0.06023237943877291
1113	150	0.07206049985529717
1114	1	-0.1449686045492271
1114	2	-0.1671989721417262
1114	3	-0.11687658269970314
1114	4	-0.042049825633966975
1114	5	-0.040385420184648524
1114	6	-0.0912002953937403
1114	7	-0.06246264878641483
1114	8	-0.03242865231832326
1114	9	-0.1744230860676268
1114	10-14	-0.08985346634967328
1114	15-19	-0.11090052755511692
1114	20-24	-0.09415203749672685
1114	25-29	-0.0976350393621459
1114	30-34	-0.08406865146440623
1114	35-39	-0.07796608375186764
1114	40-44	-0.05661218871355089
1114	45-49	-0.10421693600923732
1114	50-54	-0.08963599548889079
1114	55-59	-0.0887726622685534
1114	60-64	-0.06712881327199938
1114	65-69	-0.09412130306639455
1114	70-74	-0.09306324645721276
1114	75-79	-0.0699178497167523
1114	80-84	-0.07922561237091941
1114	85-89	-0.07557945980510539
1114	90-94	-0.07526308389282832
1114	95-99	-0.07041046652673089
1114	100-104	-0.07962369426746108
1114	105-109	-0.06397922338715034
1114	110-114	-0.029935763712856556
1114	115-119	-0.04741449297429767
1114	120-124	-0.050636050303261015
1114	125-129	-0.033415733102884815
1114	130-134	0.026789156430474748
1114	135-139	-0.03383515475426435
1114	140-144	-0.046755490844979875
1114	145-149	0.0058839876243226286
1114	150	-0.01893733029838529
1115	1	-0.0632735201520731
1115	2	-0.06599925165054543
1115	3	-0.03424127128899812
1115	4	-0.026997544811258933
1115	5	-0.091114788891133
1115	6	-0.044815703891224246
1115	7	-0.07065534961013498
1115	8	-0.07488907126738553
1115	9	-0.02627370240434601
1115	10-14	-0.06451276864014943
1115	15-19	-0.06099535334130479
1115	20-24	-0.08455279094915369
1115	25-29	-0.10126222937890361
1115	30-34	-0.054644999857082155
1115	35-39	-0.06338887614667499
1115	40-44	-0.02863105397056387
1115	45-49	-0.05782267218827286
1115	50-54	-0.05418105322539901
1115	55-59	-0.06772449712324402
1115	60-64	-0.01455577358883886
1115	65-69	-0.048276596375046665
1115	70-74	-0.020395365102665153
1115	75-79	-0.04230161554215073
1115	80-84	-0.03808377046848932
1115	85-89	-0.01763609475962369
1115	90-94	-0.054251348793613374
1115	95-99	-0.0036846010351396785
1115	100-104	-0.028798237784336322
1115	105-109	0.017947008240511764
1115	110-114	0.02814050746012242
1115	115-119	-0.0013342617988243433
1115	120-124	0.005487683359916673
1115	125-129	0.013824611478760573
1115	130-134	0.002503165036372934
1115	135-139	0.010126273875414427
1115	140-144	0.031543021259452075
1115	145-149	0.07799062740618012
1115	150	0.11843236036216354
1116	1	-0.09898689800683513
1116	2	-0.024981250611958217
1116	3	-0.054117947651604936
1116	4	-0.045833814162286046
1116	5	-0.0357008594209276
1116	6	-0.09333171671746499
1116	7	-0.12478738143605739
1116	8	-0.054632909624814374
1116	9	-0.10156793967524891
1116	10-14	-0.06901320985987525
1116	15-19	-0.08339551602972506
1116	20-24	-0.0855020488647753
1116	25-29	-0.11050859703296112
1116	30-34	-0.07299138821034035
1116	35-39	-0.0833189346491423
1116	40-44	-0.04946316169354503
1116	45-49	-0.07768373336711676
1116	50-54	-0.08360042258986056
1116	55-59	-0.10748947045033219
1116	60-64	-0.11588960079775035
1116	65-69	-0.10620420728824342
1116	70-74	-0.06312613391442312
1116	75-79	-0.027585938987080283
1116	80-84	-0.10841891588943042
1116	85-89	-0.10295382743493775
1116	90-94	-0.10735858879173321
1116	95-99	-0.07607514041264096
1116	100-104	-0.08183430159596128
1116	105-109	-0.0466239555068384
1116	110-114	-0.019923028180635072
1116	115-119	-0.03334212023084149
1116	120-124	-0.01927037207761373
1116	125-129	-0.0547768854000239
1116	130-134	0.013374238090015922
1116	135-139	0.04019349179438336
1116	140-144	0.029663025762431516
1116	145-149	0.07133056995682807
1116	150	0.07028130706354574
1117	1	-0.13764287961969757
1117	2	-0.07116126153931646
1117	3	-0.07549505394754163
1117	4	-0.08263879016973164
1117	5	-0.09105476654070799
1117	6	-0.07179434637695437
1117	7	-0.10081570318038757
1117	8	-0.06474301249374292
1117	9	-0.12634587840321387
1117	10-14	-0.04112047914288297
1117	15-19	-0.07327694416174779
1117	20-24	-0.13047132815884055
1117	25-29	-0.12435374020903822
1117	30-34	-0.1267446545091886
1117	35-39	-0.0902018078041209
1117	40-44	-0.09461014881772911
1117	45-49	-0.0818468110013768
1117	50-54	-0.0741591942085904
1117	55-59	-0.11252647821181938
1117	60-64	-0.06314667432335597
1117	65-69	-0.10657026800978997
1117	70-74	-0.09380133074513708
1117	75-79	-0.0623280903128034
1117	80-84	-0.05310059032817094
1117	85-89	-0.05962499325735848
1117	90-94	-0.05820643557812133
1117	95-99	-0.08600767660144015
1117	100-104	-0.0896715015566727
1117	105-109	-0.08392362692143251
1117	110-114	-0.04840725966895576
1117	115-119	-0.013955558062221485
1117	120-124	-0.05308300370732155
1117	125-129	-0.057645264804122576
1117	130-134	-0.047726767074308896
1117	135-139	-0.009826945547082744
1117	140-144	0.02233629471961507
1117	145-149	-0.018448300949160057
1117	150	0.0012253828516790577
1118	1	-0.08436634959404898
1118	2	-0.14395236186172156
1118	3	-0.03108145408743468
1118	4	0.031385143552455474
1118	5	0.008575527117969273
1118	6	-0.09682582041747168
1118	7	-0.040805938356548666
1118	8	-0.0200148570003833
1118	9	-0.040355059939216176
1118	10-14	-0.05782950882596083
1118	15-19	-0.0711206416449599
1118	20-24	-0.09398259089128658
1118	25-29	-0.0771421088640949
1118	30-34	-0.06621055146059263
1118	35-39	-0.0966310293129311
1118	40-44	-0.04133056192623741
1118	45-49	-0.033862094148005895
1118	50-54	-0.0476452880558611
1118	55-59	-0.07509046729757074
1118	60-64	-0.041043110133095695
1118	65-69	-0.05773049197694036
1118	70-74	-0.0386237317181326
1118	75-79	0.02716982243023125
1118	80-84	-0.01969951223603772
1118	85-89	-0.040003438569094385
1118	90-94	-0.03441660486019771
1118	95-99	-0.02248469194149294
1118	100-104	0.0027718226282402725
1118	105-109	0.006451553101797458
1118	110-114	-0.006951535222050609
1118	115-119	-0.007110283514123239
