column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
21	45946458	11	37	1679165868	36.55	37	37	37	0	37	37	11226685	11532169	11842974	11344630	0	45946458
22	45946458	11	37	1678589534	36.53	37	37	37	0	37	37	11314785	11527015	12007150	11097508	0	45946458
23	45946458	11	37	1678388112	36.53	37	37	37	0	37	37	11393816	11494381	11958616	11099645	0	45946458
24	45946458	11	37	1677821114	36.52	37	37	37	0	37	37	11372905	11496322	11827686	11249545	0	45946458
25	45946458	11	37	1677646852	36.51	37	37	37	0	37	37	11349409	11568887	11939736	11088426	0	45946458
26	45946458	11	37	1677448496	36.51	37	37	37	0	37	37	11375321	11501978	11969624	11099535	0	45946458
27	45946458	11	37	1677037620	36.50	37	37	37	0	37	37	11321493	11551263	11830637	11243065	0	45946458
28	45946458	11	37	1676994568	36.50	37	37	37	0	37	37	11178286	11664997	11938745	11164430	0	45946458
29	45946458	11	37	1676772810	36.49	37	37	37	0	37	37	11223866	11604870	11976008	11141714	0	45946458
30	45946458	11	37	1676523074	36.49	37	37	37	0	37	37	11298323	11592566	11793190	11262379	0	45946458
31	45946458	11	37	1676457850	36.49	37	37	37	0	37	37	11225947	11654522	11832735	11233254	0	45946458
32	45946458	11	37	1676188360	36.48	37	37	37	0	37	37	11296375	11619409	11878807	11151867	0	45946458
33	45946458	2	37	1675512871	36.47	37	37	37	0	37	37	11323011	11615323	11755228	11252891	5	45946458
34	45946458	2	37	1675206135	36.46	37	37	37	0	37	37	11280932	11633442	11954993	11077058	33	45946458
35	45946458	2	37	1674837007	36.45	37	37	37	0	37	37	11365453	11584852	11915921	11080201	31	45946458
36	45946458	11	37	1675110154	36.46	37	37	37	0	37	37	11271822	11684686	11845065	11144885	0	45946458
37	45946458	11	37	1674361558	36.44	37	37	37	0	37	37	11214945	11692942	11877467	11161104	0	45946458
38	45946458	11	37	1674857800	36.45	37	37	37	0	37	37	11216183	11643966	11913956	11172353	0	45946458
39	45946458	2	37	1674006477	36.43	37	37	37	0	37	37	11275581	11693460	11735308	11242106	3	45946458
40	45946458	2	37	1673056504	36.41	37	37	37	0	37	37	11167091	11742908	11870092	11166275	92	45946458
41	45946458	2	37	1673775261	36.43	37	37	37	0	37	37	11243014	11632720	11951760	11118955	9	45946458
42	45946458	2	37	1674128587	36.44	37	37	37	0	37	37	11231134	11670427	11781214	11263666	17	45946458
43	45946458	2	37	1673796954	36.43	37	37	37	0	37	37	11167850	11742919	11857421	11178258	10	45946458
44	45946458	2	37	1673657848	36.43	37	37	37	0	37	37	11223718	11663254	11917913	11141553	20	45946458
45	45946458	2	37	1673466258	36.42	37	37	37	0	37	37	11249790	11695371	11784501	11216786	10	45946458
46	45946458	2	37	1673484058	36.42	37	37	37	0	37	37	11174331	11786764	11879879	11105468	16	45946458
47	45946458	2	37	1672557154	36.40	37	37	37	0	37	37	11246769	11671988	11899417	11128266	18	45946458
48	45946458	11	37	1672044032	36.39	37	37	37	0	37	37	11241928	11707172	11783366	11213992	0	45946458
49	45946458	11	37	1671803772	36.39	37	37	37	0	37	37	11165681	11781286	11881343	11118148	0	45946458
50	45946458	11	37	1672109642	36.39	37	37	37	0	37	37	11195583	11708383	11940196	11102296	0	45946458
51	45946458	11	37	1672088100	36.39	37	37	37	0	37	37	11210439	11743959	11783926	11208134	0	45946458
52	45946458	11	37	1672158680	36.39	37	37	37	0	37	37	11195718	11798857	11880144	11071739	0	45946458
53	45946458	11	37	1671926702	36.39	37	37	37	0	37	37	11236089	11724485	11909109	11076775	0	45946458
54	45946458	11	37	1671611404	36.38	37	37	37	0	37	37	11179925	11777529	11825372	11163632	0	45946458
55	45946458	11	37	1671566418	36.38	37	37	37	0	37	37	11086580	11876969	11864138	11118771	0	45946458
56	45946458	11	37	1671365488	36.38	37	37	37	0	37	37	11187272	11761282	11896442	11101462	0	45946458
57	45946458	11	37	1670878584	36.37	37	37	37	0	37	37	11172203	11775315	11769296	11229644	0	45946458
58	45946458	11	37	1670701206	36.36	37	37	37	0	37	37	11142873	11818354	11869399	11115832	0	45946458
59	45946458	11	37	1670714662	36.36	37	37	37	0	37	37	11241987	11703784	11919751	11080936	0	45946458
60	45946458	11	37	1670592670	36.36	37	37	37	0	37	37	11230423	11745141	11787504	11183390	0	45946458
61	45946458	11	37	1670083238	36.35	37	37	37	0	37	37	11140545	11817624	11907050	11081239	0	45946458
62	45946458	2	37	1668981953	36.32	37	37	37	0	37	37	11172433	11776842	11929156	11068002	25	45946458
63	45946458	2	37	1667945733	36.30	37	37	37	0	37	37	11226625	11727138	11772887	11219617	191	45946458
64	45946458	2	37	1668470334	36.31	37	37	37	0	37	37	11126587	11815528	11901574	11102765	4	45946458
65	45946458	2	37	1668067753	36.30	37	37	37	0	37	37	11212859	11724746	11961652	11047174	27	45946458
66	45946458	11	37	1668445962	36.31	37	37	37	0	37	37	11209556	11745627	11810928	11180347	0	45946458
67	45946458	11	37	1668488062	36.31	37	37	37	0	37	37	11178788	11842346	11888757	11036567	0	45946458
68	45946458	2	37	1668065315	36.30	37	37	37	0	37	37	11194081	11748508	11921710	11082158	1	45946458
69	45946458	11	37	1667583226	36.29	37	37	37	0	37	37	11262129	11713877	11779863	11190589	0	45946458
70	45946458	2	37	1667263041	36.29	37	37	37	0	37	37	11160141	11840912	11834422	11110954	29	45946458
71	45946458	2	37	1667229815	36.29	37	37	37	0	37	37	11216126	11713307	11888080	11128888	57	45946458
72	45946458	2	37	1667067827	36.28	37	37	37	0	37	37	11223518	11721840	11805978	11195065	57	45946458
73	45946458	2	37	1666517374	36.27	37	37	37	0	37	37	11152130	11795132	11932987	11066083	126	45946458
74	45946458	2	37	1664812915	36.23	37	37	37	0	37	37	11204791	11739963	11917898	11083363	443	45946458
75	45946458	2	37	1665386918	36.25	37	37	37	0	37	37	11201575	11781291	11823978	11139550	64	45946458
76	45946458	2	37	1665863988	36.26	37	37	37	0	37	37	11128559	11788871	11874109	11154851	68	45946458
77	45946458	2	37	1666188663	36.26	37	37	37	0	37	37	11174973	11729212	11927435	11114791	47	45946458
78	45946458	2	37	1666006701	36.26	37	37	37	0	37	37	11172676	11838542	11756587	11178586	67	45946458
79	45946458	2	37	1665765771	36.25	37	37	37	0	37	37	11087633	11820370	11857449	11180969	37	45946458
80	45946458	2	37	1665614794	36.25	37	37	37	0	37	37	11160683	11783655	11909560	11092526	34	45946458
81	45946458	2	37	1664671369	36.23	37	37	37	0	37	37	11209320	11754028	11787483	11195574	53	45946458
82	45946458	11	37	1664600286	36.23	37	37	37	0	37	37	11125572	11822173	11902942	11095771	0	45946458
83	45946458	11	37	1665040380	36.24	37	37	37	0	37	37	11180916	11762246	11906065	11097231	0	45946458
84	45946458	11	37	1665263446	36.24	37	37	37	0	37	37	11212100	11799868	11795462	11139028	0	45946458
85	45946458	11	37	1665497558	36.25	37	37	37	0	37	37	11104000	11854240	11929962	11058256	0	45946458
86	45946458	11	37	1665120750	36.24	37	37	37	0	37	37	11208296	11736910	11941818	11059434	0	45946458
87	45946458	11	37	1665029428	36.24	37	37	37	0	37	37	11184499	11784313	11791243	11186403	0	45946458
88	45946458	11	37	1664593406	36.23	37	37	37	0	37	37	11156700	11854241	11849128	11086389	0	45946458
89	45946458	11	37	1663700762	36.21	37	37	37	0	37	37	11173659	11800288	11906635	11065876	0	45946458
90	45946458	11	37	1663588646	36.21	37	37	37	0	37	37	11220519	11791484	11789386	11145069	0	45946458
91	45946458	11	37	1663098938	36.20	37	37	37	0	37	37	11137213	11836642	11907189	11065414	0	45946458
92	45946458	11	37	1662808758	36.19	37	37	37	0	37	37	11195659	11768012	11896285	11086502	0	45946458
93	45946458	2	37	1661214106	36.16	37	37	37	0	37	37	11188870	11742965	11817821	11196800	2	45946458
94	45946458	2	37	1661695062	36.17	37	37	37	0	37	37	11151086	11851682	11850149	11093539	2	45946458
95	45946458	2	37	1661074989	36.15	37	37	37	0	37	37	11201761	11760789	11948636	11035267	5	45946458
96	45946458	11	37	1661448750	36.16	37	37	37	0	37	37	11181111	11822978	11771431	11170938	0	45946458
97	45946458	11	37	1661913158	36.17	37	37	37	0	37	37	11114091	11910176	11900348	11021843	0	45946458
98	45946458	2	37	1660077085	36.13	37	37	37	0	37	37	11196634	11829285	11865307	11055231	1	45946458
99	45946458	11	37	1660278974	36.14	37	37	37	0	37	37	11185640	11796720	11760576	11203522	0	45946458
100	45946458	11	37	1660355660	36.14	37	37	37	0	37	37	11153269	11915154	11812301	11065734	0	45946458
101	45946458	2	37	1660037889	36.13	37	37	37	0	37	37	11211149	11752450	11887667	11095189	3	45946458
102	45946458	2	37	1660021457	36.13	37	37	37	0	37	37	11203594	11810668	11777313	11154876	7	45946458
103	45946458	11	37	1659405946	36.12	37	37	37	0	37	37	11168221	11864965	11827270	11086002	0	45946458
104	45946458	2	37	1658995303	36.11	37	37	37	0	37	37	11194296	11769951	11923936	11058248	27	45946458
105	45946458	2	37	1658617488	36.10	37	37	37	0	37	37	11187873	11791396	11793955	11173108	126	45946458
106	45946458	2	37	1658261705	36.09	37	37	37	0	37	37	11073126	11870238	11951310	11051749	35	45946458
107	45946458	2	37	1658505249	36.10	37	37	37	0	37	37	11185677	11796135	11901221	11063328	97	45946458
108	45946458	2	37	1655808741	36.04	37	37	37	0	37	37	11169631	11821642	11807818	11146912	455	45946458
109	45946458	2	37	1657177982	36.07	37	37	37	0	37	37	11148192	11914746	11876927	11006537	56	45946458
110	45946458	2	37	1658667396	36.10	37	37	37	0	37	37	11216962	11790903	11933234	11005283	76	45946458
111	45946458	2	37	1657796077	36.08	37	37	37	0	37	37	11176944	11815434	11774003	11180038	39	45946458
112	45946458	2	37	1657893145	36.08	37	37	37	0	37	37	11161076	11860593	11829809	11094933	47	45946458
113	45946458	2	37	1657311977	36.07	37	37	37	0	37	37	11182023	11779663	11932366	11052343	63	45946458
114	45946458	2	37	1656662014	36.06	37	37	37	0	37	37	11232243	11764744	11792879	11156520	72	45946458
115	45946458	2	37	1655617441	36.03	37	37	37	0	37	37	11163747	11824033	11924361	11034246	71	45946458
116	45946458	11	37	1654631818	36.01	37	37	37	0	37	37	11209610	11768175	11946890	11021783	0	45946458
117	45946458	2	37	1653577727	35.99	37	37	37	0	37	37	11213987	11780372	11861724	11090370	5	45946458
118	45946458	11	37	1655493902	36.03	37	37	37	0	37	37	11145736	11814174	11910258	11076290	0	45946458
119	45946458	11	37	1655690730	36.04	37	37	37	0	37	37	11225193	11727657	11986822	11006786	0	45946458
120	45946458	11	37	1655119986	36.02	37	37	37	0	37	37	11205576	11728914	11852091	11159877	0	45946458
121	45946458	11	37	1654516776	36.01	37	37	37	0	37	37	11204605	11782102	11937329	11022422	0	45946458
122	45946458	2	37	1654065425	36.00	37	37	37	0	37	37	11246059	11704315	11958635	11037448	1	45946458
123	45946458	11	37	1654791750	36.02	37	37	37	0	37	37	11285980	11719072	11851837	11089569	0	45946458
124	45946458	2	37	1654691883	36.01	37	37	37	0	37	37	11153426	11848417	11913259	11031355	1	45946458
125	45946458	2	37	1653627443	35.99	37	37	37	0	37	37	11200682	11763988	11933294	11048493	1	45946458
126	45946458	11	37	1654124186	36.00	37	37	37	0	37	37	11222328	11748065	11884049	11092016	0	45946458
127	45946458	11	37	1653759868	35.99	37	37	37	0	37	37	11161448	11806048	11938109	11040853	0	45946458
128	45946458	11	37	1651985116	35.95	37	37	37	0	37	37	11231649	11737453	11955435	11021921	0	45946458
129	45946458	2	37	1650525489	35.92	37	37	37	0	37	37	11225842	11732959	11887368	11100288	1	45946458
130	45946458	11	37	1651804078	35.95	37	37	37	0	37	37	11126177	11789954	11959472	11070855	0	45946458
131	45946458	2	37	1651563691	35.95	37	37	37	0	37	37	11179958	11703774	11977406	11085319	1	45946458
132	45946458	11	37	1651110264	35.94	37	37	37	0	37	37	11236742	11677057	11906187	11126472	0	45946458
133	45946458	11	37	1650729862	35.93	37	37	37	0	37	37	11180647	11778680	11924406	11062725	0	45946458
134	45946458	11	37	1650380608	35.92	37	37	37	0	37	37	11265127	11687181	11969915	11024235	0	45946458
135	45946458	2	37	1649880769	35.91	37	37	37	0	37	37	11213644	11738043	11886642	11108128	1	45946458
136	45946458	2	37	1650545633	35.92	37	37	37	0	37	37	11166271	11774655	12011927	10993604	1	45946458
137	45946458	11	37	1648904398	35.89	37	37	37	0	37	37	11201323	11697230	12028562	11019343	0	45946458
138	45946458	2	37	1645714508	35.82	37	37	37	0	37	37	11216852	11716177	11898067	11115360	2	45946458
139	45946458	2	37	1648042057	35.87	37	37	37	0	37	37	11195667	11763082	11945825	11041867	17	45946458
140	45946458	2	37	1647599499	35.86	37	37	37	0	37	37	11202978	11652870	12053655	11036924	31	45946458
141	45946458	2	37	1645515936	35.81	37	37	37	0	37	37	11216269	11659533	11958986	11111638	32	45946458
142	45946458	2	37	1641185789	35.72	37	37	37	0	37	37	11145856	11734876	12045167	11020322	237	45946458
143	45946458	2	37	1644417196	35.79	37	37	37	0	37	37	11244711	11618401	12064697	11018627	22	45946458
144	45946458	2	37	1644837215	35.80	37	37	37	0	37	37	11213196	11711230	11909648	11112369	15	45946458
145	45946458	2	37	1642260378	35.74	37	37	37	0	37	37	11163178	11712463	12049766	11020975	76	45946458
146	45946458	2	37	1643662141	35.77	37	37	37	0	37	37	11203228	11665877	12071801	11005481	71	45946458
147	45946458	2	37	1643884013	35.78	37	37	37	0	37	37	11212698	11673823	11979039	11080879	19	45946458
148	45946458	2	37	1643708826	35.77	37	37	37	0	37	37	11157004	11698465	12090289	11000660	40	45946458
149	45946458	2	37	1640700014	35.71	37	37	37	0	37	37	11167924	11659957	12108408	11010153	16	45946458
150	45946458	2	37	1639881934	35.69	37	37	37	0	37	37	11196770	11628384	11999860	11121442	2	45946458
