##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	KRAS_siRNA_M3_1.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	42961283
Total Bases	6.4 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.46892882598502	37.0	37.0	37.0	37.0	37.0
2	36.48474888424538	37.0	37.0	37.0	37.0	37.0
3	36.57753095967828	37.0	37.0	37.0	37.0	37.0
4	36.596988781736336	37.0	37.0	37.0	37.0	37.0
5	36.61129014699119	37.0	37.0	37.0	37.0	37.0
6	36.592841908375966	37.0	37.0	37.0	37.0	37.0
7	36.57547792508897	37.0	37.0	37.0	37.0	37.0
8	36.63665172662557	37.0	37.0	37.0	37.0	37.0
9	36.62179607159311	37.0	37.0	37.0	37.0	37.0
10-14	36.622064443466456	37.0	37.0	37.0	37.0	37.0
15-19	36.60397113838523	37.0	37.0	37.0	37.0	37.0
20-24	36.57895408291228	37.0	37.0	37.0	37.0	37.0
25-29	36.53749692251974	37.0	37.0	37.0	37.0	37.0
30-34	36.49681336099763	37.0	37.0	37.0	37.0	37.0
35-39	36.46986663317294	37.0	37.0	37.0	37.0	37.0
40-44	36.443104667055685	37.0	37.0	37.0	37.0	37.0
45-49	36.417355417434806	37.0	37.0	37.0	37.0	37.0
50-54	36.394776771447916	37.0	37.0	37.0	37.0	37.0
55-59	36.367608811869054	37.0	37.0	37.0	37.0	37.0
60-64	36.345942047401145	37.0	37.0	37.0	37.0	37.0
65-69	36.30580725906161	37.0	37.0	37.0	37.0	37.0
70-74	36.288617818979006	37.0	37.0	37.0	37.0	37.0
75-79	36.25874233318404	37.0	37.0	37.0	37.0	37.0
80-84	36.23190275299739	37.0	37.0	37.0	37.0	37.0
85-89	36.201810048363775	37.0	37.0	37.0	37.0	37.0
90-94	36.190316513592016	37.0	37.0	37.0	37.0	37.0
95-99	36.164450251637035	37.0	37.0	37.0	37.0	37.0
100-104	36.13967827264376	37.0	37.0	37.0	37.0	37.0
105-109	36.12320855966988	37.0	37.0	37.0	37.0	37.0
110-114	36.08510912022809	37.0	37.0	37.0	37.0	37.0
115-119	36.04291338785203	37.0	37.0	37.0	37.0	37.0
120-124	36.007695705922	37.0	37.0	37.0	37.0	37.0
125-129	35.99141102466609	37.0	37.0	37.0	37.0	37.0
130-134	35.94508807849151	37.0	37.0	37.0	37.0	37.0
135-139	35.91544136612494	37.0	37.0	37.0	37.0	37.0
140-144	35.879998327796685	37.0	37.0	37.0	37.0	37.0
145-149	35.82969302383265	37.0	37.0	37.0	37.0	37.0
150	35.77770177394376	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	25-29	-0.08014373904495642
1103	30-34	-0.06327746660510769
1103	35-39	-0.05163989173195915
1103	40-44	-0.11032106951387277
1103	45-49	-0.09322266686225333
1103	50-54	-0.0875544608773211
1103	55-59	-0.10804225505064835
1103	60-64	-0.12512990506564137
1103	65-69	-0.14225939780181562
1103	70-74	-0.08400311000657723
1103	75-79	-0.14211547527799695
1103	80-84	-0.14214473110619252
1103	85-89	-0.21022544220589623
1103	90-94	-0.18200425762999828
1103	95-99	-0.1716633301846784
1103	100-104	-0.12062399336282681
1103	105-109	-0.1361649617202474
1103	110-114	-0.09654119760832458
1103	115-119	-0.13246220494932714
1103	120-124	-0.1738345132977983
1103	125-129	-0.1661717616671865
1103	130-134	-0.1731136288099151
1103	135-139	-0.06138751698443201
1103	140-144	-0.11119263664028978
1103	145-149	-0.20022191916068977
1103	150	-0.2122858271666317
1104	1	-0.0349496941027283
1104	2	-0.06708123194361093
1104	3	-0.12710094542337202
1104	4	-0.07065444791737718
1104	5	-0.07164889194105228
1104	6	-0.05497511608174932
1104	7	-0.07258284463684817
1104	8	-0.10218664544780154
1104	9	-0.12481009091989392
1104	10-14	-0.10578000587459258
1104	15-19	-0.09440551398912334
1104	20-24	-0.07770457713631629
1104	25-29	-0.1447469174510303
1104	30-34	-0.06661918016419577
1104	35-39	-0.11998805469012552
1104	40-44	-0.16702215616097504
1104	45-49	-0.12108026845864117
1104	50-54	-0.1932872823805738
1104	55-59	-0.1861616736541265
1104	60-64	-0.20580283745167094
1104	65-69	-0.2183219024871974
1104	70-74	-0.2076781880704459
1104	75-79	-0.24792271668955124
1104	80-84	-0.21771629315915675
1104	85-89	-0.24799274706294483
1104	90-94	-0.24998792069803955
1104	95-99	-0.24169636934710326
1104	100-104	-0.2416832662642392
1104	105-109	-0.2361348877099516
1104	110-114	-0.24404367135925753
1104	115-119	-0.2901921710445734
1104	120-124	-0.2981483794156432
1104	125-129	-0.31445627303665447
1104	130-134	-0.3367524758577858
1104	135-139	-0.25260574110303935
1104	140-144	-0.2256516406428588
1104	145-149	-0.29241077590777564
1104	150	-0.2322419449761739
1105	1	0.03295502924027005
1105	2	-0.060699967826359114
1105	3	-0.05198544898711077
1105	4	-0.07336373919397232
1105	5	-0.039885625824865656
1105	6	-0.08981113012995934
1105	7	-0.06069732049716947
1105	8	-0.029371920181198163
1105	9	-0.08305096484664176
1105	10-14	-0.08930902978988087
1105	15-19	-0.07980702520309535
1105	20-24	-0.10487298541139012
1105	25-29	-0.12544680510799822
1105	30-34	-0.11162910395367476
1105	35-39	-0.0832735621289089
1105	40-44	-0.1274452497156915
1105	45-49	-0.12492201306713469
1105	50-54	-0.13540310817840862
1105	55-59	-0.1643575234499366
1105	60-64	-0.1774397665518066
1105	65-69	-0.20448800233393882
1105	70-74	-0.1818718135632693
1105	75-79	-0.2746250002114081
1105	80-84	-0.21607991558185802
1105	85-89	-0.19824645274282915
1105	90-94	-0.21838563095732866
1105	95-99	-0.20045722687095946
1105	100-104	-0.23707163509250506
1105	105-109	-0.22437229211308818
1105	110-114	-0.22048820332073404
1105	115-119	-0.2589738570923217
1105	120-124	-0.25560152765390853
1105	125-129	-0.23410120615080388
1105	130-134	-0.21987100328973952
1105	135-139	-0.16296154990611456
1105	140-144	-0.1779544657953167
1105	145-149	-0.1814394758939457
1105	150	-0.15260778983931544
1106	1	-0.012462554595671804
1106	2	-0.10128363308148636
1106	3	-0.02268995757134462
1106	4	-0.04761995778964945
1106	5	0.04780013475323841
1106	6	-0.06704539980775337
1106	7	-0.061672973316191815
1106	8	-0.0852988243523427
1106	9	-0.14987378334863877
1106	10-14	-0.10572401892394367
1106	15-19	-0.0732267071329602
1106	20-24	-0.10903979500349692
1106	25-29	-0.13320748642815516
1106	30-34	-0.09113557391785321
1106	35-39	-0.087217912783359
1106	40-44	-0.11842212731558988
1106	45-49	-0.1585687316690496
1106	50-54	-0.1613995920581246
1106	55-59	-0.14073647580184456
1106	60-64	-0.1605805806077143
1106	65-69	-0.1457123752878573
1106	70-74	-0.1969133072643956
1106	75-79	-0.20223683511753165
1106	80-84	-0.24447515700429534
1106	85-89	-0.21382707664765377
1106	90-94	-0.24174691999129294
1106	95-99	-0.22764836139402433
1106	100-104	-0.24244702218867786
1106	105-109	-0.2751131918315579
1106	110-114	-0.1981069965067519
1106	115-119	-0.25479498510829757
1106	120-124	-0.2658330730440923
1106	125-129	-0.25665702407111013
1106	130-134	-0.2697010430544253
1106	135-139	-0.2119759206339893
1106	140-144	-0.24614819419620204
1106	145-149	-0.2602751285337277
1106	150	-0.171974418464643
1107	1	-0.0309555887862345
1107	2	-0.025604592224077294
1107	3	0.026562733531136473
1107	4	-0.013746063562976474
1107	5	-0.004576181043361771
1107	6	-0.011618856244702158
1107	7	-0.046638672631466704
1107	8	-0.016145198470617572
1107	9	-0.04105667438553695
1107	10-14	-0.045268377708559626
1107	15-19	-0.0711263067896013
1107	20-24	-0.08439516985200157
1107	25-29	-0.093061708679258
1107	30-34	-0.10353387784535073
1107	35-39	-0.08447945948563529
1107	40-44	-0.07101392215286495
1107	45-49	-0.0933508213229075
1107	50-54	-0.11703101001790372
1107	55-59	-0.10866614473037828
1107	60-64	-0.1077478628053612
1107	65-69	-0.11096607372835621
1107	70-74	-0.11913620775056444
1107	75-79	-0.1624759192909977
1107	80-84	-0.16739545725085492
1107	85-89	-0.12776730663586022
1107	90-94	-0.15661276621647602
1107	95-99	-0.15075788438749527
1107	100-104	-0.14107718948647374
1107	105-109	-0.15090328745000647
1107	110-114	-0.14880064260486847
1107	115-119	-0.21062552898442988
1107	120-124	-0.17188746078644357
1107	125-129	-0.15923141744072922
1107	130-134	-0.2672617789475993
1107	135-139	-0.17791573334804411
1107	140-144	-0.1581467427629164
1107	145-149	-0.17973882032956112
1107	150	-0.21939187690131234
1108	1	6.109656144204223E-4
1108	2	0.044512122632305307
1108	3	-0.09967958983334313
1108	4	-0.05396089027246376
1108	5	-0.039951343111567894
1108	6	0.02779170276846088
1108	7	-0.0824087590794278
1108	8	-0.004309414196967509
1108	9	-0.09187142799616055
1108	10-14	-0.052418821161666074
1108	15-19	-0.05937456431902177
1108	20-24	-0.041021329176366805
1108	25-29	-0.05814839545605821
1108	30-34	-0.050433156293429704
1108	35-39	-0.07203547415845435
1108	40-44	-0.09139630463241133
1108	45-49	-0.05906703888046394
1108	50-54	-0.10494609741404304
1108	55-59	-0.08683953064304717
1108	60-64	-0.11329650656917778
1108	65-69	-0.10519190749371887
1108	70-74	-0.12443174767731335
1108	75-79	-0.12481777606126343
1108	80-84	-0.13959155530631762
1108	85-89	-0.15967485859263775
1108	90-94	-0.11496779726031292
1108	95-99	-0.13841532598147666
1108	100-104	-0.1352989138548537
1108	105-109	-0.15940754547791158
1108	110-114	-0.15733950608109382
1108	115-119	-0.1408564958912919
1108	120-124	-0.11874777720743879
1108	125-129	-0.13852322878490497
1108	130-134	-0.22917198424622853
1108	135-139	-0.12243052131950094
1108	140-144	-0.1459586523670069
1108	145-149	-0.15342973986248865
1108	150	-0.12542279032936676
1109	1	-0.03729722555389969
1109	2	-0.06364351760161213
1109	3	-0.011998804752352044
1109	4	-0.06940083418325571
1109	5	-0.023694135574196196
1109	6	-0.018464691447725556
1109	7	-0.05574866929767808
1109	8	0.0010210267815793372
1109	9	-0.032262127831003795
1109	10-14	-0.07186052033066659
1109	15-19	-0.036428431346358536
1109	20-24	-0.054009891812036415
1109	25-29	-0.062069868207913714
1109	30-34	-0.028551636939823766
1109	35-39	-0.08184535130803994
1109	40-44	-0.07876848078933563
1109	45-49	-0.08750200693987153
1109	50-54	-0.12718274397688845
1109	55-59	-0.1053090844369251
1109	60-64	-0.06587654849682423
1109	65-69	-0.06966543409404125
1109	70-74	-0.05198335984399449
1109	75-79	-0.10395821000511063
1109	80-84	-0.1399585303293165
1109	85-89	-0.08813840425468555
1109	90-94	-0.14928364323250065
1109	95-99	-0.10427259940374256
1109	100-104	-0.07237319864869818
1109	105-109	-0.09785941254411057
1109	110-114	-0.07469260823067714
1109	115-119	-0.15537881280244648
1109	120-124	-0.13046544421521133
1109	125-129	-0.12854218810294782
1109	130-134	-0.15824694673091244
1109	135-139	-0.059737502500404105
1109	140-144	-0.05116503178494014
1109	145-149	-0.09491591702483504
1109	150	-0.08623937196424691
1110	1	-0.05797709850725141
1110	2	-0.11332076656950107
1110	3	-0.115842947558491
1110	4	-0.07553590159069756
1110	5	-0.03258257376378282
1110	6	-0.014608035416102894
1110	7	-0.05196564760275635
1110	8	-0.1315325136311145
1110	9	-0.07554082452066524
1110	10-14	-0.0904895975822555
1110	15-19	-0.08467553444754827
1110	20-24	-0.07680272690924284
1110	25-29	-0.0892210566671281
1110	30-34	-0.06906493129393709
1110	35-39	-0.05452419409805742
1110	40-44	-0.10965414454779676
1110	45-49	-0.10437560471049778
1110	50-54	-0.07402420499690265
1110	55-59	-0.10907483767570625
1110	60-64	-0.16243368976693517
1110	65-69	-0.13520450302807774
1110	70-74	-0.12619611296266697
1110	75-79	-0.11349620860231369
1110	80-84	-0.14173415805051093
1110	85-89	-0.10825877922921734
1110	90-94	-0.17901337600902423
1110	95-99	-0.1502517854312444
1110	100-104	-0.10280807883942344
1110	105-109	-0.11904551259498675
1110	110-114	-0.1651426088250787
1110	115-119	-0.17682881790612015
1110	120-124	-0.1390501113019198
1110	125-129	-0.1526197963367153
1110	130-134	-0.15989581271090003
1110	135-139	-0.1518716233709938
1110	140-144	-0.1242908150144757
1110	145-149	-0.1318095175092111
1110	150	-0.12265162832529342
1111	1	-0.025458155314566966
1111	2	-0.02300665209865116
1111	3	-0.04099701354849117
1111	4	-0.012451158555940367
1111	5	0.015245030417140981
1111	6	0.01798214006348786
1111	7	-0.06170598625789836
1111	8	0.0022865030508256723
1111	9	-0.017155625231623617
1111	10-14	-0.0494389770086201
1111	15-19	-0.06917951467284666
1111	20-24	-0.054578651683044654
1111	25-29	-0.0685676048577406
1111	30-34	-0.053264660294658484
1111	35-39	-0.04894229933352534
1111	40-44	-0.08462195470287526
1111	45-49	-0.053574177654596156
1111	50-54	-0.08725351638341294
1111	55-59	-0.08785897249396868
1111	60-64	-0.0858657420288651
1111	65-69	-0.07118913441963315
1111	70-74	-0.09501461084888518
1111	75-79	-0.0412515245223517
1111	80-84	-0.1078650081361161
1111	85-89	-0.08294437676546806
1111	90-94	-0.07277298853806968
1111	95-99	-0.04212777119418121
1111	100-104	-0.08913553412189401
1111	105-109	-0.09228695849092361
1111	110-114	-0.09709934289570299
1111	115-119	-0.128097212176165
1111	120-124	-0.08143805040430152
1111	125-129	-0.12151479616718319
1111	130-134	-0.11815317174653472
1111	135-139	-0.09831957815160308
1111	140-144	-0.06918381237515092
1111	145-149	-0.09505735439657315
1111	150	-0.06973722185824016
1112	1	-0.007912147129061964
1112	2	0.01303806144936459
1112	3	0.03601398612291007
1112	4	0.002677704391253144
1112	5	-0.0331727534719235
1112	6	-0.0822901283201034
1112	7	0.0017512771489904821
1112	8	-0.04434889120351926
1112	9	-0.01852948544234323
1112	10-14	-0.054104689517430415
1112	15-19	-0.03936652259150719
1112	20-24	-0.07238710068758536
1112	25-29	-0.04410855719051909
1112	30-34	-0.05209084675909992
1112	35-39	-0.032566814307344316
1112	40-44	-0.07477415587361236
1112	45-49	-0.08524392597387731
1112	50-54	-0.05137989727474945
1112	55-59	-0.07744077003009409
1112	60-64	-0.06018362768639207
1112	65-69	-0.07532430707328786
1112	70-74	-0.030675239598267012
1112	75-79	-0.017137330836099807
1112	80-84	-0.07421486333522154
1112	85-89	-0.0650455090418518
1112	90-94	-0.08778995819226765
1112	95-99	-0.035604923182880555
1112	100-104	-0.043164006588035875
1112	105-109	-0.07758938084079148
1112	110-114	-0.1154192455231211
1112	115-119	-0.09021203539031575
1112	120-124	-0.07803590387455728
1112	125-129	-0.042752773064492544
1112	130-134	-0.12434705388643863
1112	135-139	-0.0630581535309318
1112	140-144	-0.10536851041894124
1112	145-149	-0.11426833396182445
1112	150	-0.06540227929004061
1113	1	-0.030392659142741252
1113	2	-0.0315746172925202
1113	3	-0.05279732960192263
1113	4	0.00414088803620416
1113	5	-0.013932155432819116
1113	6	0.0521162850517598
1113	7	-0.04521225751015834
1113	8	-0.035149280578302466
1113	9	-0.02377124281890275
1113	10-14	-0.04387686749205244
1113	15-19	-0.022422683529804033
1113	20-24	-0.020121008618694702
1113	25-29	-0.061369484387427065
1113	30-34	-0.04438512261509686
1113	35-39	-0.07026785449808415
1113	40-44	-0.03709892207885446
1113	45-49	-0.07669822109126301
1113	50-54	-0.03751077635207878
1113	55-59	-0.041849387313341424
1113	60-64	-0.07629330630642528
1113	65-69	-0.10996874698056303
1113	70-74	-0.09343309953975165
1113	75-79	-0.08470316665794542
1113	80-84	-0.07716457340333704
1113	85-89	-0.08732451765332172
1113	90-94	-0.10077039060030302
1113	95-99	-0.08832440303926603
1113	100-104	-0.09297754665175262
1113	105-109	-0.08858421945894435
1113	110-114	-0.11274503977551831
1113	115-119	-0.07904728926767035
1113	120-124	-0.0857148361754696
1113	125-129	-0.11625916117399981
1113	130-134	-0.07476775254585277
1113	135-139	-0.04941085059186889
1113	140-144	-0.07394509675010852
1113	145-149	-0.0950922005873025
1113	150	-0.026397461788171483
1114	1	-0.07682593850931596
1114	2	-0.05122512274958524
1114	3	-0.08597246099605371
1114	4	-0.07708678502839206
1114	5	-0.012399764426454851
1114	6	-0.07043145601946321
1114	7	-0.09030437689270343
1114	8	-0.08799801045662292
1114	9	-0.06240457982982406
1114	10-14	-0.04428711382148265
1114	15-19	-0.02866303181208707
1114	20-24	-0.06571163639927136
1114	25-29	-0.0848641744961256
1114	30-34	-0.06247816167096687
1114	35-39	-0.11830777544000881
1114	40-44	-0.08411544308992802
1114	45-49	-0.08591358437882946
1114	50-54	-0.0694673950886866
1114	55-59	-0.07773745639688201
1114	60-64	-0.08041418174907733
1114	65-69	-0.07701143732134597
1114	70-74	-0.0851496774167515
1114	75-79	-0.0866673817031085
1114	80-84	-0.125484713958393
1114	85-89	-0.12065600700410783
1114	90-94	-0.10190696193237159
1114	95-99	-0.13957403679423663
1114	100-104	-0.14611894043063245
1114	105-109	-0.12340310733404891
1114	110-114	-0.07161262207465313
1114	115-119	-0.09928487655801632
1114	120-124	-0.14561638411405653
1114	125-129	-0.12432970191306225
1114	130-134	-0.1562814055067534
1114	135-139	-0.024011354196296963
1114	140-144	-0.10371441661012426
1114	145-149	-0.06867613356957492
1114	150	-0.08721048372301965
1115	1	0.0021049006268754056
1115	2	-0.023705303875637185
1115	3	-0.07074865425078514
1115	4	-0.06120630173652586
1115	5	0.01157862594870096
1115	6	-0.05264353626644436
1115	7	-0.05116072620468515
1115	8	-0.07019427160471992
1115	9	-0.00924773017971603
1115	10-14	-0.08270601853808301
1115	15-19	-0.07048037298682885
1115	20-24	-0.038419623060242714
1115	25-29	-0.10018900274263132
1115	30-34	-0.070363535744697
1115	35-39	-0.09531460484981835
1115	40-44	-0.10447231092410902
1115	45-49	-0.1260714652922843
1115	50-54	-0.10356048575564358
1115	55-59	-0.10605697539116932
1115	60-64	-0.10652506023067332
1115	65-69	-0.10918744240237288
1115	70-74	-0.14694113780994655
1115	75-79	-0.15292509400651966
1115	80-84	-0.184872890600964
1115	85-89	-0.23886492238021617
1115	90-94	-0.20202250704814162
1115	95-99	-0.20142525238819076
1115	100-104	-0.24151806063120773
1115	105-109	-0.238069301354777
1115	110-114	-0.21544736346983484
1115	115-119	-0.2686824934186518
1115	120-124	-0.2564264704450778
1115	125-129	-0.23617637542853487
1115	130-134	-0.24097545244084984
1115	135-139	-0.19511364976565915
1115	140-144	-0.18934769757664327
1115	145-149	-0.22334940676843473
1115	150	-0.05006597822555392
1116	1	0.07112298542368478
1116	2	-0.018141395111626935
1116	3	-0.05740232333658213
1116	4	-0.03067737221239497
1116	5	-0.07026059721497546
1116	6	0.010577841101536478
1116	7	-0.10878289252444517
1116	8	-0.11326207628333407
1116	9	-0.10449143223670632
1116	10-14	-0.09843974524465438
1116	15-19	-0.04795978989440641
1116	20-24	-0.02947149157449047
1116	25-29	-0.057373100278233835
1116	30-34	-0.06341105323949137
1116	35-39	-0.03992936285860793
1116	40-44	-0.044999333194539304
1116	45-49	-0.03224203579890883
1116	50-54	-0.030000780186000497
1116	55-59	-0.04780335819921078
1116	60-64	-0.04733086200344161
1116	65-69	-0.06843793821080624
1116	70-74	-0.11727107202778342
1116	75-79	-0.09215767506868389
1116	80-84	-0.09713649063797902
1116	85-89	-0.06835015511943965
1116	90-94	-0.1435650463006155
1116	95-99	-0.12211991657456167
1116	100-104	-0.05631112360314461
1116	105-109	-0.09390700181669587
1116	110-114	-0.09423605578122363
1116	115-119	-0.12608926928636066
1116	120-124	-0.05733237977868555
1116	125-129	-0.12453479853804339
1116	130-134	-0.1081015622273469
1116	135-139	-0.026013268780097576
1116	140-144	-0.0343365977735175
1116	145-149	-0.09151664966004347
1116	150	-0.021276991297732195
1117	1	0.009363585676425146
1117	2	-0.060831051606974995
1117	3	-0.026997110269903146
1117	4	-0.012867370660352151
1117	5	-0.04310878082449676
1117	6	-0.04111911472528362
1117	7	-0.03665376851294866
1117	8	-0.1052504760528521
1117	9	-0.05103983435327564
1117	10-14	-0.05729135279118225
1117	15-19	-0.098953719479141
1117	20-24	-0.04046856833363677
1117	25-29	-0.09037900984702674
1117	30-34	-0.08867591904808592
1117	35-39	-0.12256369965981406
1117	40-44	-0.07394282325708446
1117	45-49	-0.07759215228436744
1117	50-54	-0.04049666839442523
1117	55-59	-0.026893225723483738
1117	60-64	-0.07594112907523964
1117	65-69	-0.08030908419159033
1117	70-74	-0.05667694745774554
1117	75-79	-0.10869656898459823
1117	80-84	-0.11679118980124059
1117	85-89	-0.04411843034989005
1117	90-94	-0.06504384488011539
1117	95-99	-0.054459369903810284
1117	100-104	-0.06763702264306204
1117	105-109	-0.08493190255196481
1117	110-114	-0.06769305556181138
1117	115-119	-0.07350317514008964
1117	120-124	-0.10417936339973011
1117	125-129	-0.08096081475584782
1117	130-134	-0.14587748238348297
1117	135-139	-0.09035010999560456
1117	140-144	-0.07801861949866407
1117	145-149	-0.14309045741384097
1117	150	-0.07769994035403016
1118	1	0.01409627625817933
1118	2	-0.03126248003265175
1118	3	-0.10192714160730532
1118	4	-0.01575251011513501
1118	5	-0.04219889488553008
1118	6	-0.02197551508351836
1118	7	-0.05222734954338648
1118	8	-0.07334136154003801
1118	9	-0.0870552456233824
1118	10-14	-0.056207551294917835
1118	15-19	-0.08403341806761233
1118	20-24	-0.050396830862027286
1118	25-29	-0.07465184705341699
1118	30-34	-0.08530231667230481
1118	35-39	-0.06323791435752213
1118	40-44	-0.1241463447672686
1118	45-49	-0.12270486196603514
1118	50-54	-0.10475345011912651
1118	55-59	-0.08735325676281747
1118	60-64	-0.047667994769533095
1118	65-69	-0.06685509580645288
1118	70-74	-0.10349740829699527
1118	75-79	-0.11993737792352022
1118	80-84	-0.11891407898588824
1118	85-89	-0.14098807098628185
1118	90-94	-0.08806139173776728
1118	95-99	-0.10739911150081127
1118	100-104	-0.0763488416121092
1118	105-109	-0.09146726613933254
1118	110-114	-0.08503255472453475
1118	115-119	-0.16403838704557216
