##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	Control_siRNA_P1_2_fastq_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	45946458
Total Bases	6.8 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.580711901666064	37.0	37.0	37.0	37.0	37.0
2	36.49865704555507	37.0	37.0	37.0	37.0	37.0
3	36.56432106257244	37.0	37.0	37.0	37.0	37.0
4	36.55697651383704	37.0	37.0	37.0	37.0	37.0
5	36.57708774852677	37.0	37.0	37.0	37.0	37.0
6	36.53594442470408	37.0	37.0	37.0	37.0	37.0
7	36.53048946667445	37.0	37.0	37.0	37.0	37.0
8	36.59830901437495	37.0	37.0	37.0	37.0	37.0
9	36.57635890017899	37.0	37.0	37.0	37.0	37.0
10-14	36.57915848921368	37.0	37.0	37.0	37.0	37.0
15-19	36.55467225787023	37.0	37.0	37.0	37.0	37.0
20-24	36.53534235000225	37.0	37.0	37.0	37.0	37.0
25-29	36.50292410352937	37.0	37.0	37.0	37.0	37.0
30-34	36.47675426906683	37.0	37.0	37.0	37.0	37.0
35-39	36.447523315072516	37.0	37.0	37.0	37.0	37.0
40-44	36.42681293953062	37.0	37.0	37.0	37.0	37.0
45-49	36.404787824994045	37.0	37.0	37.0	37.0	37.0
50-54	36.389723569116036	37.0	37.0	37.0	37.0	37.0
55-59	36.36940352616517	37.0	37.0	37.0	37.0	37.0
60-64	36.32956398075342	37.0	37.0	37.0	37.0	37.0
65-69	36.3059555885679	37.0	37.0	37.0	37.0	37.0
70-74	36.27217998828114	37.0	37.0	37.0	37.0	37.0
75-79	36.256165996517076	37.0	37.0	37.0	37.0	37.0
80-84	36.23865968079628	37.0	37.0	37.0	37.0	37.0
85-89	36.23322565582748	37.0	37.0	37.0	37.0	37.0
90-94	36.183008971007084	37.0	37.0	37.0	37.0	37.0
95-99	36.14987234054038	37.0	37.0	37.0	37.0	37.0
100-104	36.123856402598	37.0	37.0	37.0	37.0	37.0
105-109	36.078390046954226	37.0	37.0	37.0	37.0	37.0
110-114	36.0782135110393	37.0	37.0	37.0	37.0	37.0
115-119	36.02023737281337	37.0	37.0	37.0	37.0	37.0
120-124	36.012289870091834	37.0	37.0	37.0	37.0	37.0
125-129	35.97240118922768	37.0	37.0	37.0	37.0	37.0
130-134	35.93569063800304	37.0	37.0	37.0	37.0	37.0
135-139	35.88127452610166	37.0	37.0	37.0	37.0	37.0
140-144	35.796255001854554	37.0	37.0	37.0	37.0	37.0
145-149	35.7555978395549	37.0	37.0	37.0	37.0	37.0
150	35.69115020792245	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	25-29	-0.06429425455719695
1103	30-34	-0.06431352370510268
1103	35-39	-0.07619172097666649
1103	40-44	-0.043668387004409226
1103	45-49	-0.06881601017133221
1103	50-54	-0.059947038385232077
1103	55-59	-0.11936676725351703
1103	60-64	-0.079760777108973
1103	65-69	-0.0995502330416258
1103	70-74	-0.0686995018554839
1103	75-79	-0.07083842023784825
1103	80-84	-0.08921385910207391
1103	85-89	-0.09112794285458392
1103	90-94	-0.10614977966057637
1103	95-99	-0.08911647625946983
1103	100-104	-0.09984056701791388
1103	105-109	-0.11798000772934358
1103	110-114	-0.056775880420701696
1103	115-119	-0.06440567995349511
1103	120-124	-0.09121724724843716
1103	125-129	-0.08768508994105417
1103	130-134	-0.1337821722106156
1103	135-139	-0.08572081622523342
1103	140-144	-0.06544549671280464
1103	145-149	-0.03451569299349444
1103	150	-0.1025079669811575
1104	1	-0.1317894523635985
1104	2	-0.15960071455144487
1104	3	-0.04063888178374242
1104	4	-0.16781052875383295
1104	5	-0.07945352856713583
1104	6	-0.10660984141389918
1104	7	-0.1188645750170565
1104	8	-0.14993729391141386
1104	9	-0.06809654192872472
1104	10-14	-0.10290133785734668
1104	15-19	-0.12352932164711206
1104	20-24	-0.1479754636902797
1104	25-29	-0.12385448547394162
1104	30-34	-0.10295100107396138
1104	35-39	-0.1882717424574949
1104	40-44	-0.1402720394452146
1104	45-49	-0.16852232502056808
1104	50-54	-0.1733616044143531
1104	55-59	-0.17073152796004365
1104	60-64	-0.1431782215648596
1104	65-69	-0.14990736637911795
1104	70-74	-0.1338247602858189
1104	75-79	-0.13575713493051467
1104	80-84	-0.13917858006715278
1104	85-89	-0.11481075955706643
1104	90-94	-0.12876522389488088
1104	95-99	-0.09045227357117369
1104	100-104	-0.11131917868474517
1104	105-109	-0.12115292402944533
1104	110-114	-0.07580621313552172
1104	115-119	-0.14631017237892507
1104	120-124	-0.12231281838497665
1104	125-129	-0.11159013245581662
1104	130-134	-0.10300095456827307
1104	135-139	-0.1814973383705336
1104	140-144	-0.09722065145331982
1104	145-149	-0.08008088904432498
1104	150	-0.15125195560372617
1105	1	-0.07487314823980284
1105	2	-0.14329923095335317
1105	3	-0.07497666085722443
1105	4	-0.12004969442595836
1105	5	-0.06799398124138634
1105	6	-0.09829065364492351
1105	7	-0.15612119130574342
1105	8	-0.14610308224888513
1105	9	-0.13503638013387587
1105	10-14	-0.11404280834025826
1105	15-19	-0.10935348997975325
1105	20-24	-0.08067518743208524
1105	25-29	-0.13890922371719228
1105	30-34	-0.07398039187639682
1105	35-39	-0.11528790848057469
1105	40-44	-0.07574619998099053
1105	45-49	-0.13081131324213402
1105	50-54	-0.11837534604133992
1105	55-59	-0.1262118301902575
1105	60-64	-0.10902882501800804
1105	65-69	-0.09883160616963949
1105	70-74	-0.09973139586066537
1105	75-79	-0.11369752335465932
1105	80-84	-0.10069336155289932
1105	85-89	-0.17419173242244312
1105	90-94	-0.07262510608758532
1105	95-99	-0.0893184187984346
1105	100-104	-0.1374748877329779
1105	105-109	-0.11260288809619823
1105	110-114	-0.1235187111885736
1105	115-119	-0.10986273239103639
1105	120-124	-0.09246971354708222
1105	125-129	-0.11908171929472644
1105	130-134	-0.09799499460025629
1105	135-139	-0.11774016644852026
1105	140-144	-0.1094704419344481
1105	145-149	-0.06734109786329157
1105	150	-0.09448471027218375
1106	1	-0.1959938069295859
1106	2	-0.15532580870320345
1106	3	-0.08618446959571457
1106	4	-0.06887887125719061
1106	5	-0.0814007864187829
1106	6	-0.09632751770938341
1106	7	-0.10852361856012038
1106	8	-0.10701834499610641
1106	9	-0.05447666849732258
1106	10-14	-0.10615540141086655
1106	15-19	-0.11925823731724705
1106	20-24	-0.11409072877029303
1106	25-29	-0.13957572422860665
1106	30-34	-0.13065655760007644
1106	35-39	-0.11754190585112667
1106	40-44	-0.15587042044946742
1106	45-49	-0.12249779164049812
1106	50-54	-0.1688592956367927
1106	55-59	-0.14840872913599412
1106	60-64	-0.1295720983721651
1106	65-69	-0.15708708694526763
1106	70-74	-0.1678333648003374
1106	75-79	-0.11935928866780898
1106	80-84	-0.1207827391981624
1106	85-89	-0.1641804134262017
1106	90-94	-0.12282664757535855
1106	95-99	-0.10343313131006937
1106	100-104	-0.09683996954029794
1106	105-109	-0.15408236066377867
1106	110-114	-0.10839942842714834
1106	115-119	-0.10298215837934066
1106	120-124	-0.08570331375833007
1106	125-129	-0.07403964894453452
1106	130-134	-0.06944105774475418
1106	135-139	-0.1502523240460576
1106	140-144	-0.10936588857548912
1106	145-149	-0.09988716832752687
1106	150	-0.03538948102828243
1107	1	-0.06692592435244649
1107	2	-0.08352501350668007
1107	3	-0.005201069046933071
1107	4	0.03621908988863254
1107	5	-0.024201485834566938
1107	6	0.03580721629293038
1107	7	-0.03702057504457201
1107	8	-0.03041170282394745
1107	9	-0.02550218637671975
1107	10-14	-0.034053975416746596
1107	15-19	-0.0623381290451448
1107	20-24	-0.04161678517431966
1107	25-29	-0.06772329626659968
1107	30-34	-0.06198862395506666
1107	35-39	-0.04430224478966238
1107	40-44	-0.031846768415306315
1107	45-49	-0.049233621643246295
1107	50-54	-0.08789050933820164
1107	55-59	-0.05042680538726074
1107	60-64	-0.019954443465039162
1107	65-69	-0.052505052564654875
1107	70-74	-0.03207771342354704
1107	75-79	-0.020971345697553545
1107	80-84	-0.05034012171215352
1107	85-89	-0.024763354819668848
1107	90-94	-0.02220625944355703
1107	95-99	0.006610641968151754
1107	100-104	-0.04191677464562815
1107	105-109	0.0035843886484130394
1107	110-114	-0.015006761906185773
1107	115-119	-0.022229324049604315
1107	120-124	0.00549725167831383
1107	125-129	0.013774273565999806
1107	130-134	0.013325308660874668
1107	135-139	0.004729740127949356
1107	140-144	0.03186203416351674
1107	145-149	0.033551304392219095
1107	150	-0.03982386729298071
1108	1	-0.09169635852168057
1108	2	-0.14717262536920117
1108	3	-0.11487471355320622
1108	4	-0.057481230648114945
1108	5	-0.11552040747806558
1108	6	-0.039307694724897146
1108	7	-0.1903627581833689
1108	8	-0.10580888232509267
1108	9	-0.09225252467511069
1108	10-14	-0.06645712479860322
1108	15-19	-0.09803410775544563
1108	20-24	-0.0791208637175842
1108	25-29	-0.06956292691162957
1108	30-34	-0.045214586420257774
1108	35-39	-0.11181513064587278
1108	40-44	-0.09354116054131367
1108	45-49	-0.09426130279220502
1108	50-54	-0.08431464802451671
1108	55-59	-0.13146076515802463
1108	60-64	-0.10155392184778123
1108	65-69	-0.09565860005255189
1108	70-74	-0.07851839124329985
1108	75-79	-0.06335451064347808
1108	80-84	-0.0783172867326698
1108	85-89	-0.1011264460726693
1108	90-94	-0.09381629664904523
1108	95-99	-0.07133470706324374
1108	100-104	-0.07810729355585266
1108	105-109	-0.07660895549165048
1108	110-114	-0.04258638782977897
1108	115-119	-0.09883166408759791
1108	120-124	-0.11720138136009695
1108	125-129	-0.08756534738755306
1108	130-134	-0.06193664010464062
1108	135-139	-0.07302810555317762
1108	140-144	-0.0022214284595492018
1108	145-149	-0.06834296436005616
1108	150	-0.1025079669811575
1109	1	-0.09355605634361552
1109	2	-0.1248155420815209
1109	3	-0.04402527549097357
1109	4	-0.044699411320436866
1109	5	-0.0395994568998006
1109	6	-0.024726917200403875
1109	7	-0.12836930964796522
1109	8	-0.04367869130277313
1109	9	-0.1027791448341091
1109	10-14	-0.05889018498714904
1109	15-19	-0.07402270893754093
1109	20-24	-0.07879267279696478
1109	25-29	-0.07268001106587718
1109	30-34	-0.06669059601399141
1109	35-39	-0.06291801363404659
1109	40-44	-0.03495141378392219
1109	45-49	-0.03223815137158681
1109	50-54	-0.03867291530966099
1109	55-59	-0.08198121914846013
1109	60-64	-0.004335134226820969
1109	65-69	-0.06451003119808263
1109	70-74	-0.021156417453454424
1109	75-79	-0.025012490245714503
1109	80-84	-0.04304865555763371
1109	85-89	-0.012779940700369252
1109	90-94	-0.007816390824565644
1109	95-99	0.008457009287276662
1109	100-104	-0.027229106896406563
1109	105-109	0.025152798006267574
1109	110-114	0.01996694845414737
1109	115-119	0.017249762639195865
1109	120-124	-8.544011713311761E-4
1109	125-129	0.04984642125722871
1109	130-134	0.011311328318271308
1109	135-139	-0.030570570473699377
1109	140-144	0.008551829490393459
1109	145-149	0.03751916591153304
1109	150	0.009021890953469835
1110	1	-0.09750964097971604
1110	2	-0.08151704410592231
1110	3	0.010294922105615001
1110	4	-0.0913427629886101
1110	5	-0.06120260079547535
1110	6	-0.09060738836794258
1110	7	-0.0787908624512923
1110	8	-0.0763087000270346
1110	9	-0.05557813040530846
1110	10-14	-0.054080541302027996
1110	15-19	-0.07887626137868153
1110	20-24	-0.1213060682014202
1110	25-29	-0.07151369820844167
1110	30-34	-0.06603753411485513
1110	35-39	-0.04488705544582672
1110	40-44	-0.031130938793225482
1110	45-49	-0.0441271836685857
1110	50-54	-0.043933450177235045
1110	55-59	-0.1107754818334925
1110	60-64	-0.048946592040636006
1110	65-69	-0.039567055089896996
1110	70-74	-0.05859066211505848
1110	75-79	-0.010501293153609481
1110	80-84	-0.012427957501842002
1110	85-89	-0.08585400995690406
1110	90-94	-0.034537437994501374
1110	95-99	-0.021947953767558204
1110	100-104	-0.07509236381940099
1110	105-109	0.004114557144824005
1110	110-114	0.014818143764031788
1110	115-119	0.01994039562954697
1110	120-124	-0.0218264914437043
1110	125-129	0.016901289954958543
1110	130-134	0.035525156773729805
1110	135-139	0.021436386656702666
1110	140-144	0.06786427658070693
1110	145-149	0.06132840141051332
1110	150	0.09386226717461454
1111	1	-0.06228766264433716
1111	2	-0.15485800243705938
1111	3	-0.07797726963649154
1111	4	-0.13133668864478665
1111	5	-0.032830038523783855
1111	6	-0.06826574321158319
1111	7	-0.08490647512430627
1111	8	-0.1000465631401326
1111	9	-0.09457009502666125
1111	10-14	-0.08134984952903324
1111	15-19	-0.0947205524620216
1111	20-24	-0.09352641079765078
1111	25-29	-0.12706596404387227
1111	30-34	-0.07302558296028394
1111	35-39	-0.06107275414236568
1111	40-44	-0.07596198778907137
1111	45-49	-0.11780406508106012
1111	50-54	-0.1332980168106559
1111	55-59	-0.12871310184696227
1111	60-64	-0.07731397547568264
1111	65-69	-0.08410684847050476
1111	70-74	-0.12748497779337953
1111	75-79	-0.07631403019664162
1111	80-84	-0.1062670749633341
1111	85-89	-0.08202050200267053
1111	90-94	-0.09026801405286022
1111	95-99	-0.04683291121613564
1111	100-104	-0.09388799838378503
1111	105-109	-0.03892599899030813
1111	110-114	-0.05154100550056029
1111	115-119	-0.06496771013992486
1111	120-124	-0.0889008596278913
1111	125-129	-0.015563596228865606
1111	130-134	-0.01022666420323759
1111	135-139	-0.05381324271032639
1111	140-144	-0.04585995522294439
1111	145-149	0.019192972854142454
1111	150	0.003959551081585744
1112	1	-0.08009670185415274
1112	2	-0.031092662718414488
1112	3	-0.01302665604774944
1112	4	-0.10290208822575408
1112	5	-0.04809492927505943
1112	6	-0.05210291771023634
1112	7	-0.033424882786682986
1112	8	-0.07610163647147061
1112	9	-0.10893705102785844
1112	10-14	-0.044534524775968976
1112	15-19	-0.06544787960958587
1112	20-24	-0.0732929477626314
1112	25-29	-0.08216922654013104
1112	30-34	-0.09194207502852692
1112	35-39	-0.09345826746173458
1112	40-44	-0.07093355318864525
1112	45-49	-0.08266488519479509
1112	50-54	-0.1045042424915863
1112	55-59	-0.1206316890962853
1112	60-64	-0.08006764204257166
1112	65-69	-0.08847679758753912
1112	70-74	-0.08707791404001597
1112	75-79	-0.06332390747889605
1112	80-84	-0.12757805969845037
1112	85-89	-0.10830005902153061
1112	90-94	-0.09864873838689903
1112	95-99	-0.10100830780398695
1112	100-104	-0.03540251499557456
1112	105-109	-0.0421585640905775
1112	110-114	-0.0637529181015779
1112	115-119	-0.04976268170531739
1112	120-124	-0.08417173661081989
1112	125-129	-0.04615324004807775
1112	130-134	-0.03740415597216895
1112	135-139	-0.05961988742747337
1112	140-144	-0.005393029152898521
1112	145-149	-0.03845443810067195
1112	150	-0.01759088292021005
1113	1	-0.11509178624728378
1113	2	-0.1337886590094044
1113	3	-0.06630331591938443
1113	4	-0.11904424082226228
1113	5	-0.08963909190167385
1113	6	-0.10828866518588853
1113	7	-0.15368834826591637
1113	8	-0.05182834922386803
1113	9	-0.12336032287326049
1113	10-14	-0.10075124596593099
1113	15-19	-0.10166263865574621
1113	20-24	-0.1287101800010646
1113	25-29	-0.10860816096238324
1113	30-34	-0.12318778061125357
1113	35-39	-0.09400615290425662
1113	40-44	-0.07267643945942126
1113	45-49	-0.08434336467412606
1113	50-54	-0.1398600779848067
1113	55-59	-0.16306008176279363
1113	60-64	-0.0854570326899946
1113	65-69	-0.08428828885336515
1113	70-74	-0.07068943308951958
1113	75-79	-0.04701540037360985
1113	80-84	-0.08738813273172497
1113	85-89	-0.11850677113947938
1113	90-94	-0.05504640986931264
1113	95-99	-0.06965608329695527
1113	100-104	-0.07976355694206205
1113	105-109	-0.03247259531681834
1113	110-114	-0.03274505785326198
1113	115-119	-0.013222734301827188
1113	120-124	-0.02097464871025778
1113	125-129	-0.0654633905601969
1113	130-134	-0.024654088451079303
1113	135-139	-0.02370280038946504
1113	140-144	-0.01307696966519245
1113	145-149	-0.007631457778870754
1113	150	-0.05690058967773126
1114	1	-0.07342211686291478
1114	2	-0.10466998971672581
1114	3	-0.11586736629450911
1114	4	-0.08609459857976987
1114	5	-0.16566151615243996
1114	6	-0.09758000671558875
1114	7	-0.1476776046994459
1114	8	-0.07252699323704093
1114	9	-0.06299620545318874
1114	10-14	-0.09883386114366033
1114	15-19	-0.08964699951232546
1114	20-24	-0.10174922090919836
1114	25-29	-0.12601147187812245
1114	30-34	-0.10422275059892172
1114	35-39	-0.10927890628437353
1114	40-44	-0.10820329968015585
1114	45-49	-0.07698985073868414
1114	50-54	-0.08130273741292626
1114	55-59	-0.11977639426170583
1114	60-64	-0.09003885150649893
1114	65-69	-0.09379922508860261
1114	70-74	-0.0707111876105273
1114	75-79	-0.060677401514240614
1114	80-84	-0.07252844534365721
1114	85-89	-0.06839040064649282
1114	90-94	-0.020154515353716818
1114	95-99	-0.06190935054620894
1114	100-104	-0.0919573708307837
1114	105-109	-0.06035683499406019
1114	110-114	-0.04035163678749143
1114	115-119	-0.03663360387897541
1114	120-124	-0.04865460461821414
1114	125-129	-0.02215120085789124
1114	130-134	0.0361380478204012
1114	135-139	-0.012768805387608495
1114	140-144	0.01602215834558507
1114	145-149	0.006293882828288133
1114	150	0.015170303070050295
1115	1	-0.15988168922419987
1115	2	-0.017214868006462325
1115	3	-0.06622982004410716
1115	4	-0.13598916804766503
1115	5	-0.12557377390076851
1115	6	-0.0771534702412211
1115	7	-0.07074084958226479
1115	8	-0.04690542678915932
1115	9	-0.13259069587380168
1115	10-14	-0.08002056325520357
1115	15-19	-0.11360217371581172
1115	20-24	-0.08450717613759196
1115	25-29	-0.14769050348859736
1115	30-34	-0.12706513223809424
1115	35-39	-0.10258916992788158
1115	40-44	-0.09597454218449286
1115	45-49	-0.09173139619838366
1115	50-54	-0.09647500514065399
1115	55-59	-0.12871091847384264
1115	60-64	-0.11124205994696013
1115	65-69	-0.0966661339300785
1115	70-74	-0.10218717179014192
1115	75-79	-0.044274865715799194
1115	80-84	-0.062796215438361
1115	85-89	-0.08361811761487559
1115	90-94	-0.0802884470870282
1115	95-99	-0.0645775093412766
1115	100-104	-0.09249360789336691
1115	105-109	-0.04892029019137567
1115	110-114	-0.04903721786697446
1115	115-119	-0.03631941884366796
1115	120-124	-0.03611441314206587
1115	125-129	-0.03585807642254224
1115	130-134	-0.06986410246599206
1115	135-139	-0.07509454439768604
1115	140-144	-0.03675628176534218
1115	145-149	-0.04870409373446449
1115	150	0.014276665726946192
1116	1	-0.05951554726588171
1116	2	-0.07787162252531488
1116	3	-0.036742697387957435
1116	4	-0.13381710851071205
1116	5	-0.06133690201480846
1116	6	-0.07163818417258483
1116	7	-0.12510306652044534
1116	8	-0.11389150468701814
1116	9	-0.04375679050357917
1116	10-14	-0.05436312689410272
1116	15-19	-0.10378175032391823
1116	20-24	-0.08726335735625668
1116	25-29	-0.12224965045601266
1116	30-34	-0.13292600686630607
1116	35-39	-0.1163653476792561
1116	40-44	-0.05336753383872406
1116	45-49	-0.11557547731696616
1116	50-54	-0.11005929702915296
1116	55-59	-0.12325840024259094
1116	60-64	-0.12843612511077396
1116	65-69	-0.08955172982354753
1116	70-74	-0.12114674029284345
1116	75-79	-0.07862168621600318
1116	80-84	-0.06921685266591027
1116	85-89	-0.07047235237411797
1116	90-94	-0.11818390628832987
1116	95-99	-0.10689824545568882
1116	100-104	-0.09822404254552453
1116	105-109	-0.09918042682827632
1116	110-114	-0.07946709431083576
1116	115-119	-0.019562093664006852
1116	120-124	-0.060623024826647054
1116	125-129	-0.07056190478913038
1116	130-134	-0.034335981520605685
1116	135-139	-0.013516056458733772
1116	140-144	-0.01904525722770245
1116	145-149	0.03170193909750907
1116	150	0.029508198263563656
1117	1	-0.15301859734087486
1117	2	-0.09524994790126584
1117	3	-0.11237294948880105
1117	4	-0.05875120428642333
1117	5	-0.07667433469780605
1117	6	-0.11411853509157766
1117	7	-0.1425237752619566
1117	8	-0.11219617006461391
1117	9	-0.09866577699894208
1117	10-14	-0.0949498959528654
1117	15-19	-0.1279860885477575
1117	20-24	-0.11153627262923749
1117	25-29	-0.11674179846025368
1117	30-34	-0.10296333477456443
1117	35-39	-0.12232376157916036
1117	40-44	-0.09643560076015234
1117	45-49	-0.08473000935880037
1117	50-54	-0.11519448087368289
1117	55-59	-0.13297908240859613
1117	60-64	-0.11984810975195614
1117	65-69	-0.16549798618869005
1117	70-74	-0.06130494097769912
1117	75-79	-0.06780774231783937
1117	80-84	-0.07907835451856471
1117	85-89	-0.056396645755597774
1117	90-94	-0.07590867558536019
1117	95-99	-0.03430844617720652
1117	100-104	-0.06997503301805352
1117	105-109	-0.03497596641815903
1117	110-114	-0.006453308643898481
1117	115-119	-0.004525239227575639
1117	120-124	0.029862024154780897
1117	125-129	0.034498439959449456
1117	130-134	-0.021471904592118563
1117	135-139	-0.040238959360344495
1117	140-144	-0.05356074281124279
1117	145-149	0.013296103480826105
1117	150	0.14568062143130334
1118	1	-0.09085743170940219
1118	2	-0.0854155241407284
1118	3	-0.08990707637529027
1118	4	-0.04366710073164626
1118	5	-0.04217388976333325
1118	6	-0.11930020142408182
1118	7	-0.1684677052689807
1118	8	-0.04686809679766668
1118	9	-0.040761348421412436
1118	10-14	-0.06246420971541511
1118	15-19	-0.08055049644417522
1118	20-24	-0.08529837382465644
1118	25-29	-0.1205128557328834
1118	30-34	-0.10613929891582785
1118	35-39	-0.08507666674480419
1118	40-44	-0.10390381063149334
1118	45-49	-0.10099353897141583
1118	50-54	-0.04251442588186194
1118	55-59	-0.1158828564069907
1118	60-64	-0.08774645522699132
1118	65-69	-0.12830657541464063
1118	70-74	-0.050901347212736425
1118	75-79	-0.002933480692057344
1118	80-84	-0.08200511231460439
1118	85-89	-0.029411934930720918
1118	90-94	-0.062112514754723236
1118	95-99	-0.03978809845042974
1118	100-104	-0.057911103771424166
1118	105-109	-0.025672639470407432
1118	110-114	0.030635629112261142
1118	115-119	0.0014411509137701728
