##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	Control_siRNA_P1_1_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	45946458
Total Bases	6.8 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.498790505244166	37.0	37.0	37.0	37.0	37.0
2	36.51479552569646	37.0	37.0	37.0	37.0	37.0
3	36.598385538227994	37.0	37.0	37.0	37.0	37.0
4	36.61858864071742	37.0	37.0	37.0	37.0	37.0
5	36.632323148826835	37.0	37.0	37.0	37.0	37.0
6	36.61435495201828	37.0	37.0	37.0	37.0	37.0
7	36.59696632110358	37.0	37.0	37.0	37.0	37.0
8	36.655045662061696	37.0	37.0	37.0	37.0	37.0
9	36.64167427225838	37.0	37.0	37.0	37.0	37.0
10-14	36.64127317061089	37.0	37.0	37.0	37.0	37.0
15-19	36.62602652853023	37.0	37.0	37.0	37.0	37.0
20-24	36.60242723389037	37.0	37.0	37.0	37.0	37.0
25-29	36.563603227043096	37.0	37.0	37.0	37.0	37.0
30-34	36.52320081778665	37.0	37.0	37.0	37.0	37.0
35-39	36.49669210192438	37.0	37.0	37.0	37.0	37.0
40-44	36.47075169102263	37.0	37.0	37.0	37.0	37.0
45-49	36.445719458940665	37.0	37.0	37.0	37.0	37.0
50-54	36.42468432278283	37.0	37.0	37.0	37.0	37.0
55-59	36.39750655861219	37.0	37.0	37.0	37.0	37.0
60-64	36.37722704109204	37.0	37.0	37.0	37.0	37.0
65-69	36.33888122562136	37.0	37.0	37.0	37.0	37.0
70-74	36.32176835045696	37.0	37.0	37.0	37.0	37.0
75-79	36.29275440557355	37.0	37.0	37.0	37.0	37.0
80-84	36.267370364000634	37.0	37.0	37.0	37.0	37.0
85-89	36.239155557975764	37.0	37.0	37.0	37.0	37.0
90-94	36.225335802816396	37.0	37.0	37.0	37.0	37.0
95-99	36.20093997234782	37.0	37.0	37.0	37.0	37.0
100-104	36.1760298389051	37.0	37.0	37.0	37.0	37.0
105-109	36.15967945994879	37.0	37.0	37.0	37.0	37.0
110-114	36.121337797137706	37.0	37.0	37.0	37.0	37.0
115-119	36.08034465681773	37.0	37.0	37.0	37.0	37.0
120-124	36.04607536015072	37.0	37.0	37.0	37.0	37.0
125-129	36.03032432663254	37.0	37.0	37.0	37.0	37.0
130-134	35.98361812351237	37.0	37.0	37.0	37.0	37.0
135-139	35.955144146258235	37.0	37.0	37.0	37.0	37.0
140-144	35.91879360102143	37.0	37.0	37.0	37.0	37.0
145-149	35.8722035722536	37.0	37.0	37.0	37.0	37.0
150	35.81995467419926	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1105	60-64	-0.1781101968397536
1105	65-69	-0.2161483954411949
1105	70-74	-0.17948697343114617
1105	75-79	-0.18859293885457618
1105	80-84	-0.2262378480571101
1105	85-89	-0.2632752949828472
1105	90-94	-0.26913853536484567
1105	95-99	-0.2092113984636157
1105	100-104	-0.22365196207268667
1105	105-109	-0.21910049775683405
1105	110-114	-0.21797025439466466
1105	115-119	-0.24466577795387678
1105	120-124	-0.2407702209532232
1105	125-129	-0.22486670518292584
1105	130-134	-0.3102183120307771
1105	135-139	-0.12654965616150804
1105	140-144	-0.21660843873765145
1105	145-149	-0.19674158447866574
1105	150	-0.24651618168297063
1106	1	-0.0352788414977212
1106	2	-0.054803765034606045
1106	3	-0.10629539516253317
1106	4	-0.0858650041816631
1106	5	-0.0435704299926698
1106	6	-0.07309471681715252
1106	7	-0.036508090307094676
1106	8	-0.07788846710309372
1106	9	-0.08046399253552039
1106	10-14	-0.11553830791492459
1106	15-19	-0.10385774128766201
1106	20-24	-0.11488517550366595
1106	25-29	-0.11001718176078867
1106	30-34	-0.1283773658536873
1106	35-39	-0.12561938298817665
1106	40-44	-0.12474981366634808
1106	45-49	-0.15371011737079243
1106	50-54	-0.13155096474019246
1106	55-59	-0.12583465869439436
1106	60-64	-0.17649594619521025
1106	65-69	-0.1804192128062212
1106	70-74	-0.20260325770505005
1106	75-79	-0.1426227492780825
1106	80-84	-0.1755613001688161
1106	85-89	-0.22835565872481567
1106	90-94	-0.22055088249475574
1106	95-99	-0.16842813071182405
1106	100-104	-0.20246316313867396
1106	105-109	-0.21406528329043084
1106	110-114	-0.18759581113824453
1106	115-119	-0.22403874515887878
1106	120-124	-0.2243938134747907
1106	125-129	-0.24320482311612324
1106	130-134	-0.28407433371981483
1106	135-139	-0.21384253352049143
1106	140-144	-0.20457935395175042
1106	145-149	-0.26229807011642947
1106	150	-0.32324646363515086
1107	1	-0.09508146484218116
1107	2	-0.018840067870755206
1107	3	-0.012424576615330807
1107	4	-0.008182064394034683
1107	5	-0.026273635777414484
1107	6	-0.003210174177013414
1107	7	-0.0477720874206895
1107	8	-0.024877233423261202
1107	9	-0.02854841761932647
1107	10-14	-0.06673172339343836
1107	15-19	-0.0725699982952932
1107	20-24	-0.058641213192302644
1107	25-29	-0.07330049082245438
1107	30-34	-0.054032124009594895
1107	35-39	-0.08125112985004534
1107	40-44	-0.0835884773325688
1107	45-49	-0.10614704700702049
1107	50-54	-0.0789984399382746
1107	55-59	-0.08543807404648618
1107	60-64	-0.12205234288508393
1107	65-69	-0.10958707635249709
1107	70-74	-0.13930139610788217
1107	75-79	-0.14786573909035639
1107	80-84	-0.14652560037549023
1107	85-89	-0.13322471643254374
1107	90-94	-0.11535976917065227
1107	95-99	-0.10511018797276961
1107	100-104	-0.1209194281841377
1107	105-109	-0.12323532211863863
1107	110-114	-0.09952487280247624
1107	115-119	-0.155746800455681
1107	120-124	-0.11620287018712361
1107	125-129	-0.09359460744546055
1107	130-134	-0.21158456409355608
1107	135-139	-0.09908598344476616
1107	140-144	-0.092358576729211
1107	145-149	-0.1629053518898118
1107	150	-0.17484237460621443
1108	1	-0.05135443650782889
1108	2	-0.09781568550462083
1108	3	-0.05777900023533533
1108	4	-0.09792208221407606
1108	5	-0.0395923362325874
1108	6	-0.03697482020626808
1108	7	-0.08754617537843501
1108	8	-0.0831674249206813
1108	9	-0.09857790583647841
1108	10-14	-0.08405028323699781
1108	15-19	-0.0670351364447086
1108	20-24	-0.07001331092773455
1108	25-29	-0.08757628639999382
1108	30-34	-0.05795990517958671
1108	35-39	-0.047301725441769804
1108	40-44	-0.09792225361064055
1108	45-49	-0.09340432695820766
1108	50-54	-0.11639012917881075
1108	55-59	-0.09781005936989118
1108	60-64	-0.11495502885989595
1108	65-69	-0.14218821814691296
1108	70-74	-0.11811319940242271
1108	75-79	-0.14125075832345146
1108	80-84	-0.1454892828380352
1108	85-89	-0.15091377467948774
1108	90-94	-0.09860825494294545
1108	95-99	-0.1539016791618053
1108	100-104	-0.09247589982082616
1108	105-109	-0.1504757532181955
1108	110-114	-0.13331630502462133
1108	115-119	-0.15083886458702978
1108	120-124	-0.1294350131550388
1108	125-129	-0.15259141089463668
1108	130-134	-0.1860678204165893
1108	135-139	-0.1106659445820597
1108	140-144	-0.11707819711786271
1108	145-149	-0.1305428771646291
1108	150	-0.16292692708285017
1109	1	-0.0038253441520907927
1109	2	-0.08793531347195938
1109	3	-0.07643618095706728
1109	4	-0.0516687457869196
1109	5	-0.0418576064518561
1109	6	-0.04101962268477166
1109	7	-0.00898365537061352
1109	8	-0.046537357794669276
1109	9	-0.07059032196477233
1109	10-14	-0.07365971625743839
1109	15-19	-0.06310684483148776
1109	20-24	-0.04057722351566895
1109	25-29	-0.06908626721397582
1109	30-34	-0.06535629958233358
1109	35-39	-0.08117666644780286
1109	40-44	-0.08153805977093498
1109	45-49	-0.06401991970175658
1109	50-54	-0.08743781922893135
1109	55-59	-0.07159998459525241
1109	60-64	-0.08643387625187415
1109	65-69	-0.10719955322625907
1109	70-74	-0.07864434034413392
1109	75-79	-0.10543651791162034
1109	80-84	-0.15760977879565274
1109	85-89	-0.11682799511034858
1109	90-94	-0.1539757668258872
1109	95-99	-0.11504727951816562
1109	100-104	-0.09935150005544102
1109	105-109	-0.12348366360320995
1109	110-114	-0.1122822668430814
1109	115-119	-0.1475686377995018
1109	120-124	-0.0954384630941334
1109	125-129	-0.12115480104122867
1109	130-134	-0.22326790005397612
1109	135-139	-0.11567768429382852
1109	140-144	-0.11982970661168224
1109	145-149	-0.12491863853605167
1109	150	-0.131165675794648
1110	1	0.0050092269147015145
1110	2	-0.046359614345391265
1110	3	-0.06898094489181261
1110	4	-0.0013438138059669313
1110	5	-0.03799483963968697
1110	6	0.024952564603680116
1110	7	-0.06851002290198949
1110	8	-0.10266241366873885
1110	9	-0.07070943614334624
1110	10-14	-0.07800639564878509
1110	15-19	-0.06314433974713296
1110	20-24	-0.04633345661870436
1110	25-29	-0.07502444138584963
1110	30-34	-0.06064318688990511
1110	35-39	-0.05424548965001463
1110	40-44	-0.07833426565197499
1110	45-49	-0.06205272119537142
1110	50-54	-0.06897048633732084
1110	55-59	-0.07643381043487807
1110	60-64	-0.056096465129378714
1110	65-69	-0.06517016023067868
1110	70-74	-0.059941671611625225
1110	75-79	-0.09118616829444193
1110	80-84	-0.08339377646151291
1110	85-89	-0.09361666607638597
1110	90-94	-0.11153251044905943
1110	95-99	-0.06226410397368909
1110	100-104	-0.10309186492211353
1110	105-109	-0.09663786094971272
1110	110-114	-0.07000127883138418
1110	115-119	-0.1217232864504112
1110	120-124	-0.08913302020497582
1110	125-129	-0.07571944321001212
1110	130-134	-0.13163995597547284
1110	135-139	-0.08167126901616939
1110	140-144	-0.13251723508769686
1110	145-149	-0.1508737977070851
1110	150	-0.1294257194734385
1111	1	-0.005177616700350995
1111	2	-0.03337646867145594
1111	3	-0.03346590374298586
1111	4	-0.028111026627108515
1111	5	-0.03923209608264244
1111	6	-0.03631316285338926
1111	7	-0.10034332478168295
1111	8	-0.066641536843143
1111	9	-0.020389575547561378
1111	10-14	-0.06183511857373958
1111	15-19	-0.02650252400384545
1111	20-24	-0.06455582273746074
1111	25-29	-0.08240971419500909
1111	30-34	-0.03950236649923511
1111	35-39	-0.058473650131738
1111	40-44	-0.061013340787276604
1111	45-49	-0.11431930289075609
1111	50-54	-0.08294349111183408
1111	55-59	-0.11069557311486022
1111	60-64	-0.1269969866004672
1111	65-69	-0.10633060085976354
1111	70-74	-0.1055428028277916
1111	75-79	-0.08760716060090346
1111	80-84	-0.10716589542119692
1111	85-89	-0.10929309452045999
1111	90-94	-0.14211742498341096
1111	95-99	-0.11425020131478192
1111	100-104	-0.10538871493967861
1111	105-109	-0.12877730760001072
1111	110-114	-0.15244069790617942
1111	115-119	-0.13625231486378908
1111	120-124	-0.14465780943486806
1111	125-129	-0.1537405953411337
1111	130-134	-0.1554780511562015
1111	135-139	-0.06559642979162561
1111	140-144	-0.09570739486649416
1111	145-149	-0.05169533562556694
1111	150	-0.06305479195189179
1112	1	-0.004578993533634446
1112	2	-0.02978472967115664
1112	3	-0.022690686742087962
1112	4	-0.01853305595964372
1112	5	-0.05329974050047781
1112	6	-0.04020421343704328
1112	7	-0.03569202277629557
1112	8	-0.08370229709456822
1112	9	-0.08174845013600418
1112	10-14	-0.06524727062402746
1112	15-19	-0.049010755072387724
1112	20-24	-0.06557348212087533
1112	25-29	-0.06600743942696852
1112	30-34	-0.0754796188189033
1112	35-39	-0.13821025593838243
1112	40-44	-0.13135156287647476
1112	45-49	-0.11222412180724461
1112	50-54	-0.11317396103100918
1112	55-59	-0.11668180478202572
1112	60-64	-0.13304308058430792
1112	65-69	-0.15900943953081992
1112	70-74	-0.13852693931386995
1112	75-79	-0.15644882477330668
1112	80-84	-0.16499289332600853
1112	85-89	-0.16502491134176722
1112	90-94	-0.15067773626746117
1112	95-99	-0.1657916559690733
1112	100-104	-0.15016572781006943
1112	105-109	-0.10243788826447542
1112	110-114	-0.15501477752306414
1112	115-119	-0.14056240166414113
1112	120-124	-0.20463985073987345
1112	125-129	-0.1259644804054858
1112	130-134	-0.16182345672339693
1112	135-139	-0.13419864469734222
1112	140-144	-0.16143621857197843
1112	145-149	-0.13520326738252209
1112	150	-0.1040604788719719
1113	1	-0.03997011553683194
1113	2	-0.09043769584538808
1113	3	-0.06209217406848211
1113	4	-0.03545311570790233
1113	5	-0.06622770193196459
1113	6	-0.03316651505846835
1113	7	-0.041385180374497565
1113	8	-0.08975250783790045
1113	9	-0.050228151348370886
1113	10-14	-0.07887850289222342
1113	15-19	-0.07604973837893425
1113	20-24	-0.09870092104469563
1113	25-29	-0.11142976771466095
1113	30-34	-0.09533246872586432
1113	35-39	-0.11132072347661648
1113	40-44	-0.10251615760422794
1113	45-49	-0.10699366302647917
1113	50-54	-0.07936331824536325
1113	55-59	-0.09973579697390278
1113	60-64	-0.10596148614375522
1113	65-69	-0.07907089865117456
1113	70-74	-0.11492334725408426
1113	75-79	-0.12396566762154038
1113	80-84	-0.12047523630393897
1113	85-89	-0.11065666863046886
1113	90-94	-0.09827276012105557
1113	95-99	-0.1481271221461995
1113	100-104	-0.12065198393720777
1113	105-109	-0.14913703574774217
1113	110-114	-0.0990501766647256
1113	115-119	-0.15704740369445602
1113	120-124	-0.09132736436772149
1113	125-129	-0.08753000384566434
1113	130-134	-0.13575061093141727
1113	135-139	-0.08043128847939585
1113	140-144	-0.10106317422209088
1113	145-149	-0.11801041439779425
1113	150	-0.0539975646286166
1114	1	-0.04151326501747121
1114	2	-0.01965300091565325
1114	3	-0.06790093707385125
1114	4	-0.0015305479474747585
1114	5	0.0091159056891712
1114	6	-0.0032086142851781574
1114	7	-0.12967902583336155
1114	8	-0.06093064650561075
1114	9	-0.08598024013777206
1114	10-14	-0.07411208553884308
1114	15-19	-0.06510883375252519
1114	20-24	-0.056205056697898215
1114	25-29	-0.08645075524935919
1114	30-34	0.0184988092190963
1114	35-39	-0.034880986693728744
1114	40-44	-0.029653501056913
1114	45-49	-0.07072470193261182
1114	50-54	-0.08156048888007206
1114	55-59	-0.07230942788533667
1114	60-64	-0.08091834372568485
1114	65-69	-0.11312169032949981
1114	70-74	-0.09431591388360516
1114	75-79	-0.09823636709776196
1114	80-84	-0.122709456201477
1114	85-89	-0.1063823820874461
1114	90-94	-0.07179029252858271
1114	95-99	-0.1122461976492275
1114	100-104	-0.07877748197224577
1114	105-109	-0.12138960303763469
1114	110-114	-0.08600304213911159
1114	115-119	-0.1150034899715564
1114	120-124	-0.07390771506894822
1114	125-129	-0.1020372284069282
1114	130-134	-0.07945748594485735
1114	135-139	-0.05450598134073914
1114	140-144	-0.08226120415137927
1114	145-149	-0.07701222916390549
1114	150	-0.008314240098755477
1115	1	-0.09859806241070856
1115	2	-0.096129318728984
1115	3	-9.839881849416088E-4
1115	4	-0.07169205627248942
1115	5	-0.004735928601682815
1115	6	-0.050143613555277966
1115	7	-0.05868627991855391
1115	8	-0.05025035938475497
1115	9	-0.05078641488941571
1115	10-14	-0.08771563257766957
1115	15-19	-0.07043983142210664
1115	20-24	-0.08283607807482696
1115	25-29	-0.06769077498954346
1115	30-34	-0.0791400979835899
1115	35-39	-0.06244312170356636
1115	40-44	-0.05728417559141974
1115	45-49	-0.08118458583719246
1115	50-54	-0.08609020995088912
1115	55-59	-0.09439692737008443
1115	60-64	-0.049761263278050194
1115	65-69	-0.10378995752706999
1115	70-74	-0.10138191619785886
1115	75-79	-0.11227410710623076
1115	80-84	-0.09809459362782746
1115	85-89	-0.10054929869472318
1115	90-94	-0.10471215642288456
1115	95-99	-0.08586159608645971
1115	100-104	-0.1032916031047364
1115	105-109	-0.05460455902873207
1115	110-114	-0.11663161944977674
1115	115-119	-0.08149402080898938
1115	120-124	-0.12547701193077643
1115	125-129	-0.05655115140881861
1115	130-134	-0.12663128041692318
1115	135-139	-0.04572350300928463
1115	140-144	-0.1442652701557421
1115	145-149	-0.08875335763838876
1115	150	-0.08664929625739859
1116	1	-0.0564434950320063
1116	2	-0.10919122808807202
1116	3	-0.02245494694989958
1116	4	0.0065532957233571665
1116	5	-0.07850866612331941
1116	6	0.012418983116582183
1116	7	-0.05940667530359178
1116	8	-0.06580475466174107
1116	9	-0.06445127808614615
1116	10-14	-0.057826664018321594
1116	15-19	-0.06236517685782417
1116	20-24	-0.09599744503938723
1116	25-29	-0.09080933534475832
1116	30-34	-0.1101077872331615
1116	35-39	-0.07256740423237318
1116	40-44	-0.10289156958130263
1116	45-49	-0.09591892058192286
1116	50-54	-0.1396201845597389
1116	55-59	-0.1011029795914169
1116	60-64	-0.14489066723738375
1116	65-69	-0.14188886176314242
1116	70-74	-0.14954561969878455
1116	75-79	-0.16723489243510414
1116	80-84	-0.13513155195941806
1116	85-89	-0.16282815875374013
1116	90-94	-0.15500699764613302
1116	95-99	-0.13366518761862523
1116	100-104	-0.17060791598607494
1116	105-109	-0.17047275965435205
1116	110-114	-0.15097833166735342
1116	115-119	-0.14545044967908183
1116	120-124	-0.13087192379716583
1116	125-129	-0.16318862688026314
1116	130-134	-0.19259378958287954
1116	135-139	-0.10797173712808217
1116	140-144	-0.1283938684245527
1116	145-149	-0.15263537828721496
1116	150	-0.14316940575370296
1117	1	-0.025455527325839
1117	2	-0.06929053498640059
1117	3	-0.05505119155461102
1117	4	-0.050220558856644004
1117	5	-0.023524076867772692
1117	6	-0.04015013613416585
1117	7	-0.019166915277445185
1117	8	-0.03833575179341864
1117	9	-0.03341061754711916
1117	10-14	-0.07275217620792773
1117	15-19	-0.07151616549755602
1117	20-24	-0.03909162927797638
1117	25-29	-0.07570527845482644
1117	30-34	-0.08224946833308877
1117	35-39	-0.08099566103127387
1117	40-44	-0.11128225409938608
1117	45-49	-0.09589295599760561
1117	50-54	-0.06539033995014165
1117	55-59	-0.05667604851364416
1117	60-64	-0.09498291787809876
1117	65-69	-0.07076117404682947
1117	70-74	-0.09877370788061768
1117	75-79	-0.08152549417198429
1117	80-84	-0.12251612410889834
1117	85-89	-0.09062859190409256
1117	90-94	-0.07280083273742122
1117	95-99	-0.08081794185008562
1117	100-104	-0.10663881689605148
1117	105-109	-0.12592791881725418
1117	110-114	-0.11602694653313961
1117	115-119	-0.12697099682923607
1117	120-124	-0.11124498905380165
1117	125-129	-0.07285844900759031
1117	130-134	-0.12400513274609892
1117	135-139	-0.07897723856530092
1117	140-144	-0.08334394005625967
1117	145-149	-0.03315506707875926
1117	150	-0.03130557625244279
1118	1	-0.03802972342196398
1118	2	-0.03394102021783851
1118	3	-0.06196462319556417
1118	4	-0.041721431688593213
1118	5	-0.05135023571493491
1118	6	-0.030480119337489953
1118	7	-0.06777282313207422
1118	8	-0.04917612020848594
1118	9	-0.07707992273558517
1118	10-14	-0.06873171531965738
1118	15-19	-0.04670261294776168
1118	20-24	-0.07018209354853866
1118	25-29	-0.0588939647450033
1118	30-34	-0.02764431584483873
1118	35-39	-0.07503707203846233
1118	40-44	-0.07465819306176513
1118	45-49	-0.04822958829020507
1118	50-54	-0.07513293432879209
1118	55-59	-0.05528138249066927
1118	60-64	-0.07271372337627469
1118	65-69	-0.07197492515827264
1118	70-74	-0.1172855823047314
1118	75-79	-0.08732115572910715
1118	80-84	-0.11797219718646801
1118	85-89	-0.11885192784737342
1118	90-94	-0.10462372622107097
1118	95-99	-0.09696034742301407
1118	100-104	-0.11083332409839386
1118	105-109	-0.13552846055770118
