##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	Control_siRNA_P2_1_fastq_gz.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	39989452
Total Bases	5.9 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.536675796407515	37.0	37.0	37.0	37.0	37.0
2	36.531471148941975	37.0	37.0	37.0	37.0	37.0
3	36.61279484400036	37.0	37.0	37.0	37.0	37.0
4	36.62829853232297	37.0	37.0	37.0	37.0	37.0
5	36.63913021363734	37.0	37.0	37.0	37.0	37.0
6	36.61986135743996	37.0	37.0	37.0	37.0	37.0
7	36.603480862903545	37.0	37.0	37.0	37.0	37.0
8	36.65879712480181	37.0	37.0	37.0	37.0	37.0
9	36.64588141893017	37.0	37.0	37.0	37.0	37.0
10-14	36.64634668161994	37.0	37.0	37.0	37.0	37.0
15-19	36.628171028700265	37.0	37.0	37.0	37.0	37.0
20-24	36.603206465544964	37.0	37.0	37.0	37.0	37.0
25-29	36.56177978132833	37.0	37.0	37.0	37.0	37.0
30-34	36.51996566494584	37.0	37.0	37.0	37.0	37.0
35-39	36.49159901466017	37.0	37.0	37.0	37.0	37.0
40-44	36.46148889462151	37.0	37.0	37.0	37.0	37.0
45-49	36.436085935861286	37.0	37.0	37.0	37.0	37.0
50-54	36.41150726446564	37.0	37.0	37.0	37.0	37.0
55-59	36.38298651354362	37.0	37.0	37.0	37.0	37.0
60-64	36.35963458564024	37.0	37.0	37.0	37.0	37.0
65-69	36.32062856975384	37.0	37.0	37.0	37.0	37.0
70-74	36.30088244270014	37.0	37.0	37.0	37.0	37.0
75-79	36.269436480399875	37.0	37.0	37.0	37.0	37.0
80-84	36.242504278378206	37.0	37.0	37.0	37.0	37.0
85-89	36.210981295767695	37.0	37.0	37.0	37.0	37.0
90-94	36.19682492273213	37.0	37.0	37.0	37.0	37.0
95-99	36.16881438635368	37.0	37.0	37.0	37.0	37.0
100-104	36.14221680257084	37.0	37.0	37.0	37.0	37.0
105-109	36.12306547236506	37.0	37.0	37.0	37.0	37.0
110-114	36.08480508310041	37.0	37.0	37.0	37.0	37.0
115-119	36.04317459514074	37.0	37.0	37.0	37.0	37.0
120-124	36.00605680718005	37.0	37.0	37.0	37.0	37.0
125-129	35.98649030249277	37.0	37.0	37.0	37.0	37.0
130-134	35.93976363567073	37.0	37.0	37.0	37.0	37.0
135-139	35.90762854164643	37.0	37.0	37.0	37.0	37.0
140-144	35.87045962020185	37.0	37.0	37.0	37.0	37.0
145-149	35.82006215539038	37.0	37.0	37.0	37.0	37.0
150	35.766892829639175	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	25-29	-0.14979603590850843
1103	30-34	-0.10171514955221994
1103	35-39	-0.12340929398247624
1103	40-44	-0.11148203795757183
1103	45-49	-0.12395948224580167
1103	50-54	-0.1355242757548183
1103	55-59	-0.13237910483722004
1103	60-64	-0.16890153064296243
1103	65-69	-0.15681672696968718
1103	70-74	-0.2017591915695931
1103	75-79	-0.18478937748265167
1103	80-84	-0.18252055426520286
1103	85-89	-0.17116129796686153
1103	90-94	-0.1600912299602868
1103	95-99	-0.19983756830743005
1103	100-104	-0.17851483653292632
1103	105-109	-0.20756081704742257
1103	110-114	-0.1958506243165843
1103	115-119	-0.2282468267580242
1103	120-124	-0.24027136261067028
1103	125-129	-0.2019733550479117
1103	130-134	-0.28615160830381114
1103	135-139	-0.10909219006190085
1103	140-144	-0.10194581644064726
1103	145-149	-0.21447218111637056
1103	150	-0.2602553507722547
1104	1	0.011325905583582596
1104	2	-0.12161534186943612
1104	3	-0.06405659955007792
1104	4	-0.030562425844586016
1104	5	-0.012789153608473214
1104	6	-0.020671476769059893
1104	7	-0.0768603567900783
1104	8	-0.08035757882080219
1104	9	-0.10302735090952808
1104	10-14	-0.06891771748323805
1104	15-19	-0.08693673250253653
1104	20-24	-0.07650943389855769
1104	25-29	-0.12030982851978678
1104	30-34	-0.10254551890713515
1104	35-39	-0.09942604973327462
1104	40-44	-0.10974004675129123
1104	45-49	-0.1434915397711265
1104	50-54	-0.11030321323820402
1104	55-59	-0.12708987890626133
1104	60-64	-0.14447620330505373
1104	65-69	-0.18223308309722341
1104	70-74	-0.16035768906951375
1104	75-79	-0.16054148738108154
1104	80-84	-0.16842173612949551
1104	85-89	-0.16141844054665455
1104	90-94	-0.19677509627044998
1104	95-99	-0.18505592959797923
1104	100-104	-0.16784713875050983
1104	105-109	-0.1963619820020952
1104	110-114	-0.2003344558487541
1104	115-119	-0.2475910687782843
1104	120-124	-0.2502295930751117
1104	125-129	-0.2235680275685894
1104	130-134	-0.23861666883152566
1104	135-139	-0.1570214438248314
1104	140-144	-0.16045045412462144
1104	145-149	-0.22373431856755133
1104	150	-0.2584848732556466
1105	1	-0.05661756007848595
1105	2	-0.01847161617511972
1105	3	-0.11274367052816103
1105	4	-0.04273797312767158
1105	5	-0.02939916262975828
1105	6	-0.14185375895365837
1105	7	-0.05817195588686275
1105	8	-0.13381968339543704
1105	9	-0.06540493815131754
1105	10-14	-0.11254794302011817
1105	15-19	-0.09567234456691409
1105	20-24	-0.1133911279633395
1105	25-29	-0.11644006527716044
1105	30-34	-0.12160752719803014
1105	35-39	-0.1197555380947648
1105	40-44	-0.15068260697764657
1105	45-49	-0.17948299895884645
1105	50-54	-0.16650582579699602
1105	55-59	-0.14311355157364858
1105	60-64	-0.17024604216206995
1105	65-69	-0.22178330855851414
1105	70-74	-0.20802081218255353
1105	75-79	-0.20047097772684452
1105	80-84	-0.1873458503178611
1105	85-89	-0.19969806781801225
1105	90-94	-0.23263807476888587
1105	95-99	-0.2064283816279513
1105	100-104	-0.16110112303377377
1105	105-109	-0.24868173285490514
1105	110-114	-0.2066287458399998
1105	115-119	-0.21643985203851912
1105	120-124	-0.2115606615199468
1105	125-129	-0.2765018353285029
1105	130-134	-0.3288990499691735
1105	135-139	-0.20329788966959228
1105	140-144	-0.19157747000647873
1105	145-149	-0.2717095252669708
1105	150	-0.23896509197754767
1106	1	-0.07268782701651588
1106	2	-0.11139152861692736
1106	3	-0.13569352650926447
1106	4	-0.11968244102154557
1106	5	-0.06440198483730342
1106	6	-0.11322721043426753
1106	7	-0.04502876863912775
1106	8	-0.08732272043126699
1106	9	-0.17191726186975131
1106	10-14	-0.08111154224157957
1106	15-19	-0.0802577354397016
1106	20-24	-0.10546455549006595
1106	25-29	-0.08388852008601333
1106	30-34	-0.12322352773149703
1106	35-39	-0.12480530329703754
1106	40-44	-0.19299188450906968
1106	45-49	-0.1400228386688056
1106	50-54	-0.1697458903140543
1106	55-59	-0.17633377196359135
1106	60-64	-0.21191558778782849
1106	65-69	-0.2298114781387781
1106	70-74	-0.17224531755137917
1106	75-79	-0.2223843493154618
1106	80-84	-0.2283735003849472
1106	85-89	-0.26038466941429306
1106	90-94	-0.24353151213728097
1106	95-99	-0.25094686714648873
1106	100-104	-0.2545140764343543
1106	105-109	-0.24972650533910468
1106	110-114	-0.21860714288758487
1106	115-119	-0.22063920700980333
1106	120-124	-0.2281664030274939
1106	125-129	-0.25124989980488976
1106	130-134	-0.3073436506380318
1106	135-139	-0.20520688192986114
1106	140-144	-0.22531963917860764
1106	145-149	-0.3114118846419345
1106	150	-0.35715718133097596
1107	1	-0.09165196219851168
1107	2	-0.021709839298857503
1107	3	-0.07327618149174242
1107	4	-0.038911089925136366
1107	5	-0.02895796391585037
1107	6	0.0033911810115512253
1107	7	-0.08891219771401637
1107	8	-0.05395406289840565
1107	9	-0.11329349055012727
1107	10-14	-0.07961405929079035
1107	15-19	-0.062327797531715134
1107	20-24	-0.08421570725985106
1107	25-29	-0.09791761392874321
1107	30-34	-0.0746575355668142
1107	35-39	-0.08293327360977543
1107	40-44	-0.09208506412968376
1107	45-49	-0.09715906474652769
1107	50-54	-0.11909728147774246
1107	55-59	-0.11019588385294554
1107	60-64	-0.13593296793399645
1107	65-69	-0.12219729093047249
1107	70-74	-0.1766324515783566
1107	75-79	-0.1139178657941855
1107	80-84	-0.1330870143712346
1107	85-89	-0.16602080811483688
1107	90-94	-0.18611278135158926
1107	95-99	-0.11275440305868756
1107	100-104	-0.1257057250611524
1107	105-109	-0.15556139821718773
1107	110-114	-0.13370618486756314
1107	115-119	-0.233470691378173
1107	120-124	-0.13780361620948867
1107	125-129	-0.19350754459632924
1107	130-134	-0.22580160266290505
1107	135-139	-0.13072558500018516
1107	140-144	-0.18380518923434863
1107	145-149	-0.23019267887286787
1107	150	-0.15979801635452162
1108	1	0.0037799823082096395
1108	2	-0.06791434207271152
1108	3	-0.09310746605014941
1108	4	-0.06810682410469582
1108	5	0.014356469870357103
1108	6	-0.021699000509542543
1108	7	-0.025555935189785828
1108	8	-0.05019745573606116
1108	9	-0.029975074195419893
1108	10-14	-0.04577552584575528
1108	15-19	-0.044459504979109
1108	20-24	-0.054433697571525386
1108	25-29	-0.03805184202187917
1108	30-34	-0.03434422134840531
1108	35-39	-0.03660912901758451
1108	40-44	-0.08840005846476373
1108	45-49	-0.06260529306938878
1108	50-54	-0.05001438203136388
1108	55-59	-0.06796246320674015
1108	60-64	-0.07978058808451749
1108	65-69	-0.06995576039079765
1108	70-74	-0.09500370816697767
1108	75-79	-0.09247225227444744
1108	80-84	-0.07994217986496466
1108	85-89	-0.1465376687728437
1108	90-94	-0.10355293602211901
1108	95-99	-0.0940503124877381
1108	100-104	-0.10649072650106461
1108	105-109	-0.14913454007653115
1108	110-114	-0.15031090635315536
1108	115-119	-0.19314883299685448
1108	120-124	-0.14208560700885187
1108	125-129	-0.12214857900966081
1108	130-134	-0.19091922200961875
1108	135-139	-0.09930224867875381
1108	140-144	-0.07414563646596406
1108	145-149	-0.12992772744102865
1108	150	-0.20652776153957575
1109	1	-0.015330508344419513
1109	2	-0.03145931057903084
1109	3	0.016608582495067026
1109	4	0.0044141808999142995
1109	5	-0.0028937769417751724
1109	6	-0.04947406470820681
1109	7	0.027498649931992247
1109	8	-0.043636557977308144
1109	9	-0.010355594793281853
1109	10-14	-0.013745570897924608
1109	15-19	-0.043017573097557715
1109	20-24	-0.05636201338944602
1109	25-29	-0.056678407055464675
1109	30-34	-0.02831156915821964
1109	35-39	-0.04558551085092688
1109	40-44	-0.038548567170458625
1109	45-49	-0.061228963141665815
1109	50-54	-0.05952943972251035
1109	55-59	-0.046133331127961696
1109	60-64	-0.051038035542234184
1109	65-69	-0.061093725432009194
1109	70-74	-0.05993185477071705
1109	75-79	-0.07782249547518916
1109	80-84	-0.12555659735760827
1109	85-89	-0.12180287585066907
1109	90-94	-0.11579273410765012
1109	95-99	-0.08847681544295938
1109	100-104	-0.13070742319334983
1109	105-109	-0.0959844083546244
1109	110-114	-0.12964121037618526
1109	115-119	-0.1510995492363847
1109	120-124	-0.08207757767621615
1109	125-129	-0.09101603865535424
1109	130-134	-0.1477243740808376
1109	135-139	-0.08644178399941183
1109	140-144	-0.10392606717135067
1109	145-149	-0.08856647987541777
1109	150	-0.12665539269270454
1110	1	0.007622360341500212
1110	2	-0.05574761889759117
1110	3	-0.05392442472967218
1110	4	-0.13424404395959755
1110	5	-0.04150798544523582
1110	6	-0.0921552777325445
1110	7	-0.032279417465232996
1110	8	-0.0485293734046266
1110	9	-0.10260930934068568
1110	10-14	-0.05655478728221652
1110	15-19	-0.041555411443638945
1110	20-24	-0.08500348000018931
1110	25-29	-0.08998404132699989
1110	30-34	-0.07835321859700883
1110	35-39	-0.09714629405732467
1110	40-44	-0.07772924600707398
1110	45-49	-0.05281017658124654
1110	50-54	-0.08953205578895762
1110	55-59	-0.09018746294093205
1110	60-64	-0.113826857286071
1110	65-69	-0.10067689884517961
1110	70-74	-0.0918647363530809
1110	75-79	-0.0952593910288968
1110	80-84	-0.11875030432375411
1110	85-89	-0.10078758105675689
1110	90-94	-0.09187397335195868
1110	95-99	-0.11938597861609423
1110	100-104	-0.13850710962130108
1110	105-109	-0.12480839453989034
1110	110-114	-0.10254222637096433
1110	115-119	-0.13841297950457232
1110	120-124	-0.08653617353073173
1110	125-129	-0.08550846540994428
1110	130-134	-0.127092697846642
1110	135-139	-0.06070863582743158
1110	140-144	-0.12679976573761564
1110	145-149	-0.08137207173226813
1110	150	-0.09625889549296573
1111	1	0.03466326429521871
1111	2	-0.0195446712955345
1111	3	-0.04454463181366464
1111	4	0.004752892177293688
1111	5	-0.019851001194524542
1111	6	-0.015875655484883566
1111	7	-0.07665715059086864
1111	8	-0.005311008001413597
1111	9	-0.07869232069415233
1111	10-14	-0.06269361114792105
1111	15-19	-0.048259326486594034
1111	20-24	-0.07636910299970623
1111	25-29	-0.09169627359928967
1111	30-34	-0.05905722251721102
1111	35-39	-0.04842229515747931
1111	40-44	-0.07575972610037951
1111	45-49	-0.062361622698212216
1111	50-54	-0.1300319302798627
1111	55-59	-0.11259130435990272
1111	60-64	-0.12110436689742698
1111	65-69	-0.09117022764657179
1111	70-74	-0.0712847522308806
1111	75-79	-0.07326090194217727
1111	80-84	-0.0897541488654312
1111	85-89	-0.10036555823451465
1111	90-94	-0.09424432966567764
1111	95-99	-0.09256902131681244
1111	100-104	-0.09642043988797155
1111	105-109	-0.11591848342915512
1111	110-114	-0.136682525118637
1111	115-119	-0.17300129166549993
1111	120-124	-0.10684661937025197
1111	125-129	-0.16294534154268092
1111	130-134	-0.14711129000694712
1111	135-139	-0.13928386141351012
1111	140-144	-0.13628023015728985
1111	145-149	-0.1448046793548201
1111	150	-0.17678829164410104
1112	1	0.01961922494034951
1112	2	-0.007104195269661773
1112	3	-0.013510709986448433
1112	4	-0.012497112541701938
1112	5	0.0024123207118194046
1112	6	-0.02544686164947052
1112	7	-0.031338677266056436
1112	8	-0.03230582984999586
1112	9	-0.008173927249629287
1112	10-14	-0.05621833093272954
1112	15-19	-0.05895686384390331
1112	20-24	-0.03687097334525191
1112	25-29	-0.09226240885690373
1112	30-34	-0.05856430684248437
1112	35-39	-0.03881886756725805
1112	40-44	-0.0504490027498079
1112	45-49	-0.050329829769445666
1112	50-54	-0.0684121087168279
1112	55-59	-0.05046288923444564
1112	60-64	-0.08170198777797566
1112	65-69	-0.08236622805390681
1112	70-74	-0.06268901365869795
1112	75-79	-0.1223027293202179
1112	80-84	-0.0810020161497107
1112	85-89	-0.10475757900724147
1112	90-94	-0.10783390829478634
1112	95-99	-0.15119989687273971
1112	100-104	-0.12762479862929865
1112	105-109	-0.11808724987876928
1112	110-114	-0.07914518222965228
1112	115-119	-0.09209603311681036
1112	120-124	-0.11315139053380818
1112	125-129	-0.11297592183972682
1112	130-134	-0.16545703961016045
1112	135-139	-0.04056953236518979
1112	140-144	-0.0661731888981123
1112	145-149	-0.06938146355314245
1112	150	-0.16033985500241954
1113	1	-0.05256913738310942
1113	2	-0.060153243949990554
1113	3	-0.06642951633092053
1113	4	-0.048367447129386676
1113	5	-0.006858219227780182
1113	6	0.012049299683880577
1113	7	-0.02941069782529837
1113	8	-0.0658666844802056
1113	9	-0.01810240527805007
1113	10-14	-0.02865094525654399
1113	15-19	-0.03466523958685741
1113	20-24	-0.03476479762632323
1113	25-29	-0.08171639881717141
1113	30-34	-0.048639805134016
1113	35-39	-0.0706274151431856
1113	40-44	-0.0587663330819268
1113	45-49	-0.09922535035573077
1113	50-54	-0.04183532672279
1113	55-59	-0.04029967737271534
1113	60-64	-0.05723267916417285
1113	65-69	-0.10879131463261871
1113	70-74	-0.05350660754106684
1113	75-79	-0.03185270097703352
1113	80-84	-0.04291785948103666
1113	85-89	-0.0669333117528268
1113	90-94	-0.061629546759917275
1113	95-99	-0.08669854673948407
1113	100-104	-0.040556261338231536
1113	105-109	-0.09096259290332398
1113	110-114	-0.1383412405775104
1113	115-119	-0.12709167255817277
1113	120-124	-0.04898750376916183
1113	125-129	-0.10068614073792759
1113	130-134	-0.09584126104880397
1113	135-139	-0.035109854600676726
1113	140-144	-0.001997575561183851
1113	145-149	-0.023427324451112952
1113	150	0.047068564783629085
1114	1	-0.11578157267766187
1114	2	-0.011023868943809134
1114	3	-0.08361744312566088
1114	4	-0.07407137948045772
1114	5	-0.009998984253662968
1114	6	-0.010052459112543488
1114	7	-0.08718865410836685
1114	8	-0.14082066062332643
1114	9	-0.029873980036505543
1114	10-14	-0.0625165067227158
1114	15-19	-0.07701238905187324
1114	20-24	-0.06498096062076542
1114	25-29	-0.07096139193632212
1114	30-34	-0.061420720675400275
1114	35-39	-0.06535312883211475
1114	40-44	-0.06802439539477234
1114	45-49	-0.08812769625289718
1114	50-54	-0.0851779433184916
1114	55-59	-0.06848612859614889
1114	60-64	-0.08595020337006076
1114	65-69	-0.07428277869331623
1114	70-74	-0.12361625026846212
1114	75-79	-0.12605161277798516
1114	80-84	-0.1231594032026706
1114	85-89	-0.1314120525133191
1114	90-94	-0.09828099920750333
1114	95-99	-0.07669787082842561
1114	100-104	-0.08764988224832848
1114	105-109	-0.11364481772769608
1114	110-114	-0.05855968366108755
1114	115-119	-0.07586986407724083
1114	120-124	-0.061967697560739055
1114	125-129	-0.09202529709547491
1114	130-134	-0.1341090828421514
1114	135-139	-0.05509649158412344
1114	140-144	-0.04178519612852227
1114	145-149	-0.07803824936580384
1114	150	-0.013986227316259203
1115	1	-0.046662267277206126
1115	2	0.044482707261970234
1115	3	0.023718110251856217
1115	4	0.016624256132942605
1115	5	-0.00982089357285787
1115	6	-0.0055869544302069585
1115	7	-0.055523283850071437
1115	8	0.051934172755984775
1115	9	0.0028602873109591087
1115	10-14	-0.05232975508084792
1115	15-19	-0.03148535095053262
1115	20-24	-0.012370220075943905
1115	25-29	-0.051215530338375004
1115	30-34	-0.06757302121339848
1115	35-39	-0.03733581114604334
1115	40-44	-0.06562746074310866
1115	45-49	-0.035463652055348405
1115	50-54	-0.09407718229412154
1115	55-59	-0.08866858594041815
1115	60-64	-0.06661830994134732
1115	65-69	-0.08498421063769968
1115	70-74	-0.08906531677501306
1115	75-79	-0.07594692052097685
1115	80-84	-0.1291596647788822
1115	85-89	-0.0819305893880653
1115	90-94	-0.1158922789664345
1115	95-99	-0.12079146427652176
1115	100-104	-0.09704163285501011
1115	105-109	-0.11741871634097123
1115	110-114	-0.11756379139588091
1115	115-119	-0.1011964416138511
1115	120-124	-0.10222642854903796
1115	125-129	-0.09444143518229708
1115	130-134	-0.12776001769466916
1115	135-139	-0.07390689172687814
1115	140-144	-0.11271802593649483
1115	145-149	-0.07051322091807322
1115	150	-0.10080252192519623
1116	1	0.04362799356898961
1116	2	-0.08507792504403255
1116	3	0.011828781958961088
1116	4	-0.07071182983045787
1116	5	-0.0035475842796444113
1116	6	-0.049155132864548534
1116	7	-0.07782757657303563
1116	8	-0.08960657379505221
1116	9	-0.09508686073913708
1116	10-14	-0.065673111183294
1116	15-19	-0.06684575302336526
1116	20-24	-0.05791644283561226
1116	25-29	-0.050649389140801304
1116	30-34	-0.05002264408854984
1116	35-39	-0.04688213558598875
1116	40-44	-0.05915151720470391
1116	45-49	-0.0878431518610725
1116	50-54	-0.0677016843331728
1116	55-59	-0.05775052207795284
1116	60-64	-0.07118992734756091
1116	65-69	-0.0761412957549723
1116	70-74	-0.11850937991845001
1116	75-79	-0.10157615795529296
1116	80-84	-0.13303804065451175
1116	85-89	-0.17398899743823648
1116	90-94	-0.1347666784173569
1116	95-99	-0.14101457983251464
1116	100-104	-0.1644981373053369
1116	105-109	-0.17018641687806024
1116	110-114	-0.12195819462350954
1116	115-119	-0.14237186549346603
1116	120-124	-0.091990857160404
1116	125-129	-0.1005433405978593
1116	130-134	-0.12755157314855126
1116	135-139	-0.08875693149113317
1116	140-144	-0.1075929773660107
1116	145-149	-0.13454128467159876
1116	150	-0.09179292403433692
1117	1	0.016709927017949155
1117	2	0.04617491633455728
1117	3	-0.0346780205880961
1117	4	-0.04207532103416867
1117	5	-0.007225541180673645
1117	6	-0.022249299312143478
1117	7	-0.037499379334754224
1117	8	-0.08943513537673198
1117	9	-0.06061685834546893
1117	10-14	-0.061194845634311434
1117	15-19	-0.06453800959403821
1117	20-24	-0.06525598323950277
1117	25-29	-0.04663810655206646
1117	30-34	-0.06899488400353704
1117	35-39	-0.06719601786336682
1117	40-44	-0.09099936457922553
1117	45-49	-0.10831671005809085
1117	50-54	-0.12038785675140673
1117	55-59	-0.09649802769307314
1117	60-64	-0.10564333285558547
1117	65-69	-0.133505225699885
1117	70-74	-0.13117162741436061
1117	75-79	-0.09392968691074088
1117	80-84	-0.17036195457890102
1117	85-89	-0.10894661421485097
1117	90-94	-0.1405687308557546
1117	95-99	-0.17865058813448087
1117	100-104	-0.16622191972498968
1117	105-109	-0.1417188175628752
1117	110-114	-0.20359333485306763
1117	115-119	-0.15606715443630037
1117	120-124	-0.17171770841596867
1117	125-129	-0.09824653629230795
1117	130-134	-0.1732234029640125
1117	135-139	-0.0809649936253436
1117	140-144	-0.14806174822606266
1117	145-149	-0.17532972495839516
1117	150	-0.23758450784890073
1118	1	-0.074189733134844
1118	2	0.009954722069849709
1118	3	-0.0032927592637577163
1118	4	0.0011008098694631485
1118	5	-0.012732452461648336
1118	6	-0.03971334529284576
1118	7	-0.008943817915771035
1118	8	-0.14778963987104987
1118	9	-0.013643414202228143
1118	10-14	-0.04231253216040187
1118	15-19	-0.024888981545814204
1118	20-24	-0.0425387162785924
1118	25-29	-0.05062920261732273
1118	30-34	-0.04484278216437332
1118	35-39	-0.03376016127058534
1118	40-44	-0.017967706062478328
1118	45-49	-0.034106993393194784
1118	50-54	-0.017376681305201203
1118	55-59	-0.06810951187091518
1118	60-64	-0.019919460965461155
1118	65-69	-0.06885983322299438
1118	70-74	-0.015993038010122973
1118	75-79	-0.06993249780826005
1118	80-84	-0.04732532791607724
1118	85-89	-0.09935905311634485
1118	90-94	-0.05110014510408689
1118	95-99	-0.09127975734546112
1118	100-104	-0.030226558829312467
1118	105-109	-0.05605254719491626
1118	110-114	-0.05146428544817638
