##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	KRAS_siRNA_P1_2.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	39963282
Total Bases	5.9 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.56600038505346	37.0	37.0	37.0	37.0	37.0
2	36.48294989885966	37.0	37.0	37.0	37.0	37.0
3	36.552994321137085	37.0	37.0	37.0	37.0	37.0
4	36.54634456699527	37.0	37.0	37.0	37.0	37.0
5	36.56917132081394	37.0	37.0	37.0	37.0	37.0
6	36.528040514790554	37.0	37.0	37.0	37.0	37.0
7	36.521575880579576	37.0	37.0	37.0	37.0	37.0
8	36.594677083829104	37.0	37.0	37.0	37.0	37.0
9	36.57603632254228	37.0	37.0	37.0	37.0	37.0
10-14	36.57905714550672	37.0	37.0	37.0	37.0	37.0
15-19	36.55249075889212	37.0	37.0	37.0	37.0	37.0
20-24	36.53268675981117	37.0	37.0	37.0	37.0	37.0
25-29	36.49917297583316	37.0	37.0	37.0	37.0	37.0
30-34	36.472698783848635	37.0	37.0	37.0	37.0	37.0
35-39	36.443487524373	37.0	37.0	37.0	37.0	37.0
40-44	36.422523040024586	37.0	37.0	37.0	37.0	37.0
45-49	36.39982899802874	37.0	37.0	37.0	37.0	37.0
50-54	36.38326132473304	37.0	37.0	37.0	37.0	37.0
55-59	36.36217262636237	37.0	37.0	37.0	37.0	37.0
60-64	36.32138740256618	37.0	37.0	37.0	37.0	37.0
65-69	36.29747616324404	37.0	37.0	37.0	37.0	37.0
70-74	36.26246025539143	37.0	37.0	37.0	37.0	37.0
75-79	36.24534772694595	37.0	37.0	37.0	37.0	37.0
80-84	36.22809060577157	37.0	37.0	37.0	37.0	37.0
85-89	36.22071979974017	37.0	37.0	37.0	37.0	37.0
90-94	36.17110622195644	37.0	37.0	37.0	37.0	37.0
95-99	36.136177058731064	37.0	37.0	37.0	37.0	37.0
100-104	36.110435689441125	37.0	37.0	37.0	37.0	37.0
105-109	36.06421815405451	37.0	37.0	37.0	37.0	37.0
110-114	36.06433385526244	37.0	37.0	37.0	37.0	37.0
115-119	36.00574892222316	37.0	37.0	37.0	37.0	37.0
120-124	35.99787908310433	37.0	37.0	37.0	37.0	37.0
125-129	35.9563522935879	37.0	37.0	37.0	37.0	37.0
130-134	35.92034917452475	37.0	37.0	37.0	37.0	37.0
135-139	35.864867259901224	37.0	37.0	37.0	37.0	37.0
140-144	35.77956389567804	37.0	37.0	37.0	37.0	37.0
145-149	35.73810223094289	37.0	37.0	37.0	37.0	37.0
150	35.674756117377946	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	20-24	-0.1293833977849559
1103	25-29	-0.1851748909702593
1103	30-34	-0.11122895632369989
1103	35-39	-0.14951559237446332
1103	40-44	-0.1518066176706867
1103	45-49	-0.18370549104565015
1103	50-54	-0.19307660975835716
1103	55-59	-0.19887479723283263
1103	60-64	-0.11469433919464223
1103	65-69	-0.09796246628265948
1103	70-74	-0.20964440707994925
1103	75-79	-0.1406841864215238
1103	80-84	-0.1559792763329213
1103	85-89	-0.1517729998232511
1103	90-94	-0.13980834078680004
1103	95-99	-0.14186638786924988
1103	100-104	-0.11029089967572503
1103	105-109	-0.12519401114909812
1103	110-114	-0.10265186555437111
1103	115-119	-0.1722092299702993
1103	120-124	-0.178960538590772
1103	125-129	-0.10638480352850621
1103	130-134	-0.12046737443527178
1103	135-139	-0.17743355423089469
1103	140-144	-0.11396105440801563
1103	145-149	-0.08496840017080132
1103	150	-0.19284912505534635
1104	1	-0.1567362335456366
1104	2	-0.17179447026238392
1104	3	-0.18816816641953693
1104	4	-0.1331324942522869
1104	5	-0.11581462207548299
1104	6	-0.14269870791627426
1104	7	-0.17478357975713976
1104	8	-0.1105868812226376
1104	9	-0.19511122984773976
1104	10-14	-0.15114489442896684
1104	15-19	-0.146575015779419
1104	20-24	-0.14634955281008644
1104	25-29	-0.15916420684718702
1104	30-34	-0.1458910767297894
1104	35-39	-0.14883956018873334
1104	40-44	-0.1107940104827847
1104	45-49	-0.14207582404993246
1104	50-54	-0.16967632912618313
1104	55-59	-0.17319593843168946
1104	60-64	-0.13279190139588337
1104	65-69	-0.13017662902709048
1104	70-74	-0.12932924670938917
1104	75-79	-0.16213999724219263
1104	80-84	-0.16306145788087179
1104	85-89	-0.15128696692724475
1104	90-94	-0.14776810186290845
1104	95-99	-0.09470372992305442
1104	100-104	-0.16599978099798562
1104	105-109	-0.14796761664926095
1104	110-114	-0.15093950435447567
1104	115-119	-0.1387843819431609
1104	120-124	-0.13436342067549845
1104	125-129	-0.15301190241124374
1104	130-134	-0.17558631454629392
1104	135-139	-0.16037619858035157
1104	140-144	-0.148880662566647
1104	145-149	-0.08566518502865961
1104	150	-0.11677246241358574
1105	1	-0.05320959127180913
1105	2	-0.08363668339481478
1105	3	-0.1391433766208081
1105	4	-0.04674094698492581
1105	5	-0.01109140985298751
1105	6	-0.056643353237291194
1105	7	-0.07210029546837404
1105	8	-0.09967925951492873
1105	9	-0.057825518164584366
1105	10-14	-0.04398973333938727
1105	15-19	-0.058726969555756625
1105	20-24	-0.0819631228613531
1105	25-29	-0.06824742344199564
1105	30-34	-0.04181642255870344
1105	35-39	-0.0671835941546064
1105	40-44	-0.05905062718439069
1105	45-49	-0.07819870489799996
1105	50-54	-0.10010728367822708
1105	55-59	-0.11047191790871835
1105	60-64	-0.05220678965769565
1105	65-69	-0.06273785802734011
1105	70-74	-0.10279196564807336
1105	75-79	-0.10796341858727487
1105	80-84	-0.0884561156188326
1105	85-89	-0.07301423695233211
1105	90-94	-0.0639411826766576
1105	95-99	-0.05961970215127366
1105	100-104	-0.09765215138944683
1105	105-109	-0.04430384854999403
1105	110-114	-0.03668280519278966
1105	115-119	-0.0340645975666618
1105	120-124	-0.06044973623485106
1105	125-129	-0.02473313175667613
1105	130-134	-0.05753304821656968
1105	135-139	-0.08730681897733206
1105	140-144	-0.029541019120166823
1105	145-149	-0.017493166607458477
1105	150	-0.05258233058294337
1106	1	-0.12483793591889025
1106	2	-0.1550416903850902
1106	3	-0.16748558793942436
1106	4	-0.05950814771574642
1106	5	-0.09891260026836335
1106	6	-0.025502048260015897
1106	7	-0.10056071276412837
1106	8	-0.050002779722362334
1106	9	-0.09997406821305077
1106	10-14	-0.0772284183110159
1106	15-19	-0.09499755426102752
1106	20-24	-0.09807899146453991
1106	25-29	-0.13693431383794774
1106	30-34	-0.08063118197192409
1106	35-39	-0.11277714397682104
1106	40-44	-0.09839215541574475
1106	45-49	-0.14802581731343878
1106	50-54	-0.11702552012623357
1106	55-59	-0.09561516982201113
1106	60-64	-0.06817849472876958
1106	65-69	-0.14834265055137053
1106	70-74	-0.12680139060465478
1106	75-79	-0.06808084130056358
1106	80-84	-0.054029663556910634
1106	85-89	-0.10857255303535851
1106	90-94	-0.09025321230791405
1106	95-99	-0.10059013262759464
1106	100-104	-0.10141912514091445
1106	105-109	-0.12488003940655545
1106	110-114	-0.040845112267803074
1106	115-119	-0.07776678011465776
1106	120-124	-0.10673217616382402
1106	125-129	-0.05691978353177518
1106	130-134	-0.03311830809837346
1106	135-139	-0.10812652131079403
1106	140-144	-0.07847896229556284
1106	145-149	-0.04356840220450664
1106	150	-0.058511614036220294
1107	1	-0.09406694934344983
1107	2	-0.030213733750727556
1107	3	-0.0565124809172417
1107	4	-0.07445235139216777
1107	5	-0.11374644760240216
1107	6	-0.09481017553702742
1107	7	-0.13603397162432884
1107	8	-0.08403712220582094
1107	9	-0.03532232694503534
1107	10-14	-0.053979311584967604
1107	15-19	-0.06229782964505404
1107	20-24	-0.07682556666194529
1107	25-29	-0.07080609038741414
1107	30-34	-0.05808783693905184
1107	35-39	-0.0908967696485874
1107	40-44	-0.023005209816830074
1107	45-49	-0.08486379616206818
1107	50-54	-0.10151354543735636
1107	55-59	-0.06442770721962887
1107	60-64	-0.08161346530814484
1107	65-69	0.01713735458692156
1107	70-74	-0.03240885037963892
1107	75-79	-0.0030446689774166202
1107	80-84	-0.03109630026425947
1107	85-89	-0.060131657665898786
1107	90-94	-0.009510659535827415
1107	95-99	-0.01209180369050955
1107	100-104	0.02103505993179766
1107	105-109	-0.002365541485382039
1107	110-114	0.024647581738079793
1107	115-119	0.006153178532784409
1107	120-124	-0.019383785655868735
1107	125-129	-0.0032558654761558614
1107	130-134	-0.0070533950376372445
1107	135-139	0.030397140108711085
1107	140-144	0.07995236785193782
1107	145-149	0.08722466770679915
1107	150	-0.0680182487814065
1108	1	-0.05249356189813881
1108	2	-0.10073841845929365
1108	3	-0.04960318741362357
1108	4	-0.10371868604938328
1108	5	-0.06174911565071284
1108	6	-0.11143720271204671
1108	7	-0.10957064961471019
1108	8	-0.07493734186057566
1108	9	-0.07108769488552724
1108	10-14	-0.08248750610017908
1108	15-19	-0.07692751733016223
1108	20-24	-0.11012995221585697
1108	25-29	-0.11771192595760738
1108	30-34	-0.078593731874264
1108	35-39	-0.13401415994491117
1108	40-44	-0.09252718429318918
1108	45-49	-0.08227149190928174
1108	50-54	-0.12037029439437674
1108	55-59	-0.143848863397821
1108	60-64	-0.09902880963741723
1108	65-69	-0.0981881381708476
1108	70-74	-0.07353625849120249
1108	75-79	-0.0875833012670455
1108	80-84	-0.1553092005329404
1108	85-89	-0.1321785507166453
1108	90-94	-0.1008108120461273
1108	95-99	-0.05210005713953336
1108	100-104	-0.10394021394463238
1108	105-109	-0.14522401193118384
1108	110-114	-0.07171349212332245
1108	115-119	-0.08010718377167336
1108	120-124	-0.07671545330336471
1108	125-129	-0.07565727208434936
1108	130-134	-0.09308378728120204
1108	135-139	-0.08590008380215863
1108	140-144	-0.04394948726540804
1108	145-149	-0.03882429027414247
1108	150	-0.06744781640976782
1109	1	-0.08306367624228272
1109	2	-0.05156692976445498
1109	3	-0.07413268152154018
1109	4	-0.03762897016514444
1109	5	0.01798320380010665
1109	6	-0.038414277766030125
1109	7	-0.07026322546103358
1109	8	-0.0757561365411803
1109	9	-0.09217538024437744
1109	10-14	-0.0573793448829889
1109	15-19	-0.023562593300759715
1109	20-24	-0.06265267387205142
1109	25-29	-0.0711206519135672
1109	30-34	-0.06932873460832667
1109	35-39	-0.1140585740543969
1109	40-44	-0.08651341231259124
1109	45-49	-0.07561403804218259
1109	50-54	-0.0549036170184678
1109	55-59	-0.09158048239746108
1109	60-64	-0.04311985025705667
1109	65-69	-0.06680740344928893
1109	70-74	-0.11701276709801078
1109	75-79	-0.04800013378269341
1109	80-84	-0.02533709163508746
1109	85-89	-0.06163159729368317
1109	90-94	-0.031674691152801415
1109	95-99	-0.05766325773159764
1109	100-104	-0.04390293485102603
1109	105-109	-0.06967330532852145
1109	110-114	-0.014471207793533836
1109	115-119	-0.025006602470760697
1109	120-124	-0.03805942264295936
1109	125-129	-0.027701292783255838
1109	130-134	-0.014194037987905972
1109	135-139	-0.03176165002000175
1109	140-144	-0.029438082214213068
1109	145-149	0.024342145301368134
1109	150	-0.03830885764515557
1110	1	-0.11909657997843937
1110	2	-0.08993022923833394
1110	3	-0.052092623226549506
1110	4	-0.07941855226694372
1110	5	-0.04106308665252101
1110	6	-0.07269328652265017
1110	7	-0.06841842303480661
1110	8	-0.059394461978413915
1110	9	-0.03381327541809043
1110	10-14	-0.05976002528952762
1110	15-19	-0.06829976606965005
1110	20-24	-0.06825495236487455
1110	25-29	-0.05693932820594938
1110	30-34	-0.04786662873494407
1110	35-39	-0.1015310043483737
1110	40-44	-0.06357874858923651
1110	45-49	-0.06352672691311767
1110	50-54	-0.04735963161696333
1110	55-59	-0.0874978813212337
1110	60-64	-0.055460797921981
1110	65-69	-0.11014812360761539
1110	70-74	-0.044521217682905956
1110	75-79	-0.06025045957404984
1110	80-84	-0.10561355498320069
1110	85-89	-0.0763493225323515
1110	90-94	-0.011217659913967282
1110	95-99	0.013259971643599044
1110	100-104	-0.07297585023857067
1110	105-109	-0.00753244923738805
1110	110-114	-0.011399250027899654
1110	115-119	0.010227315240399548
1110	120-124	0.004691398617772791
1110	125-129	-0.003430479975484957
1110	130-134	-0.019008325021268035
1110	135-139	-0.019784998479195792
1110	140-144	0.019683970790055128
1110	145-149	0.05354499646351485
1110	150	0.072640111388246
1111	1	-0.1155733342940195
1111	2	-0.0871940662281574
1111	3	-0.057622261092099336
1111	4	-0.060038074209735726
1111	5	-0.07114511900696385
1111	6	-0.05985638839254648
1111	7	-0.08216753470119897
1111	8	-0.03078820963818174
1111	9	-0.12606863025482795
1111	10-14	-0.09335135744606049
1111	15-19	-0.0827131220220565
1111	20-24	-0.09721309943471113
1111	25-29	-0.11197197685377347
1111	30-34	-0.11233672341410994
1111	35-39	-0.09054098043022663
1111	40-44	-0.05143866697716959
1111	45-49	-0.09652058308331135
1111	50-54	-0.13235596365886693
1111	55-59	-0.12413600668898539
1111	60-64	-0.10279083009302781
1111	65-69	-0.12035450356221133
1111	70-74	-0.09744746497969459
1111	75-79	-0.056674152672933076
1111	80-84	-0.11441550817088597
1111	85-89	-0.11052752798384802
1111	90-94	-0.08795879377151294
1111	95-99	-0.06395025966700985
1111	100-104	-0.1225431458072137
1111	105-109	-0.10719516902831572
1111	110-114	-0.05352899640387676
1111	115-119	-0.0742527325958875
1111	120-124	-0.0406848727499991
1111	125-129	-0.04859928246358436
1111	130-134	-0.054023092373391535
1111	135-139	-0.03193023815733653
1111	140-144	0.0024929007397034297
1111	145-149	-3.089385677768064E-4
1111	150	0.052275302389524825
1112	1	-0.03892685115903305
1112	2	-0.05188394162448162
1112	3	-0.03826088147832252
1112	4	-0.09283542872138639
1112	5	-0.05071996708773696
1112	6	0.01016612209079426
1112	7	-0.1472950040520189
1112	8	-0.0944510020187721
1112	9	-0.10445825266149456
1112	10-14	-0.07698544968404519
1112	15-19	-0.05437282873931082
1112	20-24	-0.0970690439197881
1112	25-29	-0.10316165059166593
1112	30-34	-0.042220764996265814
1112	35-39	-0.08722661810504917
1112	40-44	-0.04972724790008698
1112	45-49	-0.03754384037822689
1112	50-54	-0.07586714557020713
1112	55-59	-0.06192886971756195
1112	60-64	-0.07406318860889627
1112	65-69	-0.04801289708753842
1112	70-74	-0.06773480893563999
1112	75-79	-0.0035313326776815757
1112	80-84	-0.03521334222433126
1112	85-89	-0.07334352383875853
1112	90-94	-0.06505739219721818
1112	95-99	-0.043828391403032185
1112	100-104	-0.038653482875893985
1112	105-109	-0.04615680664909405
1112	110-114	0.036350018190780986
1112	115-119	-0.02784705277543509
1112	120-124	-0.01645069232263552
1112	125-129	0.016553514799262814
1112	130-134	0.015473007610594891
1112	135-139	0.05225532715200387
1112	140-144	0.09159934165185746
1112	145-149	0.11764461920784441
1112	150	0.08856031038832413
1113	1	-0.1489341780893696
1113	2	-0.08536615903590672
1113	3	-0.09022102408861343
1113	4	-0.07086442225023859
1113	5	-0.09786243103698666
1113	6	-0.048924293654970086
1113	7	-0.0781963312404983
1113	8	-0.037686166404206745
1113	9	-0.07262654242452982
1113	10-14	-0.03369740649628028
1113	15-19	-0.07295387817244148
1113	20-24	-0.07533333754928861
1113	25-29	-0.08968294957529821
1113	30-34	-0.05266926602566002
1113	35-39	-0.06975801062829845
1113	40-44	-0.03041938823771062
1113	45-49	-0.07865078849582119
1113	50-54	-0.06428210362140163
1113	55-59	-0.05545983830441514
1113	60-64	-0.06298856148901422
1113	65-69	-0.09617796640768717
1113	70-74	-0.07149361902427387
1113	75-79	-0.023801254351219825
1113	80-84	-0.06405681728514168
1113	85-89	-0.03776294509038536
1113	90-94	-0.03923761825515726
1113	95-99	-0.03565059251533853
1113	100-104	-0.024447971630287668
1113	105-109	-0.07029298717122856
1113	110-114	-0.009626478736841193
1113	115-119	-0.01193876557692164
1113	120-124	-0.007308874515501884
1113	125-129	-0.005548375012430995
1113	130-134	-0.06906872765608085
1113	135-139	-0.08389650573720786
1113	140-144	-0.025345194916930325
1113	145-149	-0.0415630358791077
1113	150	-0.100843526565221
1114	1	-0.10474964409231546
1114	2	-0.06347576892968476
1114	3	-0.037440201667209294
1114	4	-0.05573896553478619
1114	5	-0.07264173786883532
1114	6	-0.13245358100866156
1114	7	-0.0862048408114191
1114	8	-0.059710112356142986
1114	9	-0.04178204073321723
1114	10-14	-0.08963078833211569
1114	15-19	-0.06667533738049514
1114	20-24	-0.11530076250997467
1114	25-29	-0.1209094076721513
1114	30-34	-0.07180047829005076
1114	35-39	-0.07418500869741251
1114	40-44	-0.035323266001732634
1114	45-49	-0.07572426342436955
1114	50-54	-0.09217559601145808
1114	55-59	-0.04731517075756386
1114	60-64	-0.07900951408349499
1114	65-69	-0.07905977417411236
1114	70-74	-0.031558206316582016
1114	75-79	-0.057832784604990195
1114	80-84	-0.05755399707524589
1114	85-89	-0.055245834949616324
1114	90-94	-0.04325964014361716
1114	95-99	-0.03395537125182102
1114	100-104	-0.015104666086799057
1114	105-109	-0.03370028302994399
1114	110-114	-0.009407367270512168
1114	115-119	-0.030448928030025968
1114	120-124	-0.05214726937030889
1114	125-129	0.015065180058712713
1114	130-134	-0.03718020291412927
1114	135-139	0.014051850752821338
1114	140-144	-0.006816974890483607
1114	145-149	-0.00921490232506983
1114	150	0.010233181963968718
1115	1	-0.08164316887662437
1115	2	-0.11517744575496636
1115	3	-0.06612921040036213
1115	4	-0.041745059938222084
1115	5	-0.051307807302933384
1115	6	-0.10160645770690735
1115	7	-0.16974152234924134
1115	8	-0.1128933665301588
1115	9	-0.06453770300738171
1115	10-14	-0.11242516057781415
1115	15-19	-0.11772404809092052
1115	20-24	-0.09538025379755055
1115	25-29	-0.11837726396979775
1115	30-34	-0.12446871728159437
1115	35-39	-0.16313102630812892
1115	40-44	-0.10476815944146267
1115	45-49	-0.1480623325488395
1115	50-54	-0.09112123576242226
1115	55-59	-0.13013817161562713
1115	60-64	-0.13695208766326772
1115	65-69	-0.1171926697408665
1115	70-74	-0.12103648297631509
1115	75-79	-0.09279566026756214
1115	80-84	-0.1038352865774641
1115	85-89	-0.0869060022757111
1115	90-94	-0.12252422411467734
1115	95-99	-0.1250922777921133
1115	100-104	-0.09336631544916685
1115	105-109	-0.0875765839880458
1115	110-114	-0.035743389833172046
1115	115-119	-0.06519128046240752
1115	120-124	-0.05469707304386873
1115	125-129	-0.0931150673002108
1115	130-134	0.020044822660238992
1115	135-139	-0.04902000822686148
1115	140-144	-0.009803394733651771
1115	145-149	-0.03993879745629414
1115	150	-0.05494025030436234
1116	1	-0.14026051144411156
1116	2	-0.126473584035935
1116	3	-0.1961835017101521
1116	4	-0.19581068760341935
1116	5	-0.1474371364226883
1116	6	-0.13844702587587676
1116	7	-0.2009104836829536
1116	8	-0.18439585985635176
1116	9	-0.13371752970196837
1116	10-14	-0.11915854756004762
1116	15-19	-0.12133138856693648
1116	20-24	-0.13591455255036777
1116	25-29	-0.17754237155872232
1116	30-34	-0.15049248593152953
1116	35-39	-0.16520784209388495
1116	40-44	-0.16511957887876605
1116	45-49	-0.19433508819805922
1116	50-54	-0.14534397490817952
1116	55-59	-0.1603353284606257
1116	60-64	-0.1352718000660218
1116	65-69	-0.1546162387851382
1116	70-74	-0.1256049073858918
1116	75-79	-0.1735803856542546
1116	80-84	-0.12738472462515205
1116	85-89	-0.13986310227770815
1116	90-94	-0.13089026381436497
1116	95-99	-0.1402848445610303
1116	100-104	-0.12067324190540774
1116	105-109	-0.09523560848911927
1116	110-114	-0.08002236286294107
1116	115-119	-0.08043036313061691
1116	120-124	-0.12004113082272738
1116	125-129	-0.13190358801610813
1116	130-134	-0.041392645565750286
1116	135-139	-0.0468366847482784
1116	140-144	-0.08310180364264852
1116	145-149	-0.021617091944712286
1116	150	-0.03532127339365587
1117	1	-0.09904787362686562
1117	2	-0.06059935662401017
1117	3	-0.07081168982767139
1117	4	-0.04527956421706136
1117	5	-0.10364988978570011
1117	6	-0.034383454880483555
1117	7	-0.10356506085116735
1117	8	-0.03268056295876676
1117	9	-0.10574691113579604
1117	10-14	-0.04886191651559102
1117	15-19	-0.09007576980187082
1117	20-24	-0.07915087876225613
1117	25-29	-0.1230980735612448
1117	30-34	-0.09163197245208465
1117	35-39	-0.10700580004573368
1117	40-44	-0.07482356902257692
1117	45-49	-0.11865058930461458
1117	50-54	-0.07158107772406908
1117	55-59	-0.10114506902493758
1117	60-64	-0.13371638498485083
1117	65-69	-0.12688226506424627
1117	70-74	-0.08140327418284699
1117	75-79	-0.07304340785028529
1117	80-84	-0.08506504862317854
1117	85-89	-0.08393258019803795
1117	90-94	-0.08788755363580947
1117	95-99	-0.07366072365442022
1117	100-104	-0.053791651217267145
1117	105-109	-0.02950815831299991
1117	110-114	-0.04378053053198272
1117	115-119	-0.027779810040179598
1117	120-124	-0.04708240842722944
1117	125-129	-0.019137187169960157
1117	130-134	-0.03471971895883996
1117	135-139	0.0030728558224737412
1117	140-144	-0.05231896432752592
1117	145-149	0.018391739964151554
1117	150	0.07485397141132921
1118	1	-0.06299991115982095
1118	2	-0.11561804237327067
1118	3	-0.08637412982344728
1118	4	-0.03007987798030598
1118	5	-0.09575238728666591
1118	6	-0.04578819245887189
1118	7	-0.017681157955422577
1118	8	-0.08750247668049127
1118	9	-0.02911635576908367
1118	10-14	-0.06864292485252577
1118	15-19	-0.07057862774583157
1118	20-24	-0.09558354662319601
1118	25-29	-0.0992991042976783
1118	30-34	-0.05311346690348273
1118	35-39	-0.07580186582011805
1118	40-44	-0.08262970116910395
1118	45-49	-0.0811683886417498
1118	50-54	-0.047249358915941286
1118	55-59	-0.09594754793559446
1118	60-64	-0.07377690965446959
1118	65-69	-0.06655046061503356
1118	70-74	-0.11693189309305296
1118	75-79	-0.04980326161602733
1118	80-84	-0.09930347015419017
1118	85-89	-0.07773339181714078
1118	90-94	-0.05240641252837008
1118	95-99	-0.06873820695805932
1118	100-104	-0.08638580602200818
1118	105-109	-0.04693681185186449
1118	110-114	-0.04831231420222082
1118	115-119	-0.05668597822089083
