column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	A_Count	C_Count	G_Count	T_Count	N_Count	Max_count
72	45946458	11	37	1668927282	36.32	37	37	37	0	37	37	11226412	11740127	11798747	11181172	0	45946458
73	45946458	11	37	1668602006	36.32	37	37	37	0	37	37	11147636	11821542	11922132	11055148	0	45946458
74	45946458	11	37	1668175178	36.31	37	37	37	0	37	37	11198124	11770759	11920502	11057073	0	45946458
75	45946458	11	37	1668292982	36.31	37	37	37	0	37	37	11202682	11794559	11812226	11136991	0	45946458
76	45946458	11	37	1668030624	36.30	37	37	37	0	37	37	11117573	11810962	11872567	11145356	0	45946458
77	45946458	11	37	1667514872	36.29	37	37	37	0	37	37	11176173	11742354	11942146	11085785	0	45946458
78	45946458	11	37	1667179594	36.29	37	37	37	0	37	37	11177032	11858372	11757166	11153888	0	45946458
79	45946458	11	37	1666599508	36.27	37	37	37	0	37	37	11079448	11845345	11866187	11155478	0	45946458
80	45946458	11	37	1666810116	36.28	37	37	37	0	37	37	11164320	11822124	11920143	11039871	0	45946458
81	45946458	11	37	1666768920	36.28	37	37	37	0	37	37	11206847	11778833	11777837	11182941	0	45946458
82	45946458	11	37	1666232478	36.26	37	37	37	0	37	37	11115122	11859263	11901127	11070946	0	45946458
83	45946458	11	37	1666344680	36.27	37	37	37	0	37	37	11185113	11785057	11898357	11077931	0	45946458
84	45946458	11	37	1665629852	36.25	37	37	37	0	37	37	11232698	11803797	11775268	11134695	0	45946458
85	45946458	11	37	1664143470	36.22	37	37	37	0	37	37	11097627	11870871	11934071	11043889	0	45946458
86	45946458	2	37	1665217528	36.24	37	37	37	0	37	37	11213566	11756647	11938851	11037372	22	45946458
87	45946458	2	37	1666015198	36.26	37	37	37	0	37	37	11195395	11791203	11777176	11182680	4	45946458
88	45946458	11	37	1665293830	36.24	37	37	37	0	37	37	11156035	11870813	11858749	11060861	0	45946458
89	45946458	2	37	1664634168	36.23	37	37	37	0	37	37	11173959	11821539	11912523	11038435	2	45946458
90	45946458	2	37	1663652638	36.21	37	37	37	0	37	37	11229763	11805457	11791019	11120211	8	45946458
91	45946458	2	37	1664455405	36.23	37	37	37	0	37	37	11128894	11873118	11906474	11037969	3	45946458
92	45946458	11	37	1665234302	36.24	37	37	37	0	37	37	11194525	11796625	11902258	11053050	0	45946458
93	45946458	2	37	1664590973	36.23	37	37	37	0	37	37	11189701	11765707	11804763	11186284	3	45946458
94	45946458	11	37	1664196032	36.22	37	37	37	0	37	37	11141066	11877798	11844662	11082932	0	45946458
95	45946458	11	37	1664338078	36.22	37	37	37	0	37	37	11202421	11786785	11943060	11014192	0	45946458
96	45946458	11	37	1664005584	36.22	37	37	37	0	37	37	11191799	11831950	11750244	11172465	0	45946458
97	45946458	11	37	1663688058	36.21	37	37	37	0	37	37	11109948	11929222	11895847	11011441	0	45946458
98	45946458	11	37	1662189106	36.18	37	37	37	0	37	37	11200661	11844709	11862226	11038862	0	45946458
99	45946458	11	37	1662304014	36.18	37	37	37	0	37	37	11199877	11800018	11759122	11187441	0	45946458
100	45946458	11	37	1662600158	36.19	37	37	37	0	37	37	11143044	11938990	11820841	11043583	0	45946458
101	45946458	11	37	1662495286	36.18	37	37	37	0	37	37	11215684	11778897	11892547	11059330	0	45946458
102	45946458	11	37	1662147720	36.18	37	37	37	0	37	37	11206640	11833056	11767587	11139175	0	45946458
103	45946458	11	37	1661730642	36.17	37	37	37	0	37	37	11163545	11898884	11823563	11060466	0	45946458
104	45946458	11	37	1661828372	36.17	37	37	37	0	37	37	11197427	11808038	11924300	11016693	0	45946458
105	45946458	11	37	1661542752	36.16	37	37	37	0	37	37	11205513	11810903	11768411	11161631	0	45946458
106	45946458	11	37	1661428660	36.16	37	37	37	0	37	37	11078901	11891919	11924834	11050804	0	45946458
107	45946458	11	37	1661447832	36.16	37	37	37	0	37	37	11203242	11819418	11886847	11036951	0	45946458
108	45946458	11	37	1661354506	36.16	37	37	37	0	37	37	11188307	11835693	11787102	11135356	0	45946458
109	45946458	11	37	1661272218	36.16	37	37	37	0	37	37	11149005	11934466	11866359	10996628	0	45946458
110	45946458	11	37	1660587144	36.14	37	37	37	0	37	37	11231534	11813552	11930792	10970580	0	45946458
111	45946458	11	37	1659835518	36.13	37	37	37	0	37	37	11190629	11845112	11759803	11150914	0	45946458
112	45946458	11	37	1659622126	36.12	37	37	37	0	37	37	11157322	11900081	11818347	11070708	0	45946458
113	45946458	11	37	1659261026	36.11	37	37	37	0	37	37	11182000	11824315	11918315	11021828	0	45946458
114	45946458	11	37	1658931836	36.11	37	37	37	0	37	37	11240607	11800483	11768961	11136407	0	45946458
115	45946458	11	37	1658945182	36.11	37	37	37	0	37	37	11164363	11860743	11894498	11026854	0	45946458
116	45946458	11	37	1659218634	36.11	37	37	37	0	37	37	11226015	11807242	11918588	10994613	0	45946458
117	45946458	11	37	1658334314	36.09	37	37	37	0	37	37	11236057	11808678	11821920	11079803	0	45946458
118	45946458	11	37	1656765032	36.06	37	37	37	0	37	37	11156702	11853527	11881447	11054782	0	45946458
119	45946458	11	37	1655557040	36.03	37	37	37	0	37	37	11248991	11766021	11958841	10972605	0	45946458
120	45946458	11	37	1656977764	36.06	37	37	37	0	37	37	11225220	11760697	11829995	11130546	0	45946458
121	45946458	2	37	1657629001	36.08	37	37	37	0	37	37	11192016	11831463	11926497	10996481	1	45946458
122	45946458	2	37	1657354843	36.07	37	37	37	0	37	37	11240883	11765005	11933165	11007404	1	45946458
123	45946458	2	37	1655995935	36.04	37	37	37	0	37	37	11295353	11777572	11812601	11060931	1	45946458
124	45946458	2	37	1652989895	35.98	37	37	37	0	37	37	11160644	11917551	11870308	10997534	421	45946458
125	45946458	11	37	1654563236	36.01	37	37	37	0	37	37	11219884	11825478	11886310	11014786	0	45946458
126	45946458	2	37	1656206678	36.05	37	37	37	0	37	37	11256554	11792550	11828264	11069078	12	45946458
127	45946458	2	37	1655928226	36.04	37	37	37	0	37	37	11174844	11864441	11887360	11019797	16	45946458
128	45946458	2	37	1655382629	36.03	37	37	37	0	37	37	11250389	11797251	11902431	10996374	13	45946458
129	45946458	2	37	1655248148	36.03	37	37	37	0	37	37	11265111	11781612	11821844	11077887	4	45946458
130	45946458	2	37	1655689299	36.04	37	37	37	0	37	37	11151788	11859252	11898239	11037158	21	45946458
131	45946458	2	37	1654408037	36.01	37	37	37	0	37	37	11203381	11768666	11932321	11042063	27	45946458
132	45946458	11	37	1651401860	35.94	37	37	37	0	37	37	11265132	11741468	11843368	11096490	0	45946458
133	45946458	11	37	1651475358	35.94	37	37	37	0	37	37	11194213	11862261	11855885	11034099	0	45946458
134	45946458	11	37	1653624440	35.99	37	37	37	0	37	37	11280611	11770907	11907613	10987327	0	45946458
135	45946458	11	37	1652876102	35.97	37	37	37	0	37	37	11240544	11820792	11800196	11084926	0	45946458
136	45946458	11	37	1652206916	35.96	37	37	37	0	37	37	11189044	11865140	11923102	10969172	0	45946458
137	45946458	11	37	1652369412	35.96	37	37	37	0	37	37	11243603	11778568	11945477	10978810	0	45946458
138	45946458	11	37	1651688074	35.95	37	37	37	0	37	37	11253618	11792105	11792101	11108634	0	45946458
139	45946458	11	37	1650917098	35.93	37	37	37	0	37	37	11228097	11849620	11847525	11021216	0	45946458
140	45946458	11	37	1650949190	35.93	37	37	37	0	37	37	11239202	11751196	11953134	11002926	0	45946458
141	45946458	11	37	1650236482	35.92	37	37	37	0	37	37	11259738	11761918	11845202	11079600	0	45946458
142	45946458	11	37	1650580842	35.92	37	37	37	0	37	37	11163332	11844092	11939722	10999312	0	45946458
143	45946458	11	37	1650091450	35.91	37	37	37	0	37	37	11264070	11742007	11969169	10971212	0	45946458
144	45946458	11	37	1649848744	35.91	37	37	37	0	37	37	11254082	11832289	11777235	11082852	0	45946458
145	45946458	11	37	1649443058	35.90	37	37	37	0	37	37	11194613	11842838	11919649	10989358	0	45946458
146	45946458	2	37	1648308149	35.87	37	37	37	0	37	37	11238774	11799240	11941038	10967405	1	45946458
147	45946458	11	37	1647012296	35.85	37	37	37	0	37	37	11264646	11799626	11825470	11056716	0	45946458
148	45946458	2	37	1647865113	35.86	37	37	37	0	37	37	11196747	11847186	11935212	10967312	1	45946458
149	45946458	2	37	1648374858	35.88	37	37	37	0	37	37	11221405	11796002	11945315	10983682	54	45946458
150	45946458	2	37	1645800043	35.82	37	37	37	0	37	37	11252598	11755895	11840443	11097193	329	45946458
